Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift
M8118,MA1A**********118,WO11118,SUV Pro,PAINT-1,STN-03,2026-03-02 05:17,ENG-1313,SUP-195,EMP235,TL-067,C
M8119,MA1A**********119,WO11119,SUV Pro,GA-2,STN-03,2026-03-02 05:18,ENG-1377,SUP-126,EMP177,TL-072,
M8120,MA1A**********120,WO11120,Sedan X,GA-2,STN-02,2026-03-02 05:20,ENG-1027,SUP-059,EMP193,TL-005,
M8121,MA1A**********121,WO11121,SUV Pro,GA-2, stn-05 ,2026-03-02 05:21,ENG-1239,SUP-112,EMP159,TL-064,A
M8122,MA1A**********122,WO11122,SUV Pro,PAINT-1, stn-05 ,2026-03-02 05:22,ENG-1287,SUP-125,EMP334,TL-064,A
M8123,MA1A**********123,WO11123,Hatch Z,GA-2,STN-01,2026-03-02 05:23,ENG-1178,SUP-024,EMP204,TL-037,B
M8124,MA1A**********124,WO11124,Sedan X,PAINT-1,STN-05,2026-03-02 05:25,ENG-1456,SUP-170,EMP399,TL-028,A
M8125,MA1A**********125,WO11125,Hatch Z,GA-2,STN-04,2026-03-02 05:26,ENG-1471,SUP-020,EMP226,TL-099,
M8126,MA1A**********126,WO11126,Hatch Z,GA-1,STN-03,2026-03-02 05:27,ENG-1013,SUP-073,EMP162,TL-051,C
M8127,MA1A**********127,WO11127,Hatch Z,GA-1,Stn-03,2026-03-02 05:28,ENG-1165,SUP-040,EMP114,TL-011,
M8128,MA1A**********128,WO11128,Hatch Z,TRIM-1,STN-04,2026-03-02 05:30,ENG-1321,SUP-069,EMP102,TL-043,A
M8129,MA1A**********129,WO11129,Hatch Z,TRIM-1,STN-03,2026-03-02 05:31,ENG-1485,SUP-188,EMP391,TL-017,B
M8130,MA1A**********130,WO11130,Sedan X,PAINT-1,STN-03,2026-03-02 05:32,ENG-1408,SUP-015,EMP136,TL-071,
M8131,MA1A**********131,WO11131,Sedan X,TRIM-1,STN-03,2026-03-02 05:33,ENG-1091,SUP-062,EMP304,TL-012,A
M8132,MA1A**********132,WO11132,Sedan X,GA-2,STN-04,2026-03-02 05:35,ENG-1399,SUP-104,EMP245,TL-083,B
M8133,MA1A**********133,WO11133,Sedan X,PAINT-1,STN-04,2026-03-02 05:36,ENG-1410,SUP-111,EMP258,TL-088,B
M8134,MA1A**********134,WO11134,SUV Pro,GA-1,Stn-03,2026-03-02 05:37,ENG-1188,SUP-132,EMP202,TL-063,
M8135,MA1A**********135,WO11135,SUV Pro,TRIM-1,STN-03,2026-03-02 05:38,ENG-1288,SUP-154,EMP316,TL-012,
M8136,MA1A**********136,WO11136,SUV Pro,GA-2,STN-04,2026-03-02 05:40,ENG-1322,SUP-110,EMP147,TL-006,C
M8137,MA1A**********137,WO11137,SUV Pro,GA-2, stn-05 ,2026-03-02 05:41,ENG-1351,SUP-183,EMP179,TL-064,A
M8138,MA1A**********138,WO11138,SUV Pro,TRIM-1,STN-04,2026-03-02 05:42,ENG-1040,SUP-123,EMP253,TL-020,B
M8139,MA1A**********139,WO11139,Hatch Z,PAINT-1,Stn-03,2026-03-02 05:43,ENG-1127,SUP-134,EMP318,TL-038,A
M8140,MA1A**********140,WO11140,Hatch Z,GA-1,STN-01,2026-03-02 05:45,ENG-1262,SUP-028,EMP361,TL-055,
M8141,MA1A**********141,WO11141,Sedan X,TRIM-1, stn-05 ,2026-03-02 05:46,ENG-1368,SUP-146,EMP229,TL-046,C
M8142,MA1A**********142,WO11142,Hatch Z,GA-1,Stn-03,2026-03-02 05:47,ENG-1257,SUP-005,EMP158,TL-095,
M8143,MA1A**********143,WO11143,Sedan X,GA-2,Stn-03,2026-03-02 05:48,ENG-1201,SUP-012,EMP142,TL-054,C
M8144,MA1A**********144,WO11144,SUV Pro,TRIM-1,Stn-03,2026-03-02 05:50,ENG-1343,SUP-116,EMP235,TL-044,B
M8145,MA1A**********145,WO11145,Sedan X,GA-2,STN-01,2026-03-02 05:51,ENG-1382,SUP-155,EMP232,TL-087,A
M8146,MA1A**********146,WO11146,SUV Pro,GA-1,STN-01,2026-03-02 05:52,ENG-1202,SUP-030,EMP106,TL-022,
M8147,MA1A**********147,WO11147,SUV Pro,TRIM-1,Stn-03,2026-03-02 05:53,ENG-1336,SUP-191,EMP349,TL-039,C
M8148,MA1A**********148,WO11148,Hatch Z,TRIM-1,Stn-03,2026-03-02 05:55,ENG-1154,SUP-023,EMP164,TL-018,A
M8149,MA1A**********149,WO11149,Sedan X,GA-1,Stn-03,2026-03-02 05:56,ENG-1008,SUP-179,EMP196,TL-004,B
M8150,MA1A**********150,WO11150,SUV Pro,GA-2, stn-05 ,2026-03-02 05:57,ENG-1123,SUP-112,EMP375,TL-025,A
M8151,MA1A**********151,WO11151,SUV Pro,TRIM-1,STN-02,2026-03-02 05:58,ENG-1242,SUP-109,EMP111,TL-015,B
M8152,MA1A**********152,WO11152,Sedan X,TRIM-1,STN-04,2026-03-02 06:00,ENG-1241,SUP-006,EMP330,TL-075,B
M8153,MA1A**********153,WO11153,Sedan X,PAINT-1,STN-05,2026-03-02 06:01,ENG-1424,SUP-101,EMP126,TL-043,A
M8154,MA1A**********154,WO11154,Sedan X,TRIM-1,STN-04,2026-03-02 06:02,ENG-1434,SUP-127,EMP396,TL-077,C
M8155,MA1A**********155,WO11155,Sedan X,TRIM-1,STN-04,2026-03-02 06:03,ENG-1248,SUP-132,EMP349,TL-030,A
M8156,MA1A**********156,WO11156,Hatch Z,GA-1,STN-04,2026-03-02 06:05,ENG-1295,SUP-081,EMP383,TL-009,C
M8157,MA1A**********157,WO11157,Hatch Z,TRIM-1,STN-04,2026-03-02 06:06,ENG-1059,SUP-127,EMP277,TL-058,
M8158,MA1A**********158,WO11158,Sedan X,GA-2,STN-03,2026-03-02 06:07,ENG-1371,SUP-050,EMP340,TL-045,
M8159,MA1A**********159,WO11159,Sedan X,GA-2,STN-05,2026-03-02 06:08,ENG-1465,SUP-176,EMP273,TL-078,
M8160,MA1A**********160,WO11160,Sedan X,PAINT-1, stn-05 ,2026-03-02 06:10, eng-1001 ,SUP-183,EMP299,TL-054,C
M8161,MA1A**********161,WO11161,SUV Pro,GA-2,STN-05,2026-03-02 06:11,ENG-1106,SUP-073,EMP144,TL-086,
M8162,MA1A**********162,WO11162,Sedan X,GA-2,STN-02,2026-03-02 06:12,ENG-1080,SUP-156,EMP351,TL-013,
M8163,MA1A**********163,WO11163,SUV Pro,PAINT-1,STN-02,2026-03-02 06:13,ENG-1107,SUP-143,EMP124,TL-003,C
M8164,MA1A**********164,WO11164,SUV Pro,PAINT-1, stn-05 ,2026-03-02 06:15,ENG-1081,SUP-045,EMP357,TL-005,A
M8165,MA1A**********165,WO11165,SUV Pro,TRIM-1,STN-01,2026-03-02 06:16,ENG-1316,SUP-059,EMP161,TL-072,B
M8166,MA1A**********166,WO11166,SUV Pro,PAINT-1,STN-03,2026-03-02 06:17,ENG-1401,SUP-091,EMP123,TL-099,C
M8167,MA1A**********167,WO11167,Sedan X,GA-1, stn-05 ,2026-03-02 06:18,ENG-1025,SUP-113,EMP334,TL-097,A
M8168,MA1A**********168,WO11168,Sedan X,GA-1,Stn-03,2026-03-02 06:20,ENG-1287,SUP-011,EMP359,TL-014,B
M8169,MA1A**********169,WO11169,Hatch Z,GA-1,Stn-03,2026-03-02 06:21,ENG-1105,SUP-093,EMP180,TL-094,C
M8170,MA1A**********170,WO11170,Hatch Z,TRIM-1,Stn-03,2026-03-02 06:22,ENG-1259,SUP-128,EMP150,TL-020,C
M8171,MA1A**********171,WO11171,SUV Pro,GA-2,STN-01,2026-03-02 06:23,ENG-1434,SUP-052,EMP324,TL-054,A
M8172,MA1A**********172,WO11172,Sedan X,TRIM-1,STN-03,2026-03-02 06:25,ENG-1146,SUP-130,EMP187,TL-011,C
M8173,MA1A**********173,WO11173,SUV Pro,TRIM-1,STN-03,2026-03-02 06:26,ENG-1322,SUP-171,EMP225,TL-020,
M8174,MA1A**********174,WO11174,Sedan X,GA-2,Stn-03,2026-03-02 06:27,ENG-1219,SUP-106,EMP309,TL-059,C
M8175,MA1A**********175,WO11175,Sedan X,TRIM-1,STN-02,2026-03-02 06:28,ENG-1394,SUP-003,EMP364,TL-009,A
M8176,MA1A**********176,WO11176,SUV Pro,PAINT-1,STN-04,2026-03-02 06:30,ENG-1395,SUP-043,EMP322,TL-008,
M8177,MA1A**********177,WO11177,Sedan X,GA-2,STN-05,2026-03-02 06:31,ENG-1029,SUP-162,EMP366,TL-038,
M8178,MA1A**********178,WO11178,SUV Pro,PAINT-1, stn-05 ,2026-03-02 06:32,ENG-1380,SUP-081,EMP276,TL-002,C
M8179,MA1A**********179,WO11179,Hatch Z,GA-2, stn-05 ,2026-03-02 06:33,ENG-1206,SUP-115,EMP205,TL-070,
M8180,MA1A**********180,WO11180,Hatch Z,PAINT-1,Stn-03,2026-03-02 06:35,ENG-1400,SUP-167,EMP307,TL-100,B
M8181,MA1A**********181,WO11181,SUV Pro,GA-1,STN-01,2026-03-02 06:36,ENG-1275,SUP-086,EMP299,TL-093,B
M8182,MA1A**********182,WO11182,Hatch Z,PAINT-1,STN-02,2026-03-02 06:37,ENG-1047,SUP-131,EMP382,TL-040,C
M8183,MA1A**********183,WO11183,Hatch Z,GA-2,STN-01,2026-03-02 06:38,ENG-1014,SUP-139,EMP232,TL-031,C
M8184,MA1A**********184,WO11184,Hatch Z,TRIM-1,STN-05,2026-03-02 06:40,ENG-1056,SUP-188,EMP130,TL-048,C
M8185,MA1A**********185,WO11185,Hatch Z,PAINT-1,STN-01,2026-03-02 06:41,ENG-1024,SUP-194,EMP163,TL-058,C
M8186,MA1A**********186,WO11186,Hatch Z,GA-1,STN-04,2026-03-02 06:42,ENG-1173,SUP-061,EMP397,TL-073,B
M8187,MA1A**********187,WO11187,SUV Pro,PAINT-1,STN-03,2026-03-02 06:43,ENG-1341,SUP-184,EMP393,TL-087,B
M8188,MA1A**********188,WO11188,Hatch Z,TRIM-1,STN-05,2026-03-02 06:45,ENG-1377,SUP-064,EMP153,TL-042,B
M8189,MA1A**********189,WO11189,SUV Pro,TRIM-1,STN-01,2026-03-02 06:46,ENG-1075,SUP-183,EMP317,TL-053,A
M8190,MA1A**********190,WO11190,Sedan X,GA-1,STN-04,2026-03-02 06:47,ENG-1454,SUP-034,EMP343,TL-028,
M8191,MA1A**********191,WO11191,Sedan X,PAINT-1, stn-05 ,2026-03-02 06:48,ENG-1269,SUP-104,EMP386,TL-067,
M8192,MA1A**********192,WO11192,SUV Pro,TRIM-1, stn-05 ,2026-03-02 06:50,ENG-1216,SUP-113,EMP350,TL-094,
M8193,MA1A**********193,WO11193,Sedan X,GA-2,STN-05,2026-03-02 06:51,ENG-1065,SUP-125,EMP334,TL-017,A
M8194,MA1A**********194,WO11194,Hatch Z,GA-2,STN-04,2026-03-02 06:52,ENG-1242,SUP-009,EMP180,TL-072,C
M8195,MA1A**********195,WO11195,Sedan X,TRIM-1,STN-01,2026-03-02 06:53,ENG-1061,SUP-095,EMP392,TL-038,A
M8196,MA1A**********196,WO11196,Hatch Z,GA-2,STN-01,2026-03-02 06:55,ENG-1190,SUP-079,EMP291,TL-039,C
M8197,MA1A**********197,WO11197,SUV Pro,GA-1,Stn-03,2026-03-02 06:56,ENG-1073,SUP-037,EMP315,TL-007,C
M8198,MA1A**********198,WO11198,SUV Pro,GA-2,STN-02,2026-03-02 06:57,ENG-1419,SUP-190,EMP350,TL-001,A
M8199,MA1A**********199,WO11199,Hatch Z,PAINT-1,STN-01,2026-03-02 06:58,ENG-1445,SUP-012,EMP313,TL-062,C
M8200,MA1A**********200,WO11200,Hatch Z,TRIM-1,STN-03,2026-03-02 07:00,ENG-1400,SUP-097,EMP343,TL-093,B
M8201,MA1A**********201,WO11201,Sedan X,TRIM-1,Stn-03,2026-03-02 07:01,ENG-1230,SUP-171,EMP329,TL-020,C
M8202,MA1A**********202,WO11202,Sedan X,TRIM-1,STN-04,2026-03-02 07:02,ENG-1119,SUP-102,EMP273,TL-070,A
M8203,MA1A**********203,WO11203,Hatch Z,TRIM-1, stn-05 ,2026-03-02 07:03,ENG-1142,SUP-166,EMP145,TL-022,A
M8204,MA1A**********204,WO11204,Hatch Z,PAINT-1,STN-05,2026-03-02 07:05,ENG-1330,SUP-032,EMP386,TL-011,B
M8205,MA1A**********205,WO11205,Hatch Z,GA-1,STN-05,2026-03-02 07:06,ENG-1267,SUP-049,EMP343,TL-065,A
M8206,MA1A**********206,WO11206,Sedan X,GA-2,STN-01,2026-03-02 07:07,ENG-1140,SUP-053,EMP225,TL-091,
M8207,MA1A**********207,WO11207,Sedan X,PAINT-1,STN-04,2026-03-02 07:08,ENG-1301,SUP-012,EMP351,TL-003,C
M8208,MA1A**********208,WO11208,SUV Pro,GA-2,STN-04,2026-03-02 07:10,ENG-1012,SUP-136,EMP262,TL-049,C
M8209,MA1A**********209,WO11209,Sedan X,GA-1,STN-01,2026-03-02 07:11,ENG-1277,SUP-044,EMP246,TL-019,B
M8210,MA1A**********210,WO11210,SUV Pro,GA-1,STN-02,2026-03-02 07:12,ENG-1157,SUP-105,EMP186,TL-008,C
M8211,MA1A**********211,WO11211,Sedan X,GA-1, stn-05 ,2026/03/02 07:13,ENG-1029,SUP-077,EMP299,TL-013,C
M8212,MA1A**********212,WO11212,Sedan X,TRIM-1,STN-03,2026-03-02 07:15,ENG-1132,SUP-097,EMP161,TL-007,B
M8213,MA1A**********213,WO11213,Sedan X,GA-2,STN-04,2026-03-02 07:16,ENG-1260,SUP-193,EMP358,TL-050,A
M8214,MA1A**********214,WO11214,SUV Pro,GA-1,STN-03,2026-03-02 07:17,ENG-1237,SUP-142,EMP308,TL-009,
M8215,MA1A**********215,WO11215,Sedan X,TRIM-1, stn-05 ,2026-03-02 07:18,ENG-1119,SUP-005,EMP237,TL-071,A
M8216,MA1A**********216,WO11216,Sedan X,GA-2,STN-03,2026-03-02 07:20,ENG-1290,SUP-105,EMP328,TL-011,B
M8217,MA1A**********217,WO11217,Sedan X,PAINT-1,STN-05,2026-03-02 07:21,ENG-1086,SUP-063,EMP375,TL-055,
M8218,MA1A**********218,WO11218,Sedan X,GA-1,Stn-03,2026-03-02 07:22,ENG-1237,SUP-159,EMP248,TL-084,B
M8219,MA1A**********219,WO11219,Sedan X,GA-1,STN-04,2026-03-02 07:23,ENG-1139,SUP-154,EMP228,TL-088,
M8220,MA1A**********220,WO11220,SUV Pro,GA-2,STN-05,2026-03-02 07:25,ENG-1430,SUP-131,EMP244,TL-006,B
M8221,MA1A**********221,WO11221,Hatch Z,GA-1,STN-03,2026-03-02 07:26,ENG-1045,SUP-102,EMP162,TL-018,C
M8222,MA1A**********222,WO11222,SUV Pro,GA-2,STN-05,2026-03-02 07:27,ENG-1258,SUP-082,EMP275,TL-082,C
M8223,MA1A**********223,WO11223,Hatch Z,TRIM-1,STN-03,2026-03-02 07:28,ENG-1125,SUP-170,EMP264,TL-044,B
M8224,MA1A**********224,WO11224,SUV Pro,PAINT-1,STN-01,2026-03-02 07:30,ENG-1467,SUP-178,EMP168,TL-083,A
M8225,MA1A**********225,WO11225,Hatch Z,TRIM-1,STN-01,2026-03-02 07:31,ENG-1461,SUP-003,EMP188,TL-053,
M8226,MA1A**********226,WO11226,SUV Pro,GA-1,Stn-03,2026-03-02 07:32,ENG-1448,SUP-167,EMP139,TL-069,A
M8227,MA1A**********227,WO11227,Hatch Z,TRIM-1, stn-05 ,2026-03-02 07:33,ENG-1063,SUP-091,EMP292,TL-077,C
M8228,MA1A**********228,WO11228,SUV Pro,GA-2,Stn-03,2026-03-02 07:35,ENG-1393,SUP-179,EMP104,TL-016,
M8229,MA1A**********229,WO11229,SUV Pro,GA-2,STN-04,2026-03-02 07:36,ENG-1004,SUP-057,EMP110,TL-098,C
M8230,MA1A**********230,WO11230,Hatch Z,PAINT-1,STN-02,2026-03-02 07:37,ENG-1046,SUP-158,EMP255,TL-092,B
M8231,MA1A**********231,WO11231,Sedan X,TRIM-1,STN-03,2026-03-02 07:38,ENG-1018,SUP-072,EMP352,TL-091,B
M8232,MA1A**********232,WO11232,Sedan X,GA-2,Stn-03,2026-03-02 07:40,ENG-1326,SUP-102,EMP156,TL-036,
M8233,MA1A**********233,WO11233,Sedan X,GA-2, stn-05 ,2026-03-02 07:41,ENG-1378,SUP-145,EMP389,TL-023,A
M8234,MA1A**********234,WO11234,Hatch Z,GA-2, stn-05 ,2026-03-02 07:42,ENG-1033,SUP-033,EMP232,TL-073,B
M8235,MA1A**********235,WO11235,Hatch Z,PAINT-1,STN-02,2026-03-02 07:43,ENG-1434,SUP-174,EMP111,TL-089,C
M8236,MA1A**********236,WO11236,Hatch Z,TRIM-1,STN-01,2026-03-02 07:45,ENG-1480,SUP-110,EMP126,TL-042,
M8237,MA1A**********237,WO11237,SUV Pro,PAINT-1,STN-01,2026-03-02 07:46,ENG-1348,SUP-133,EMP338,TL-064,C
M8238,MA1A**********238,WO11238,Hatch Z,GA-1, stn-05 ,2026-03-02 07:47,ENG-1114,SUP-013,EMP242,TL-054,
M8239,MA1A**********239,WO11239,SUV Pro,GA-1,STN-04,2026-03-02 07:48,ENG-1099,SUP-086,EMP141,TL-074,A
M8240,MA1A**********240,WO11240,Hatch Z,GA-2, stn-05 ,2026-03-02 07:50,ENG-1216,SUP-020,EMP227,TL-026,B
M8241,MA1A**********241,WO11241,SUV Pro,PAINT-1,STN-01,2026-03-02 07:51,ENG-1320,SUP-161,EMP149,TL-004,
M8242,MA1A**********242,WO11242,SUV Pro,GA-1,STN-05,2026-03-02 07:52,ENG-1408,SUP-161,EMP271,TL-033,B
M8243,MA1A**********243,WO11243,Sedan X,TRIM-1,STN-02,2026-03-02 07:53,ENG-1490,SUP-088,EMP127,TL-043,B
M8244,MA1A**********244,WO11244,Sedan X,TRIM-1,Stn-03,2026-03-02 07:55,ENG-1048,SUP-161,EMP328,TL-075,A
M8245,MA1A**********245,WO11245,Sedan X,GA-1,STN-01,2026-03-02 07:56,ENG-1193,SUP-081,EMP133,TL-999,B
M8246,MA1A**********246,WO11246,Sedan X,TRIM-1,STN-01,2026-03-02 07:57,ENG-1154,SUP-157,EMP321,TL-009,A
M8247,MA1A**********247,WO11247,Hatch Z,GA-1,STN-05,2026-03-02 07:58,ENG-1026,SUP-076,EMP295,TL-052,A
M8248,MA1A**********248,WO11248,Hatch Z,TRIM-1,STN-02,2026-03-02 08:00,ENG-1442,SUP-154,EMP105,TL-059,
M8249,MA1A**********249,WO11249,SUV Pro,TRIM-1,STN-05,2026-03-02 08:01,ENG-1317,SUP-026,EMP273,TL-084,A
M8250,MA1A**********250,WO11250,SUV Pro,PAINT-1,STN-05,2026-03-02 08:02,ENG-1098,SUP-028,EMP152,TL-002,A
M8251,MA1A**********251,WO11251,Hatch Z,GA-2,STN-05,2026-03-02 08:03,ENG-1064,SUP-164,EMP360,TL-033,C
M8252,MA1A**********252,WO11252,SUV Pro,TRIM-1, stn-05 ,2026-03-02 08:05,ENG-1317,SUP-114,EMP195,TL-032,B
M8253,MA1A**********253,WO11253,Sedan X,GA-1,STN-02,2026-03-02 08:06,ENG-1159,SUP-150,EMP323,TL-066,C
M8254,MA1A**********254,WO11254,SUV Pro,GA-2,STN-02,2026-03-02 08:07,ENG-1240,SUP-080,EMP275,TL-038,C
M8255,MA1A**********255,WO11255,Sedan X,GA-2,STN-01,2026-03-02 08:08,ENG-1121,SUP-130,EMP386,TL-007,
M8256,MA1A**********256,WO11256,SUV Pro,GA-2,STN-02,2026-03-02 08:10,ENG-1327,SUP-052,EMP135,TL-044,B
M8257,MA1A**********257,WO11257,Hatch Z,TRIM-1, stn-05 ,2026-03-02 08:11,ENG-1354,SUP-120,EMP269,TL-075,C
M8258,MA1A**********258,WO11258,Hatch Z,PAINT-1,STN-04,2026-03-02 08:12,ENG-1168,SUP-042,EMP153,TL-059,A
M8259,MA1A**********259,WO11259,SUV Pro,GA-2,STN-01,2026-03-02 08:13,ENG-1327,SUP-058,EMP217,TL-060,B
M8260,MA1A**********260,WO11260,Sedan X,TRIM-1, stn-05 ,2026-03-02 08:15,ENG-1393,SUP-085,EMP292,TL-027,
M8261,MA1A**********261,WO11261,Sedan X,GA-1,STN-03,2026-03-02 08:16,ENG-1005,SUP-019,EMP283,TL-004,A
M8262,MA1A**********262,WO11262,Sedan X,PAINT-1,STN-04,2026-03-02 08:17,ENG-1099,SUP-162,EMP399,TL-098,C
M8263,MA1A**********263,WO11263,Sedan X,GA-1,STN-02,2026-03-02 08:18,ENG-1101,SUP-073,EMP189,TL-029,C
M8264,MA1A**********264,WO11264,Hatch Z,GA-2,STN-03,2026-03-02 08:20,ENG-1433,SUP-142,EMP225,TL-023,B
M8265,MA1A**********265,WO11265,Sedan X,GA-2,Stn-03,2026-03-02 08:21,ENG-1134,SUP-026,EMP110,TL-087,B
M8266,MA1A**********266,WO11266,SUV Pro,GA-1,STN-03,2026-03-02 08:70,ENG-1479,SUP-054,EMP256,TL-059,B
M8267,MA1A**********267,WO11267,SUV Pro,PAINT-1, stn-05 ,2026-03-02 08:23,ENG-1087,SUP-135,EMP322,TL-092,A
M8268,MA1A**********268,WO11268,Sedan X,GA-2,STN-02,2026-03-02 08:25,ENG-1406,SUP-049,EMP198,TL-069,
M8269,MA1A**********269,WO11269,Hatch Z,PAINT-1,STN-03,2026-03-02 08:26,ENG-1306,SUP-110,EMP225,TL-006,B
M8270,MA1A**********270,WO11270,Hatch Z,PAINT-1,Stn-03,2026-03-02 08:27,ENG-1076,SUP-084,EMP226,TL-007,C
M8271,MA1A**********271,WO11271,Sedan X,TRIM-1,STN-02,2026-03-02 08:28,ENG-1372,SUP-021,EMP340,TL-085,A
M8272,MA1A**********272,WO11272,Sedan X,TRIM-1,Stn-03,2026-03-02 08:30,ENG-1451,SUP-166,EMP360,TL-048,
M8273,MA1A**********273,WO11273,Hatch Z,TRIM-1,STN-02,2026-03-02 08:31,ENG-1164,SUP-183,EMP291,TL-068,
M8274,MA1A**********274,WO11274,Hatch Z,TRIM-1,STN-04,2026-03-02 08:32,ENG-1137,SUP-149,EMP305,TL-082,A
M8275,MA1A**********275,WO11275,Sedan X,GA-2,STN-02,2026-03-02 08:33,ENG-1231,SUP-061,EMP302,TL-028,C
M8276,MA1A**********276,WO11276,SUV Pro,TRIM-1,STN-05,2026-03-02 08:35,ENG-1080,SUP-096,EMP230,TL-071,A
M8277,MA1A**********277,WO11277,Sedan X,GA-1,STN-03,2026-03-02 08:36,ENG-1227,SUP-133,EMP280,TL-030,A
M8278,MA1A**********278,WO11278,SUV Pro,PAINT-1,STN-04,2026-03-02 08:37,ENG-1230,SUP-120,EMP321,TL-053,C
M8279,MA1A**********279,WO11279,SUV Pro,PAINT-1,STN-03,2026-03-02 08:38,ENG-1195,SUP-007,EMP191,TL-057,B
M8280,MA1A**********280,WO11280,SUV Pro,GA-1,STN-03,2026-03-02 08:40,ENG-1461,SUP-022,EMP250,TL-065,A
M8281,MA1A**********281,WO11281,SUV Pro,GA-2,STN-01,2026-03-02 08:41,ENG-1060,SUP-019,EMP284,TL-005,B
M8282,MA1A**********282,WO11282,SUV Pro,GA-2, stn-05 ,2026-03-02 08:42,ENG-1168,SUP-065,EMP254,TL-096,C
M8283,MA1A**********283,WO11283,Sedan X,GA-2,Stn-03,2026-03-02 08:43,ENG-1385,SUP-184,EMP378,TL-034,A
M8284,MA1A**********284,WO11284,SUV Pro,PAINT-1,Stn-03,2026-03-02 08:45,ENG-1177,SUP-104,EMP307,TL-075,A
M8285,MA1A**********285,WO11285,SUV Pro,GA-2,Stn-03,2026-03-02 08:46,ENG-1203,SUP-059,EMP216,TL-093,B
M8286,MA1A**********286,WO11286,SUV Pro,GA-2,STN-05,2026-03-02 08:47,ENG-1300,SUP-142,EMP339,TL-093,
M8287,MA1A**********287,WO11287,SUV Pro,GA-1,STN-03,2026-03-02 08:48,ENG-1433,SUP-049,EMP319,TL-099,
M8288,MA1A**********288,WO11288,Sedan X,TRIM-1,STN-04,2026-03-02 08:50,ENG-1436,SUP-143,EMP115,TL-048,B
M8289,MA1A**********289,WO11289,Hatch Z,GA-2,STN-03,2026-03-02 08:51,ENG-1482,SUP-189,EMP104,TL-064,C
M8290,MA1A**********290,WO11290,SUV Pro,GA-2,STN-04,2026-03-02 08:52,ENG-1217,SUP-176,EMP306,TL-098,C
M8291,MA1A**********291,WO11291,SUV Pro,GA-1,STN-05,2026-03-02 08:53,ENG-1402,SUP-009,EMP171,TL-020,C
M8292,MA1A**********292,WO11292,Hatch Z,TRIM-1,STN-04,2026-03-02 08:55,ENG-1104,SUP-101,EMP132,TL-069,
M8293,MA1A**********293,WO11293,Sedan X,TRIM-1,STN-01,2026-03-02 08:56,ENG-1168,SUP-146,EMP331,TL-082,C
M8294,MA1A**********294,WO11294,Sedan X,GA-2,STN-01,2026-03-02 08:57,ENG-1345,SUP-142,EMP190,TL-005,
M8295,MA1A**********295,WO11295,Sedan X,GA-2,STN-02,2026-03-02 08:58,ENG-1035,SUP-099,EMP245,TL-027,B
M8296,MA1A**********296,WO11296,SUV Pro,GA-1,STN-04,2026-03-02 09:00,ENG-1029,SUP-095,EMP365,TL-002,B
M8297,MA1A**********297,WO11297,SUV Pro,TRIM-1,STN-04,2026-03-02 09:01,ENG-1080,SUP-029,EMP166,TL-069,
M8298,MA1A**********298,WO11298,SUV Pro,GA-1,STN-04,2026-03-02 09:02,ENG-1489,SUP-053,EMP166,TL-027,C
M8299,MA1A**********299,WO11299,SUV Pro,TRIM-1,STN-02,2026-03-02 09:03,ENG-1309,SUP-148,EMP258,TL-076,B
M8300,MA1A**********300,WO11300,Hatch Z,TRIM-1,STN-03,2026-03-02 09:05,ENG-1103,SUP-002,EMP173,TL-058,A
M8301,MA1A**********301,WO11301,SUV Pro,GA-2,STN-05,2026-03-02 09:06,ENG-1168,SUP-146,EMP351,TL-059,
M8302,MA1A**********302,WO11302,Hatch Z,GA-1, stn-05 ,2026-03-02 09:07,ENG-1046,SUP-074,EMP333,TL-045,C
M8303,MA1A**********303,WO11303,SUV Pro,GA-2,STN-04,2026-03-02 09:08,ENG-1127,SUP-046,EMP321,TL-059,
M8304,MA1A**********304,WO11304,Hatch Z,GA-2, stn-05 ,2026-03-02 09:10,ENG-1291,SUP-025,EMP301,TL-090,A
M8305,MA1A**********305,WO11305,Sedan X,GA-2,STN-03,2026-03-02 09:11, eng-1001 ,SUP-161,EMP375,TL-038,A
M8306,MA1A**********306,WO11306,Hatch Z,GA-2,STN-04,2026-03-02 09:12,ENG-1210,SUP-196,EMP383,TL-016,C
M8307,MA1A**********307,WO11307,Sedan X,GA-1,STN-05,2026-03-02 09:13,ENG-1392,SUP-200,EMP266,TL-053,
M8308,MA1A**********308,WO11308,Sedan X,PAINT-1,STN-02,2026-03-02 09:15,ENG-1259,SUP-012,EMP336,TL-004,A
M8309,MA1A**********309,WO11309,Hatch Z,TRIM-1,STN-04,2026-03-02 09:16,ENG-1175,SUP-191,EMP304,TL-025,
M8310,MA1A**********310,WO11310,Sedan X,GA-1,STN-03,2026-03-02 09:17,ENG-1058,SUP-182,EMP169,TL-042,
M8311,MA1A**********311,WO11311,SUV Pro,TRIM-1,STN-01,2026-03-02 09:18,ENG-1042,SUP-141,EMP224,TL-092,
M8312,MA1A**********312,WO11312,Sedan X,TRIM-1,Stn-03,2026-03-02 09:20,ENG-1142,SUP-042,EMP187,TL-003,A
M8313,MA1A**********313,WO11313,Sedan X,PAINT-1,STN-01,2026-03-02 09:21,ENG-1273,SUP-190,EMP300,TL-022,A
