Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,VIN_Status
M7962,*************0962,WO10962,Hatch Z,TRIM-1,STN-01,2026-03-02 02:02,ENG-1455,SUP-112,EMP174,TL-028,,Valid,Valid
M7963,*************0963,WO10963,Sedan X,TRIM-1,STN-03,2026-03-02 02:03,ENG-1069,SUP-118,EMP199,TL-081,C,Valid,Valid
M7964,*************0964,WO10964,SUV Pro,GA-2,STN-03,2026-03-02 02:05,ENG-1065,SUP-009,EMP391,TL-008,C,Valid,Valid
M7965,*************0965,WO10965,Sedan X,GA-1,STN-03,2026-03-02 02:06,ENG-1238,SUP-118,EMP314,TL-022,C,Valid,Valid
M7966,*************0966,WO10966,Sedan X,PAINT-1,STN-05,2026-03-02 02:07,ENG-1080,SUP-164,EMP187,TL-074,B,Valid,Valid
M7967,*************0967,WO10967,Sedan X,TRIM-1,STN-03,2026-03-02 02:08,ENG-1267,SUP-126,EMP210,TL-076,,Valid,Valid
M7968,*************0968,WO10968,SUV Pro,PAINT-1,STN-01,2026-03-02 02:10,ENG-1373,SUP-110,EMP226,TL-032,C,Valid,Valid
M7969,*************0969,WO10969,SUV Pro,GA-2,STN-05,2026-03-02 02:11,ENG-1484,SUP-039,EMP393,TL-001,,Valid,Valid
M7970,*************0970,WO10970,Sedan X,GA-1,STN-04,2026-03-02 02:12,ENG-1375,SUP-197,EMP358,TL-005,,Valid,Valid
M7971,*************0971,WO10971,Hatch Z,TRIM-1,STN-04,2026-03-02 02:13,ENG-1414,SUP-179,EMP150,TL-058,,Valid,Valid
M7972,*************0972,WO10972,Sedan X,GA-1,STN-05,2026-03-02 02:15,ENG-1385,SUP-004,EMP308,TL-028,B,Valid,Valid
M7973,*************0973,WO10973,SUV Pro,PAINT-1,STN-02,2026-03-02 02:16,ENG-1331,SUP-024,EMP108,TL-062,C,Valid,Valid
M7974,*************0974,WO10974,Sedan X,TRIM-1,STN-03,2026-03-02 02:17,ENG-1292,SUP-192,EMP398,TL-004,,Valid,Valid
M7975,*************0975,WO10975,SUV Pro,GA-2,STN-03,2026-03-02 02:18,ENG-1360,SUP-104,EMP194,TL-048,,Valid,Valid
M7976,*************0976,WO10976,Hatch Z,GA-1,STN-03,2026-03-02 02:20,ENG-1321,SUP-019,EMP297,TL-089,C,Valid,Valid
M7977,*************0977,WO10977,Hatch Z,GA-1,STN-03,2026-03-02 02:21,ENG-1218,SUP-193,EMP238,TL-090,B,Valid,Valid
M7978,*************0978,WO10978,Hatch Z,GA-1,STN-05,2026-03-02 02:22,ENG-1450,SUP-086,EMP128,TL-066,C,Valid,Valid
M7979,*************0979,WO10979,Sedan X,GA-1,STN-04,2026-03-02 02:23,ENG-1187,SUP-120,EMP120,TL-047,C,Valid,Valid
M7980,*************0980,WO10980,Sedan X,GA-1,STN-05,2026-03-02 02:25,ENG-1363,SUP-199,EMP204,TL-018,C,Valid,Valid
M7981,*************0981,WO10981,Sedan X,GA-1,STN-05,2026-03-02 02:26,ENG-1244,SUP-189,EMP397,TL-090,B,Valid,Valid
M7982,*************0982,WO10982,Hatch Z,GA-2,STN-03,2026-03-02 02:27,ENG-1180,SUP-069,EMP357,TL-088,,Valid,Valid
M7983,*************0983,WO10983,SUV Pro,GA-1,STN-01,2026-03-02 02:28,ENG-1190,SUP-089,EMP331,TL-063,A,Valid,Valid
M7984,*************0984,WO10984,SUV Pro,PAINT-1,STN-04,2026-03-02 02:30,ENG-1317,SUP-095,EMP133,TL-025,,Valid,Valid
M7985,*************0985,WO10985,Sedan X,GA-1,STN-04,2026-03-02 02:31,ENG-1459,SUP-046,EMP247,TL-010,A,Valid,Valid
M7986,*************0986,WO10986,Sedan X,PAINT-1,STN-01,2026-03-02 02:32,ENG-1356,SUP-038,EMP354,TL-020,B,Valid,Valid
M7987,*************0987,WO10987,Hatch Z,GA-1,STN-03,2026-03-02 02:33,ENG-1213,SUP-175,EMP377,TL-017,,Valid,Valid
M7988,*************0988,WO10988,SUV Pro,TRIM-1,STN-04,2026-03-02 02:35,ENG-1377,SUP-166,EMP110,TL-038,B,Valid,Valid
M7989,*************0989,WO10989,Sedan X,GA-1,STN-03,2026-03-02 02:36,ENG-1410,SUP-060,EMP366,TL-083,C,Valid,Valid
M7990,*************0990,WO10990,SUV Pro,PAINT-1,STN-05,2026-03-02 02:37,ENG-1330,SUP-084,EMP348,TL-076,,Valid,Valid
M7991,*************0991,WO10991,SUV Pro,PAINT-1,STN-05,2026-03-02 02:38,ENG-1067,SUP-079,EMP187,TL-034,B,Valid,Valid
M7992,*************0992,WO10992,SUV Pro,PAINT-1,STN-03,2026-03-02 02:40,ENG-1394,SUP-013,EMP175,TL-046,C,Valid,Valid
M7993,*************0993,WO10993,SUV Pro,GA-2,STN-05,2026-03-02 02:41,ENG-1473,SUP-042,EMP374,TL-037,B,Valid,Valid
M7994,*************0994,WO10994,Sedan X,GA-2,STN-02,2026-03-02 02:42,ENG-1121,SUP-030,EMP121,TL-041,B,Valid,Valid
M7995,*************0995,WO10995,SUV Pro,PAINT-1,STN-03,2026-03-02 02:43,ENG-1094,SUP-053,EMP387,TL-091,A,Valid,Valid
M7996,*************0996,WO10996,Hatch Z,PAINT-1,STN-03,2026-03-02 02:45,ENG-1075,SUP-096,EMP329,TL-070,B,Valid,Valid
M7997,*************0997,WO10997,Hatch Z,PAINT-1,STN-01,2026-03-02 02:46,ENG-1471,SUP-007,EMP307,TL-064,B,Valid,Valid
M7998,*************0998,WO10998,SUV Pro,PAINT-1,STN-02,2026-03-02 02:47,ENG-1002,SUP-190,EMP379,TL-065,C,Valid,Valid
M7999,,WO10999,Hatch Z,PAINT-1,STN-04,2026-03-02 02:48,ENG-1458,SUP-075,EMP393,TL-086,B,Valid,Invalid
M8000,*************1000,WO11000,Hatch Z,TRIM-1,STN-03,2026-03-02 02:50,ENG-1352,SUP-029,EMP345,TL-006,B,Valid,Valid
M8001,*************1001,WO11001,Hatch Z,GA-1,STN-03,2026-03-02 02:51,ENG-1012,SUP-103,EMP212,TL-058,C,Valid,Valid
M8002,*************1002,WO11002,Sedan X,PAINT-1,STN-01,2026-03-02 02:52,ENG-1311,SUP-165,EMP199,TL-075,B,Valid,Valid
M8003,*************1003,WO11003,SUV Pro,GA-2,STN-01,2026-03-02 02:53,ENG-1042,SUP-138,EMP328,TL-087,A,Valid,Valid
M8004,*************1004,WO11004,Hatch Z,TRIM-1,STN-02,2026-03-02 02:55,ENG-1251,SUP-082,EMP361,TL-008,C,Valid,Valid
M8005,*************1005,WO11005,SUV Pro,GA-2,STN-05,2026-03-02 02:56,ENG-1437,SUP-110,EMP289,TL-050,C,Valid,Valid
M8006,*************1006,WO11006,Sedan X,PAINT-1,STN-03,2026-03-02 02:57,ENG-1179,SUP-079,EMP328,TL-072,A,Valid,Valid
M8007,*************1007,WO11007,Sedan X,TRIM-1,STN-05,2026-03-02 02:58,ENG-1212,SUP-114,EMP247,TL-021,,Valid,Valid
M8008,*************1008,WO11008,Hatch Z,TRIM-1,STN-02,2026-03-02 03:00,ENG-1427,SUP-151,EMP144,TL-019,B,Valid,Valid
M8009,*************1009,WO11009,SUV Pro,TRIM-1,STN-03,2026-03-02 03:01,ENG-1268,SUP-086,EMP133,TL-076,,Valid,Valid
M8010,*************1010,WO11010,Sedan X,GA-1,STN-04,2026-03-02 03:02,ENG-1327,SUP-070,EMP312,TL-023,,Valid,Valid
M8011,*************1011,WO11011,Hatch Z,GA-2,STN-02,2026-03-02 03:03,ENG-1095,SUP-098,EMP248,TL-071,,Valid,Valid
M8012,*************1012,WO11012,Sedan X,PAINT-1,STN-03,2026-03-02 03:05,ENG-1299,SUP-078,EMP352,TL-072,,Valid,Valid
M8013,*************1013,WO11013,Sedan X,GA-1,STN-03,2026-03-02 03:06,ENG-1001,SUP-040,EMP234,TL-039,,Valid,Valid
M8014,*************1014,WO11014,Sedan X,PAINT-1,STN-04,2026-03-02 03:07,ENG-1091,SUP-126,EMP225,TL-004,A,Valid,Valid
M8015,*************1015,WO11015,SUV Pro,TRIM-1,STN-01,2026-03-02 03:08,ENG-1001,SUP-154,EMP285,TL-075,,Valid,Valid
M8016,*************1016,WO11016,Hatch Z,TRIM-1,STN-03,2026-03-02 03:10,ENG-1132,SUP-161,EMP343,TL-089,A,Valid,Valid
M8017,*************1017,WO11017,SUV Pro,GA-1,STN-03,2026-03-02 03:11,ENG-1132,SUP-042,EMP397,TL-008,B,Valid,Valid
M8018,*************1018,WO11018,SUV Pro,TRIM-1,STN-05,2026-03-02 03:12,ENG-1069,SUP-092,EMP183,TL-007,C,Valid,Valid
M8019,*************1019,WO11019,SUV Pro,TRIM-1,STN-05,2026-03-02 03:13,ENG-1466,SUP-092,EMP124,TL-038,C,Valid,Valid
M8020,*************1020,WO11020,Hatch Z,GA-1,STN-05,2026-03-02 03:15,ENG-1099,SUP-197,EMP193,TL-098,A,Valid,Valid
M8021,*************1021,WO11021,Hatch Z,GA-2,STN-05,2026-03-02 03:16,ENG-1165,SUP-081,EMP254,TL-035,C,Valid,Valid
M8022,*************1022,WO11022,Sedan X,PAINT-1,STN-03,2026-03-02 03:17,ENG-1073,SUP-004,EMP170,TL-067,C,Valid,Valid
M8023,*************1023,WO11023,SUV Pro,TRIM-1,STN-04,2026-03-02 03:18,ENG-1174,SUP-042,EMP152,TL-028,B,Valid,Valid
M8024,*************1024,WO11024,Hatch Z,GA-2,STN-03,2026-03-02 03:20,ENG-1096,SUP-144,EMP369,TL-069,A,Valid,Valid
M8025,*************1025,WO11025,SUV Pro,TRIM-1,STN-01,2026-03-02 03:21,ENG-1059,SUP-034,EMP108,TL-062,C,Valid,Valid
M8026,*************1026,WO11026,SUV Pro,PAINT-1,STN-02,2026-03-02 03:22,ENG-1418,SUP-114,EMP367,TL-098,C,Valid,Valid
M8027,*************1027,WO11027,Sedan X,PAINT-1,STN-01,2026-03-02 03:23,ENG-1381,SUP-031,EMP213,TL-017,B,Valid,Valid
M8028,*************1028,WO11028,Hatch Z,GA-2,STN-03,2026-03-02 03:25,ENG-1064,SUP-054,EMP166,TL-011,,Valid,Valid
M8029,*************1029,WO11029,Hatch Z,GA-1,STN-01,2026-03-02 03:26,ENG-1009,SUP-199,EMP347,TL-097,,Valid,Valid
M8030,*************1030,WO11030,Sedan X,GA-2,STN-01,2026-03-02 03:27,ENG-1016,SUP-169,EMP362,TL-076,A,Valid,Valid
M8031,*************1031,WO11031,SUV Pro,GA-1,STN-03,2026-03-02 03:28,ENG-1022,SUP-017,EMP254,TL-086,A,Valid,Valid
M8032,*************1032,WO11032,Sedan X,GA-1,STN-05,2026-03-02 03:30,ENG-1105,SUP-151,EMP202,TL-024,C,Valid,Valid
M8033,*************1033,WO11033,Sedan X,GA-1,STN-02,2026-03-02 03:31,ENG-1433,SUP-192,EMP242,TL-075,C,Valid,Valid
M8034,*************1034,WO11034,SUV Pro,GA-2,STN-03,2026-03-02 03:32,ENG-1256,SUP-200,EMP223,TL-065,A,Valid,Valid
M8035,*************1035,WO11035,Sedan X,GA-1,STN-05,2026-03-02 03:33,ENG-1111,SUP-184,EMP198,TL-037,B,Valid,Valid
M8036,*************1036,WO11036,Hatch Z,GA-1,STN-05,2026-03-02 03:35,ENG-1050,SUP-055,EMP358,TL-091,,Valid,Valid
M8037,*************1037,WO11037,SUV Pro,GA-2,STN-04,2026-03-02 03:36,ENG-1344,SUP-028,EMP192,TL-046,,Valid,Valid
M8038,*************1038,WO11038,SUV Pro,GA-2,STN-05,2026-03-02 03:37,ENG-1116,SUP-105,EMP157,TL-098,C,Valid,Valid
M8039,*************1039,WO11039,Sedan X,TRIM-1,STN-01,2026-03-02 03:38,ENG-1266,SUP-035,EMP353,TL-098,C,Valid,Valid
M8040,*************1040,WO11040,Hatch Z,PAINT-1,STN-05,2026-03-02 03:40,ENG-1369,SUP-011,EMP142,TL-042,,Valid,Valid
M8041,*************1041,WO11041,Sedan X,TRIM-1,STN-03,2026-03-02 03:41,ENG-1233,SUP-154,EMP259,TL-088,,Valid,Valid
M8042,*************1042,WO11042,Sedan X,TRIM-1,STN-03,2026-03-02 03:42,ENG-1437,SUP-110,EMP196,TL-009,,Valid,Valid
M8043,*************1043,WO11043,Hatch Z,PAINT-1,STN-02,2026-03-02 03:43,ENG-1006,SUP-173,EMP351,TL-087,A,Valid,Valid
M8044,*************1044,WO11044,SUV Pro,TRIM-1,STN-05,2026-03-02 03:45,ENG-1337,SUP-174,EMP143,TL-016,B,Valid,Valid
M8045,*************1045,WO11045,SUV Pro,TRIM-1,STN-05,2026-03-02 03:46,ENG-1302,SUP-027,EMP186,TL-009,C,Valid,Valid
M8046,*************1046,WO11046,Sedan X,PAINT-1,STN-02,2026-03-02 03:47,ENG-1304,SUP-104,EMP162,TL-030,,Valid,Valid
M8047,*************1047,WO11047,Hatch Z,TRIM-1,STN-03,2026-03-02 03:48,ENG-1391,SUP-183,EMP397,TL-076,C,Valid,Valid
M8048,*************1048,WO11048,Hatch Z,TRIM-1,STN-03,2026-03-02 03:50,ENG-1243,SUP-171,EMP307,TL-063,C,Valid,Valid
M8049,*************1049,WO11049,Sedan X,TRIM-1,STN-01,2026-03-02 03:51,ENG-1062,SUP-065,EMP350,TL-064,B,Valid,Valid
M8050,*************1050,WO11050,Hatch Z,GA-2,STN-01,2026-03-02 03:52,ENG-1050,SUP-189,EMP127,TL-009,,Valid,Valid
M8051,*************1051,WO11051,Hatch Z,GA-1,STN-02,2026-03-02 03:53,ENG-1195,SUP-155,EMP267,TL-020,C,Valid,Valid
M8052,*************1052,WO11052,Hatch Z,GA-1,STN-03,2026-03-02 03:55,ENG-1039,SUP-170,EMP366,TL-099,,Valid,Valid
M8053,*************1053,WO11053,SUV Pro,GA-2,STN-03,2026-03-02 03:56,ENG-1338,SUP-128,EMP351,TL-065,C,Valid,Valid
M8054,*************1054,WO11054,Hatch Z,PAINT-1,STN-03,2026-03-02 03:57,ENG-1440,SUP-139,EMP379,TL-003,A,Valid,Valid
M8055,*************1055,WO11055,SUV Pro,GA-1,STN-04,2026-03-02 03:59,ENG-1230,SUP-081,EMP292,TL-057,,Valid,Valid
M8056,*************1056,WO11056,Sedan X,GA-1,STN-02,2026-03-02 04:00,ENG-1285,SUP-169,EMP255,TL-091,B,Valid,Valid
M8057,*************1057,WO11057,SUV Pro,TRIM-1,STN-02,2026-03-02 04:01,ENG-1159,SUP-184,EMP299,TL-063,A,Valid,Valid
M8058,*************1058,WO11058,Hatch Z,TRIM-1,STN-05,2026-03-02 04:02,ENG-1283,SUP-176,EMP376,TL-074,,Valid,Valid
M8059,*************1059,WO11059,SUV Pro,GA-2,STN-05,2026-03-02 04:03,ENG-1028,SUP-101,EMP234,TL-064,,Valid,Valid
M8060,*************1060,WO11060,Hatch Z,PAINT-1,STN-03,2026-03-02 04:05,ENG-1145,SUP-083,EMP131,TL-004,A,Valid,Valid
M8061,*************1061,WO11061,Sedan X,PAINT-1,STN-03,2026-03-02 04:06,ENG-1414,SUP-190,EMP398,TL-004,C,Valid,Valid
M8062,*************1062,WO11062,SUV Pro,GA-1,STN-04,2026-03-02 04:07,ENG-1176,SUP-092,EMP310,TL-045,A,Valid,Valid
M8063,*************1063,WO11063,Hatch Z,GA-2,STN-02,2026-03-02 04:08,ENG-1120,SUP-166,EMP259,TL-076,A,Valid,Valid
M8064,*************1064,WO11064,Hatch Z,GA-1,STN-03,2026-03-02 04:10,ENG-1156,SUP-030,EMP272,TL-022,A,Valid,Valid
M8065,*************1065,WO11065,Hatch Z,PAINT-1,STN-01,2026-03-02 04:11,ENG-1235,SUP-169,EMP316,TL-073,,Valid,Valid
M8066,*************1066,WO11066,SUV Pro,GA-1,STN-05,2026-03-02 04:12,ENG-1240,SUP-151,EMP111,TL-041,,Valid,Valid
M8067,*************1067,WO11067,Hatch Z,TRIM-1,STN-03,2026-03-02 04:13,ENG-1293,SUP-026,EMP350,TL-013,B,Valid,Valid
M8068,*************1068,WO11068,SUV Pro,TRIM-1,STN-05,2026-03-02 04:15,ENG-1415,SUP-196,EMP273,TL-022,C,Valid,Valid
M8069,*************1069,WO11069,SUV Pro,TRIM-1,STN-02,2026-03-02 04:16,ENG-1254,SUP-163,EMP138,TL-069,B,Valid,Valid
M8070,*************1070,WO11070,SUV Pro,PAINT-1,STN-01,2026-03-02 04:17,ENG-1152,SUP-147,EMP305,TL-029,A,Valid,Valid
M8071,*************1071,WO11071,Hatch Z,GA-1,STN-05,2026-03-02 04:18,ENG-1172,SUP-070,EMP134,TL-073,,Valid,Valid
M8072,*************1072,WO11072,SUV Pro,GA-2,STN-03,2026-03-02 04:20,ENG-1407,SUP-020,EMP254,TL-065,C,Valid,Valid
M8073,*************1073,WO11073,SUV Pro,PAINT-1,STN-02,2026-03-02 04:21,ENG-1212,SUP-103,EMP228,TL-080,,Valid,Valid
M8074,*************1074,WO11074,Hatch Z,GA-2,STN-01,2026-03-02 04:22,ENG-1321,SUP-181,EMP364,TL-024,,Valid,Valid
M8075,*************1075,WO11075,Sedan X,TRIM-1,STN-03,2026-03-02 04:23,ENG-1479,SUP-164,EMP372,TL-079,,Valid,Valid
M8076,*************1076,WO11076,Hatch Z,GA-1,STN-05,2026-03-02 04:25,ENG-1102,SUP-094,EMP336,TL-019,B,Valid,Valid
M8077,*************1077,WO11077,Sedan X,PAINT-1,STN-03,2026-03-02 04:26,ENG-1222,SUP-106,EMP263,TL-009,B,Valid,Valid
M8078,*************1078,WO11078,SUV Pro,PAINT-1,STN-03,2026-03-02 04:27,ENG-1146,SUP-166,EMP182,TL-033,B,Valid,Valid
M8079,*************1079,WO11079,SUV Pro,GA-2,STN-01,2026-03-02 04:28,ENG-1076,SUP-050,EMP114,TL-032,C,Valid,Valid
M8080,*************1080,WO11080,SUV Pro,TRIM-1,STN-05,2026-03-02 04:30,ENG-1223,SUP-109,EMP118,TL-026,B,Valid,Valid
M8081,*************1081,WO11081,SUV Pro,GA-2,STN-01,2026-03-02 04:31,ENG-1132,SUP-072,EMP381,TL-023,A,Valid,Valid
M8082,*************1082,WO11082,Hatch Z,TRIM-1,STN-03,2026-03-02 04:32,ENG-1010,SUP-015,EMP142,TL-041,C,Valid,Valid
M8083,*************1083,WO11083,Sedan X,TRIM-1,STN-03,2026-03-02 04:33,ENG-1343,SUP-169,EMP146,TL-051,B,Valid,Valid
M8084,*************1084,WO11084,Sedan X,GA-1,STN-05,2026-03-02 04:35,ENG-1376,SUP-129,EMP161,TL-067,C,Valid,Valid
M8085,*************1085,WO11085,SUV Pro,GA-1,STN-02,2026-03-02 04:36,ENG-1307,SUP-032,EMP260,TL-043,,Valid,Valid
M8086,*************1086,WO11086,Hatch Z,GA-2,STN-04,2026-03-02 04:37,ENG-1111,SUP-037,EMP154,TL-023,B,Valid,Valid
M8087,*************1087,WO11087,SUV Pro,TRIM-1,STN-04,2026-03-02 04:38,ENG-1130,SUP-151,EMP128,TL-063,C,Valid,Valid
M8088,*************1088,WO11088,Hatch Z,GA-1,STN-03,2026-03-02 04:40,ENG-1279,SUP-109,EMP343,TL-088,B,Valid,Valid
M8089,*************1089,WO11089,SUV Pro,GA-2,STN-03,2026-03-02 04:41,ENG-1243,SUP-184,EMP288,TL-040,A,Valid,Valid
M8090,*************1090,WO11090,Hatch Z,GA-1,STN-03,2026-03-02 04:42,ENG-1378,SUP-170,EMP127,TL-089,B,Valid,Valid
M8091,*************1091,WO11091,SUV Pro,TRIM-1,STN-03,2026-03-02 04:43,ENG-1327,SUP-180,EMP285,TL-088,A,Valid,Valid
M8092,*************1092,WO11092,Hatch Z,GA-2,STN-03,2026-03-02 04:45,ENG-1226,SUP-100,EMP104,TL-051,C,Valid,Valid
M8093,*************1093,WO11093,SUV Pro,GA-1,STN-03,2026-03-02 04:46,ENG-1387,SUP-061,EMP252,TL-027,B,Valid,Valid
M8094,*************1094,WO11094,SUV Pro,PAINT-1,STN-03,2026-03-02 04:47,ENG-1392,SUP-165,EMP308,TL-005,C,Valid,Valid
M8095,*************1095,WO11095,Sedan X,TRIM-1,STN-04,2026-03-02 04:48,ENG-1377,SUP-106,EMP270,TL-092,,Valid,Valid
M8096,*************1096,WO11096,Sedan X,GA-2,STN-05,2026-03-02 04:50,ENG-1133,SUP-130,EMP133,TL-046,,Valid,Valid
M8097,*************1097,WO11097,Hatch Z,PAINT-1,STN-04,2026-03-02 04:51,ENG-1355,SUP-008,EMP126,TL-083,B,Valid,Valid
M8098,*************1098,WO11098,Hatch Z,TRIM-1,STN-03,2026-03-02 04:52,ENG-1328,SUP-035,EMP101,TL-052,B,Valid,Valid
M8099,*************1099,WO11099,Hatch Z,PAINT-1,STN-03,2026-03-02 04:53,ENG-1294,SUP-022,EMP156,TL-021,B,Valid,Valid
M8100,*************1100,WO11100,Hatch Z,GA-2,STN-03,2026-03-02 04:55,ENG-1304,SUP-176,EMP310,TL-041,,Valid,Valid
M8101,*************1101,WO11101,SUV Pro,GA-2,STN-03,2026-03-02 04:56,ENG-1088,SUP-176,EMP267,TL-037,B,Valid,Valid
M8102,*************1102,WO11102,Sedan X,TRIM-1,STN-03,2026-03-02 04:57,ENG-1093,SUP-101,EMP293,TL-074,B,Valid,Valid
M8103,*************1103,WO11103,Sedan X,GA-1,STN-05,2026-03-02 04:58,ENG-1331,SUP-157,EMP217,TL-012,,Valid,Valid
M8104,*************1104,WO11104,Sedan X,PAINT-1,STN-05,2026-03-02 05:00,ENG-1436,SUP-044,EMP125,TL-052,,Valid,Valid
M8105,*************1105,WO11105,Hatch Z,PAINT-1,STN-02,2026-03-02 05:01,ENG-1045,SUP-095,EMP187,TL-073,A,Valid,Valid
M8106,*************1106,WO11106,Sedan X,TRIM-1,STN-03,2026-03-02 05:02,ENG-1471,SUP-117,EMP353,TL-016,B,Valid,Valid
M8107,*************1107,WO11107,Hatch Z,GA-2,STN-02,2026-03-02 05:03,ENG-1484,SUP-069,EMP247,TL-096,,Valid,Valid
M8108,*************1108,WO11108,SUV Pro,GA-2,STN-04,2026-03-02 05:05,ENG-1438,SUP-053,EMP210,TL-037,B,Valid,Valid
M8109,*************1109,WO11109,SUV Pro,GA-2,STN-04,2026-03-02 05:06,ENG-1405,SUP-038,EMP114,TL-038,C,Valid,Valid
M8110,*************1110,WO11110,Sedan X,TRIM-1,STN-02,2026-03-02 05:07,ENG-1189,,EMP398,TL-088,,Valid,Valid
M8111,*************1111,WO11111,Sedan X,GA-1,STN-04,2026-03-02 05:08,ENG-1068,SUP-083,EMP303,TL-088,B,Valid,Valid
M8112,*************1112,WO11112,Hatch Z,TRIM-1,STN-05,2026-03-02 05:10,ENG-1216,SUP-189,EMP231,TL-010,A,Valid,Valid
M8113,*************1113,WO11113,Hatch Z,GA-1,STN-01,2026-03-02 05:11,ENG-1170,SUP-061,EMP341,TL-046,A,Valid,Valid
M8114,*************1114,WO11114,Sedan X,PAINT-1,STN-05,2026-03-02 05:12,ENG-1317,SUP-098,EMP254,TL-051,C,Valid,Valid
M8115,*************1115,WO11115,Sedan X,GA-1,STN-05,2026-03-02 05:13,ENG-1091,SUP-067,EMP186,TL-065,,Valid,Valid
M8116,*************1116,WO11116,SUV Pro,TRIM-1,STN-02,2026-03-02 05:15,ENG-1045,SUP-082,EMP371,TL-056,B,Valid,Valid
M8117,*************1117,WO11117,SUV Pro,GA-1,STN-03,2026-03-02 05:16,ENG-1022,SUP-033,EMP355,TL-036,C,Valid,Valid
M8118,*************1118,WO11118,SUV Pro,PAINT-1,STN-03,2026-03-02 05:17,ENG-1313,SUP-195,EMP235,TL-067,C,Valid,Valid
M8119,*************1119,WO11119,SUV Pro,GA-2,STN-03,2026-03-02 05:18,ENG-1377,SUP-126,EMP177,TL-072,,Valid,Valid
M8120,*************1120,WO11120,Sedan X,GA-2,STN-02,2026-03-02 05:20,ENG-1027,SUP-059,EMP193,TL-005,,Valid,Valid
M8121,*************1121,WO11121,SUV Pro,GA-2,STN-05,2026-03-02 05:21,ENG-1239,SUP-112,EMP159,TL-064,A,Valid,Valid
M8122,*************1122,WO11122,SUV Pro,PAINT-1,STN-05,2026-03-02 05:22,ENG-1287,SUP-125,EMP334,TL-064,A,Valid,Valid
M8123,*************1123,WO11123,Hatch Z,GA-2,STN-01,2026-03-02 05:23,ENG-1178,SUP-024,EMP204,TL-037,B,Valid,Valid
M8124,*************1124,WO11124,Sedan X,PAINT-1,STN-05,2026-03-02 05:25,ENG-1456,SUP-170,EMP399,TL-028,A,Valid,Valid
M8125,*************1125,WO11125,Hatch Z,GA-2,STN-04,2026-03-02 05:26,ENG-1471,SUP-020,EMP226,TL-099,,Valid,Valid
M8126,*************1126,WO11126,Hatch Z,GA-1,STN-03,2026-03-02 05:27,ENG-1013,SUP-073,EMP162,TL-051,C,Valid,Valid
M8127,*************1127,WO11127,Hatch Z,GA-1,STN-03,2026-03-02 05:28,ENG-1165,SUP-040,EMP114,TL-011,,Valid,Valid
M8128,*************1128,WO11128,Hatch Z,TRIM-1,STN-04,2026-03-02 05:30,ENG-1321,SUP-069,EMP102,TL-043,A,Valid,Valid
M8129,*************1129,WO11129,Hatch Z,TRIM-1,STN-03,2026-03-02 05:31,ENG-1485,SUP-188,EMP391,TL-017,B,Valid,Valid
M8130,*************1130,WO11130,Sedan X,PAINT-1,STN-03,2026-03-02 05:32,ENG-1408,SUP-015,EMP136,TL-071,,Valid,Valid
M8131,*************1131,WO11131,Sedan X,TRIM-1,STN-03,2026-03-02 05:33,ENG-1091,SUP-062,EMP304,TL-012,A,Valid,Valid
M8132,*************1132,WO11132,Sedan X,GA-2,STN-04,2026-03-02 05:35,ENG-1399,SUP-104,EMP245,TL-083,B,Valid,Valid
M8133,*************1133,WO11133,Sedan X,PAINT-1,STN-04,2026-03-02 05:36,ENG-1410,SUP-111,EMP258,TL-088,B,Valid,Valid
M8134,*************1134,WO11134,SUV Pro,GA-1,STN-03,2026-03-02 05:37,ENG-1188,SUP-132,EMP202,TL-063,,Valid,Valid
M8135,*************1135,WO11135,SUV Pro,TRIM-1,STN-03,2026-03-02 05:38,ENG-1288,SUP-154,EMP316,TL-012,,Valid,Valid
M8136,*************1136,WO11136,SUV Pro,GA-2,STN-04,2026-03-02 05:40,ENG-1322,SUP-110,EMP147,TL-006,C,Valid,Valid
M8137,*************1137,WO11137,SUV Pro,GA-2,STN-05,2026-03-02 05:41,ENG-1351,SUP-183,EMP179,TL-064,A,Valid,Valid
M8138,*************1138,WO11138,SUV Pro,TRIM-1,STN-04,2026-03-02 05:42,ENG-1040,SUP-123,EMP253,TL-020,B,Valid,Valid
M8139,*************1139,WO11139,Hatch Z,PAINT-1,STN-03,2026-03-02 05:43,ENG-1127,SUP-134,EMP318,TL-038,A,Valid,Valid
M8140,*************1140,WO11140,Hatch Z,GA-1,STN-01,2026-03-02 05:45,ENG-1262,SUP-028,EMP361,TL-055,,Valid,Valid
M8141,*************1141,WO11141,Sedan X,TRIM-1,STN-05,2026-03-02 05:46,ENG-1368,SUP-146,EMP229,TL-046,C,Valid,Valid
M8142,*************1142,WO11142,Hatch Z,GA-1,STN-03,2026-03-02 05:47,ENG-1257,SUP-005,EMP158,TL-095,,Valid,Valid
M8143,*************1143,WO11143,Sedan X,GA-2,STN-03,2026-03-02 05:48,ENG-1201,SUP-012,EMP142,TL-054,C,Valid,Valid
M8144,*************1144,WO11144,SUV Pro,TRIM-1,STN-03,2026-03-02 05:50,ENG-1343,SUP-116,EMP235,TL-044,B,Valid,Valid
M8145,*************1145,WO11145,Sedan X,GA-2,STN-01,2026-03-02 05:51,ENG-1382,SUP-155,EMP232,TL-087,A,Valid,Valid
