Reading_ID,Event_ID,Tool_Mac,Torque,Temp
SR-2161,EVT-11837,AA:BB:CC:00:52,46.8,85.4
SR-2162,EVT-12656,AA:BB:CC:00:20,43.2,85.8
SR-2163,EVT-14633,AA:BB:CC:00:23,45.8,78.0
SR-2164,EVT-10175,AA:BB:CC:00:95,49.6,82.9
SR-2165,EVT-14765,AA:BB:CC:00:96,44.9,77.0
SR-2166,EVT-14319,AA:BB:CC:00:90,44.6,86.4
SR-2167,EVT-13525,AA:BB:CC:00:78,44.2,81.1
SR-2168,EVT-10483,AA:BB:CC:00:06,44.3,87.7
SR-2169,EVT-14220,AA:BB:CC:00:33,46.8,93.6
SR-2170,EVT-14614,AA:BB:CC:00:08,42.4,90.5
SR-2171,EVT-10311,AA:BB:CC:00:63,40.3,85.5
SR-2172,EVT-14825,AA:BB:CC:00:04,9000,87.2
SR-2173,EVT-11193,AA:BB:CC:00:13,45.8,72.8
SR-2174,EVT-10517,AA:BB:CC:00:35,44.0,83.3
SR-2175,EVT-10263,AA:BB:CC:00:93,49.4,86.6
SR-2176,EVT-14936,AA:BB:CC:00:89,44.4,82.2
SR-2177,EVT-13711,AA:BB:CC:00:34,40.7,80.9
SR-2178,EVT-14682,AA:BB:CC:00:56,45.5,79.5
SR-2179,EVT-10215,AA:BB:CC:00:11,45.9,83.3
SR-2180,EVT-12599,AA:BB:CC:00:38,45.9,86.1
SR-2181,EVT-12743,AA:BB:CC:00:93,43.8,86.1
SR-2182,EVT-14687,AA:BB:CC:00:45,42.5,83.7
SR-2183,EVT-11808,AA:BB:CC:00:86,44.9,82.1
SR-2184,EVT-14439,AA:BB:CC:00:58,48.5,86.8
SR-2185,EVT-11127,AA:BB:CC:00:34,44.9,76.2
SR-2186,EVT-12555,AA:BB:CC:00:75,44.3,185 F
SR-2187,EVT-12361,AA:BB:CC:00:92,43.6 Nm,83.9
SR-2188,EVT-11981,AA:BB:CC:00:72, 44.4 ,78.9
SR-2189,EVT-10346,AA:BB:CC:00:24,46.4,86.6
SR-2190,EVT-10649,AA:BB:CC:00:74,45.1,86.7
SR-2191,EVT-14656,AA:BB:CC:00:79,45.3,92.1
SR-2192,EVT-12717,AA:BB:CC:00:63,47.1,95.3
SR-2193,EVT-10264,AA:BB:CC:00:39,44.4,85.2 C
SR-2194,EVT-13245,AA:BB:CC:00:21,44.6,85.1
SR-2195,EVT-10377,AA:BB:CC:00:100,43.1,82.5
SR-2196,EVT-12941,AA:BB:CC:00:36,48.2,87.9
SR-2197,EVT-13775,AA:BB:CC:00:48,48.1,93.3
SR-2198,EVT-13810,AA:BB:CC:00:84,45.2,83.9
SR-2199,EVT-13199,AA:BB:CC:00:13,43.6,80.8
SR-2200,EVT-12074,AA:BB:CC:00:02,45.4,87.3
SR-2201,EVT-13155,AA:BB:CC:00:27,45.0,88.4
SR-2202,EVT-11239,AA:BB:CC:00:07,45.8,89.0
SR-2203,EVT-11946,AA:BB:CC:00:90,44.7,90.0
SR-2204,EVT-13666,AA:BB:CC:00:94,46.9,84.1
SR-2205,EVT-13377,AA:BB:CC:00:19,44.2,84.0
SR-2206,EVT-11834,AA:BB:CC:00:40,46.4,102.5
SR-2207,EVT-13112,AA:BB:CC:00:21,46.9,185 F
SR-2208,EVT-11995,AA:BB:CC:00:58,46.5,91.0
SR-2209,EVT-10871,AA:BB:CC:00:26,47.2,83.6
SR-2210,EVT-12065,AA:BB:CC:00:74,45.0,79.2
SR-2211,EVT-12236,AA:BB:CC:00:36,42.7,83.5
SR-2212,EVT-14175,AA:BB:CC:00:44,47.3,77.2
SR-2213,EVT-13380,AA:BB:CC:00:64,44.6,84.1
SR-2214,EVT-11292,AA:BB:CC:00:27,46.1,84.6
SR-2215,EVT-14889,AA:BB:CC:00:08,46.8,84.9
SR-2216,EVT-11647,AA:BB:CC:00:90,47.2,86.0
SR-2217,EVT-11625,AA:BB:CC:00:01,44.6,84.3
SR-2218,EVT-14342,AA:BB:CC:00:23,42.9,85.6
SR-2219,EVT-13924,AA:BB:CC:00:73,42.4,87.7
SR-2220,EVT-10188,AA:BB:CC:00:31,45.6,96.9 C
SR-2221,EVT-13505,AA:BB:CC:00:07,45.2,91.7
SR-2222,EVT-13220,AA:BB:CC:00:09,43.2,83.0
SR-2223,EVT-14832,AA:BB:CC:00:71,45.8,92.3
SR-2224,EVT-10703,AA:BB:CC:00:92,44.0,82.4
SR-2225,EVT-11409,AA:BB:CC:00:98,47.1,80.6
SR-2226,EVT-10839,AA:BB:CC:00:53,46.8,77.8
SR-2227,EVT-12629,AA:BB:CC:00:16,45.3,89.4
SR-2228,EVT-12565,AA:BB:CC:00:74,43.7,96.4
SR-2229,EVT-10533,AA:BB:CC:00:24,45.5,88.2
SR-2230,EVT-14568,AA:BB:CC:00:74,49.7,84.2
SR-2231,EVT-14702,AA:BB:CC:00:46,42.8,94.0
SR-2232,EVT-12033,AA:BB:CC:00:29,46.6,85.2
SR-2233,EVT-11341,AA:BB:CC:00:89,45.6 Nm,93.1
SR-2234,EVT-12628,AA:BB:CC:00:30,44.7,82.0
SR-2235,EVT-11621,AA:BB:CC:00:51,33.19 ft-lb,86.2
SR-2236,EVT-12616,AA:BB:CC:00:83,48.3,92.1
SR-2237,EVT-13695,AA:BB:CC:00:31,47.3,85.0
SR-2238,EVT-13537,AA:BB:CC:00:30,46.6,82.4
SR-2239,EVT-12200,AA:BB:CC:00:34,45.4,82.7
SR-2240,EVT-10672,AA:BB:CC:00:92,41.2,85.4
SR-2241,EVT-10362,AA:BB:CC:00:19,45.5,94.8
SR-2242,EVT-13079,AA:BB:CC:00:75,43.2,84.4
SR-2243,EVT-11383,AA:BB:CC:00:28,47.2,80.6
SR-2244,EVT-10140,AA:BB:CC:00:06,46.7,83.6
SR-2245,EVT-12287,AA:BB:CC:00:17,46.7,82.0
SR-2246,EVT-14601,AA:BB:CC:00:91,9000,88.1
SR-2247,EVT-10628,AA:BB:CC:00:36,41.9,81.5
SR-2248,EVT-11649,AA:BB:CC:00:01,40.9,90.7
SR-2249,EVT-12920,AA:BB:CC:00:16,46.8,79.8
SR-2250,EVT-12027,AA:BB:CC:00:68,42.1,95.7
SR-2251,EVT-14122,AA:BB:CC:00:47,45.1,88.8
SR-2252,EVT-10155,AA:BB:CC:00:23,33.19 ft-lb,78.8
SR-2253,EVT-14308,AA:BB:CC:00:96,45.2,86.2
SR-2254,EVT-12227,AA:BB:CC:00:67,44.7,94.0
SR-2255,EVT-12844,AA:BB:CC:00:62,45.6,84.9
SR-2256,EVT-12140,AA:BB:CC:00:85,41.5,78.7
SR-2257,EVT-13260,AA:BB:CC:00:88,47.7,87.9
SR-2258,EVT-13315,AA:BB:CC:00:15,44.9,87.2
SR-2259,EVT-14757,AA:BB:CC:00:75,33.19 ft-lb,81.5
SR-2260,EVT-13783,AA:BB:CC:00:67,42.9,87.1
SR-2261,EVT-13896,AA:BB:CC:00:83,45.5,88.7 C
SR-2262,EVT-10044,AA:BB:CC:00:43,46.2,79.2
SR-2263,EVT-10592,AA:BB:CC:00:08,44.6,74.6
SR-2264,EVT-11766,AA:BB:CC:00:98,44.8,92.0
SR-2265,EVT-14637,AA:BB:CC:00:98,43.0,81.9
SR-2266,EVT-11998,AA:BB:CC:00:44,40.1,88.6
SR-2267,EVT-14237,AA:BB:CC:00:26,44.9,80.2
SR-2268,EVT-11359,AA:BB:CC:00:67,42.8,80.4
SR-2269,EVT-13056,AA:BB:CC:00:32,44.4,95.1
SR-2270,EVT-11967,AA:BB:CC:00:64,49.0,88.1
SR-2271,EVT-13743,AA:BB:CC:00:43,45.5,86.6
SR-2272,EVT-14973,AA:BB:CC:00:74,43.2,80.9
SR-2273,EVT-11189,AA:BB:CC:00:74,43.1,90.5
SR-2274,EVT-10627,AA:BB:CC:00:62,46.9,87.1
SR-2275,EVT-14148,AA:BB:CC:00:11,42.9,90.0
SR-2276,EVT-10142,AA:BB:CC:00:78,41.0,80.4
SR-2277,EVT-13961,AA:BB:CC:00:95,45.4,89.9
SR-2278,EVT-11840,AA:BB:CC:00:09,49.4,80.8
SR-2279,EVT-12080,AA:BB:CC:00:48,45.1,77.9
SR-2280,EVT-13852,AA:BB:CC:00:06,44.9,93.9
SR-2281,EVT-13782,AA:BB:CC:00:54,42.3,90.1
SR-2282,EVT-11620,AA:BB:CC:00:62,41.9,87.0
SR-2283,EVT-13641,AA:BB:CC:00:54,45.3,185 F
SR-2284,EVT-12056,AA:BB:CC:00:99,47.8,78.4
SR-2285,EVT-14227,AA:BB:CC:00:98,45.4,89.9
SR-2286,EVT-11932,AA:BB:CC:00:56,44.8,81.5
SR-2287,EVT-13262,AA:BB:CC:00:82,45.8,92.6
SR-2288,EVT-13132,AA:BB:CC:00:87,47.5,84.9
SR-2289,EVT-14359,AA:BB:CC:00:30,49.1,84.9
SR-2290,EVT-10601,AA:BB:CC:00:03,45.3,85.7
SR-2291,EVT-13866,AA:BB:CC:00:61,47.8,78.2
SR-2292,EVT-11068,AA:BB:CC:00:15,43.0,85.3
SR-2293,EVT-14365,AA:BB:CC:00:03,44.8,82.4
SR-2294,EVT-14563,AA:BB:CC:00:15,44.1,86.1
SR-2295,EVT-11897,AA:BB:CC:00:67,48.0,75.3
SR-2296,EVT-11516,AA:BB:CC:00:29,47.9,92.9
SR-2297,EVT-12423,AA:BB:CC:00:31,45.4,87.6
SR-2298,EVT-14659,AA:BB:CC:00:71,44.3,82.6
SR-2299,EVT-11988,AA:BB:CC:00:71,45.4,80.9
SR-2300,EVT-14788,AA:BB:CC:00:55,44.3,90.2
SR-2301,EVT-13572,AA:BB:CC:00:75,48.1,77.9
SR-2302,EVT-13890,AA:BB:CC:00:92,46.5,81.7
SR-2303,EVT-11153,AA:BB:CC:00:100,43.8,81.8
SR-2304,EVT-11583,AA:BB:CC:00:43,42.4,81.6
SR-2305,EVT-12127,AA:BB:CC:00:25,42.8,83.1
SR-2306,EVT-12184,AA:BB:CC:00:81,46.7,80.7
SR-2307,EVT-10001,AA:BB:CC:00:55,48.5,79.6
SR-2308,EVT-14170,AA:BB:CC:00:50,44.8,89.4
SR-2309,EVT-11805,AA:BB:CC:00:38,42.5,90.0
SR-2310,EVT-13055,AA:BB:CC:00:60,47.3,88.9
SR-2311,EVT-14922,AA:BB:CC:00:85,42.9,82.7
SR-2312,EVT-13439,AA:BB:CC:00:52,44.2,84.2
SR-2313,EVT-10929,AA:BB:CC:00:84,44.5,81.5
SR-2314,EVT-12430,AA:BB:CC:00:74,42.9,87.1
SR-2315,EVT-10895,AA:BB:CC:00:70,46.3,88.2
SR-2316,EVT-13104,AA:BB:CC:00:76,44.9,77.1
SR-2317,EVT-11382,AA:BB:CC:00:81,42.2,85.7
SR-2318,EVT-14842,AA:BB:CC:00:45,45.0,86.1
SR-2319,EVT-14113,AA:BB:CC:00:97,44.0,89.0
SR-2320,EVT-13477,AA:BB:CC:00:100,43.0,82.0
SR-2321,EVT-10216,AA:BB:CC:00:19,46.2,79.6
SR-2322,EVT-11380,AA:BB:CC:00:05,45.0,83.6
SR-2323,EVT-11311,AA:BB:CC:00:42,44.3,89.6
SR-2324,EVT-12419,AA:BB:CC:00:93,42.1,82.3
SR-2325,EVT-11712,AA:BB:CC:00:30,45.4,78.0
SR-2326,EVT-12979,AA:BB:CC:00:65,45.0,77.5
SR-2327,EVT-13903,AA:BB:CC:00:76,40.7,85.1
SR-2328,EVT-11567,AA:BB:CC:00:79,48.9,87.2
SR-2329,EVT-10982,AA:BB:CC:00:05,47.5,93.8
SR-2330,EVT-13692,AA:BB:CC:00:38,44.8,84.9
SR-2331,EVT-12863,AA:BB:CC:00:11,47.0,185 F
SR-2332,EVT-10648,AA:BB:CC:00:84,44.2,86.6
SR-2333,EVT-11131,AA:BB:CC:00:29,44.3,86.2
SR-2334,EVT-13209,AA:BB:CC:00:14,46.3,86.9
SR-2335,EVT-11505,AA:BB:CC:00:90, 44.2 ,77.1
SR-2336,EVT-10725,AA:BB:CC:00:98,45.8,87.0
SR-2337,EVT-10068,AA:BB:CC:00:74,42.4 Nm,85.1
SR-2338,EVT-12826,AA:BB:CC:00:91,42.2,93.8
SR-2339,EVT-13769,AA:BB:CC:00:89,45.0,86.9
SR-2340,EVT-10436,AA:BB:CC:00:10,42.3,83.6
SR-2341,EVT-12665,AA:BB:CC:00:39,46.2,76.8
SR-2342,EVT-10807,AA:BB:CC:00:60,46.2,88.6
SR-2343,EVT-11673,AA:BB:CC:00:96,41.1,90.2
SR-2344,EVT-10554,AA:BB:CC:00:98,44.3,88.1
SR-2345,EVT-13816,AA:BB:CC:00:23,46.6,94.4
SR-2346,EVT-10623,AA:BB:CC:00:97,43.1,78.9
SR-2347,EVT-13437,AA:BB:CC:00:96,45.2,80.7
SR-2348,EVT-13516,AA:BB:CC:00:22,43.3,85.1
SR-2349,EVT-14802,AA:BB:CC:00:86,43.0,87.0
SR-2350,EVT-14908,AA:BB:CC:00:87,45.2,87.6
SR-2351,EVT-13772,AA:BB:CC:00:83,41.7,87.6
SR-2352,EVT-13457,AA:BB:CC:00:23,44.6,82.5
SR-2353,EVT-13273,AA:BB:CC:00:22,46.1,89.9
SR-2354,EVT-12909,AA:BB:CC:00:62,42.7,82.7
SR-2355,EVT-12094,AA:BB:CC:00:94,43.2,84.1
SR-2356,EVT-13326,AA:BB:CC:00:19,46.5,76.8
SR-2357,EVT-13906,AA:BB:CC:00:22,41.2,89.2
SR-2358,EVT-14837,AA:BB:CC:00:01,47.2,79.0
SR-2359,EVT-10284,AA:BB:CC:00:34,41.8,85.6
SR-2360,EVT-10621,AA:BB:CC:00:26,45.5,81.9
SR-2361,EVT-13843,AA:BB:CC:00:04,44.8,81.0
SR-2362,EVT-10430,AA:BB:CC:00:48,44.4,88.1
SR-2363,EVT-13652,AA:BB:CC:00:45,46.0,88.9
SR-2364,EVT-13922,AA:BB:CC:00:12,43.6,80.4
SR-2365,EVT-11381,AA:BB:CC:00:92,44.4,94.1
SR-2366,EVT-11571,AA:BB:CC:00:37,45.3,78.8
SR-2367,EVT-10331,AA:BB:CC:00:03,43.4,75.9
SR-2368,EVT-13671,AA:BB:CC:00:28,44.6,76.7
SR-2369,EVT-13878,AA:BB:CC:00:93,42.7,88.6
SR-2370,EVT-14993,AA:BB:CC:00:84,9000,76.6
SR-2371,EVT-11396,AA:BB:CC:00:02,42.8,92.3
SR-2372,EVT-11379,AA:BB:CC:00:56,46.3,87.9
SR-2373,EVT-10726,AA:BB:CC:00:65,44.6,99.4
SR-2374,EVT-11313,AA:BB:CC:00:46,42.6,85.4
SR-2375,EVT-12516,AA:BB:CC:00:100,41.9,79.6
SR-2376,EVT-11404,AA:BB:CC:00:44,45.0,85.3
SR-2377,EVT-13941,AA:BB:CC:00:18,45.3,88.4
SR-2378,EVT-13565,AA:BB:CC:00:73,43.4,86.6
SR-2379,EVT-13207,AA:BB:CC:00:37,45.5,94.5
SR-2380,EVT-13882,AA:BB:CC:00:54,47.4,79.8 C
SR-2381,EVT-10766,AA:BB:CC:00:25,47.4,91.6
SR-2382,EVT-10370,AA:BB:CC:00:83,48.5,81.6
SR-2383,EVT-10861,AA:BB:CC:00:62,42.7,93.7
SR-2384,EVT-13859,AA:BB:CC:00:25,44.7,92.2
SR-2385,EVT-11203,AA:BB:CC:00:52,43.8,80.7
SR-2386,EVT-10595,AA:BB:CC:00:63,42.9,86.4
SR-2387,EVT-10813,AA:BB:CC:00:15,45.4,84.5 C
SR-2388,EVT-14483,AA:BB:CC:00:46,41.3,84.5
SR-2389,EVT-12430,AA:BB:CC:00:56,48.7,77.8
SR-2390,EVT-11959,AA:BB:CC:00:26,42.9,82.2
SR-2391,EVT-12180,AA:BB:CC:00:64,42.0,85.6
SR-2392,EVT-14753,AA:BB:CC:00:20,44.6,86.5
SR-2393,EVT-11464,AA:BB:CC:00:67,45.2,87.7
SR-2394,EVT-11342,AA:BB:CC:00:25,46.7,82.3
SR-2395,EVT-13332,AA:BB:CC:00:21,45.7,89.4
SR-2396,EVT-12402,AA:BB:CC:00:34,46.5,81.8
SR-2397,EVT-13322,AA:BB:CC:00:88,33.19 ft-lb,76.2
SR-2398,EVT-13604,AA:BB:CC:00:25,43.3,71.4
SR-2399,EVT-12659,AA:BB:CC:00:65,48.5 Nm,78.1
SR-2400,EVT-13346,AA:BB:CC:00:29,45.1,81.8
SR-2401,EVT-12710,AA:BB:CC:00:32,46.6,85.2
SR-2402,EVT-10324,AA:BB:CC:00:01,45.1,94.9
SR-2403,EVT-11923,AA:BB:CC:00:35,43.6,81.2
SR-2404,EVT-13040,AA:BB:CC:00:56,45.0,90.0
SR-2405,EVT-12286,AA:BB:CC:00:16,46.0,79.9
SR-2406,EVT-11058,AA:BB:CC:00:32,44.9,88.2
SR-2407,EVT-10314,AA:BB:CC:00:79,46.1,82.9
SR-2408,EVT-11577,AA:BB:CC:00:05,47.4,92.6
SR-2409,EVT-10638,AA:BB:CC:00:10,44.3,93.5
SR-2410,EVT-10356,AA:BB:CC:00:86,44.3,94.2
SR-2411,EVT-10296,AA:BB:CC:00:72,46.9,84.3
SR-2412,EVT-11868,AA:BB:CC:00:79, 46.9 ,87.4
SR-2413,EVT-10463,AA:BB:CC:00:20,33.19 ft-lb,85.3
SR-2414,EVT-14269,AA:BB:CC:00:89,45.6,87.7
SR-2415,EVT-13505,AA:BB:CC:00:12,45.3,89.9
SR-2416,EVT-10213,AA:BB:CC:00:90,44.0,85.1
SR-2417,EVT-12750,AA:BB:CC:00:68,46.5,86.8
SR-2418,EVT-11636,AA:BB:CC:00:63,46.3,96.2
SR-2419,EVT-10706,AA:BB:CC:00:26,47.0,92.8
SR-2420,EVT-12202,AA:BB:CC:00:60,48.2,79.3
SR-2421,EVT-10006,AA:BB:CC:00:74,43.4,85.1
SR-2422,EVT-13052,AA:BB:CC:00:61,47.3,80.3
SR-2423,EVT-13194,AA:BB:CC:00:15,46.5,89.3
SR-2424,EVT-11814,AA:BB:CC:00:05, 46.4 ,77.7
SR-2425,EVT-13521,AA:BB:CC:00:32,46.9,91.2
SR-2426,EVT-13747,AA:BB:CC:00:96,43.0,79.8
SR-2427,EVT-13897,AA:BB:CC:00:22,47.4,78.7
SR-2428,EVT-14618,AA:BB:CC:00:22,43.2,77.4
SR-2429,EVT-11798,AA:BB:CC:00:12,42.4,74.9
SR-2430,EVT-10833,AA:BB:CC:00:64,45.7,83.9
SR-2431,EVT-13022,AA:BB:CC:00:75,48.1,83.8
SR-2432,EVT-14973,AA:BB:CC:00:88,46.7,78.8
SR-2433,EVT-10557,AA:BB:CC:00:80,46.8,78.7
SR-2434,EVT-14421,AA:BB:CC:00:16,46.5,90.9
SR-2435,EVT-11789,AA:BB:CC:00:65,44.7,87.4
SR-2436,EVT-13053,AA:BB:CC:00:51,44.0,87.4
SR-2437,EVT-12868,AA:BB:CC:00:87,42.5,81.6
SR-2438,EVT-14956,AA:BB:CC:00:92,9000,80.7
SR-2439,EVT-13139,AA:BB:CC:00:32,44.3,75.4
SR-2440,EVT-12605,AA:BB:CC:00:53,47.4,90.1
SR-2441,EVT-14900,AA:BB:CC:00:100,45.6,92.1
SR-2442,EVT-10154,AA:BB:CC:00:03,45.5,88.4
SR-2443,EVT-14076,AA:BB:CC:00:13,41.9,83.4
SR-2444,EVT-10187,AA:BB:CC:00:92,44.7,82.1
SR-2445,EVT-12064,AA:BB:CC:00:92,45.0,88.7
SR-2446,EVT-12687,AA:BB:CC:00:58,40.2,91.6
SR-2447,EVT-11374,AA:BB:CC:00:45,44.7,88.9
SR-2448,EVT-13700,AA:BB:CC:00:24,45.0,82.8
SR-2449,EVT-10895,AA:BB:CC:00:51,44.8,90.7
SR-2450,EVT-13982,AA:BB:CC:00:13,43.3,89.9
SR-2451,EVT-10000,AA:BB:CC:00:24,46.9 Nm,89.4
SR-2452,EVT-14236,AA:BB:CC:00:05,44.7,78.4
SR-2453,EVT-12862,AA:BB:CC:00:81,41.3,77.9
SR-2454,EVT-11769,AA:BB:CC:00:50,42.8,82.7
SR-2455,EVT-13017,AA:BB:CC:00:76,48.9,93.4
SR-2456,EVT-14489,AA:BB:CC:00:49,44.5,86.1
SR-2457,EVT-11187,AA:BB:CC:00:18,40.7,77.6
SR-2458,EVT-11915,AA:BB:CC:00:33,45.5,83.9
SR-2459,EVT-10987,AA:BB:CC:00:58,42.7,83.2
SR-2460,EVT-13256,AA:BB:CC:00:31,47.5,93.3
SR-2461,EVT-12306,AA:BB:CC:00:34,42.3,85.1
SR-2462,EVT-13603,AA:BB:CC:00:94,42.5,85.3
SR-2463,EVT-11353,AA:BB:CC:00:96,47.2,99.4
SR-2464,EVT-10993,AA:BB:CC:00:74,42.9,83.2 C
SR-2465,EVT-12495,AA:BB:CC:00:31,46.0,91.9
SR-2466,EVT-10789,AA:BB:CC:00:99,43.8,78.9
SR-2467,EVT-12708,AA:BB:CC:00:79, 44.6 ,85.8
SR-2468,EVT-14431,AA:BB:CC:00:27,45.7,81.8
SR-2469,EVT-10489,AA:BB:CC:00:59,46.6,89.3
SR-2470,EVT-14514,AA:BB:CC:00:27,48.1,82.2
SR-2471,EVT-14707,AA:BB:CC:00:01,43.0,91.6
SR-2472,EVT-13968,AA:BB:CC:00:76,43.4,93.0
SR-2473,EVT-11419,AA:BB:CC:00:68,45.3,82.4
SR-2474,EVT-13834,AA:BB:CC:00:23,45.6,86.7
SR-2475,EVT-10007,AA:BB:CC:00:98,42.6,85.3
SR-2476,EVT-12930,AA:BB:CC:00:52,43.7,75.1
SR-2477,EVT-12206,AA:BB:CC:00:57,43.1,81.5
SR-2478,EVT-10772,AA:BB:CC:00:87,44.0,83.4
SR-2479,EVT-14779,AA:BB:CC:00:51,45.4,82.9
SR-2480,EVT-10818,AA:BB:CC:00:83, 45.9 ,75.5
SR-2481,EVT-11006,AA:BB:CC:00:84,47.5,87.1
SR-2482,EVT-12572,AA:BB:CC:00:63,45.9,80.4
SR-2483,EVT-10543,AA:BB:CC:00:84,42.2,78.1
SR-2484,EVT-11991,AA:BB:CC:00:93,45.1,78.3
SR-2485,EVT-12096,AA:BB:CC:00:77,45.2,84.5
SR-2486,EVT-14091,AA:BB:CC:00:28,42.6,77.7
SR-2487,EVT-10778,AA:BB:CC:00:24,43.8,86.5
SR-2488,EVT-12115,AA:BB:CC:00:22,46.3,90.9
SR-2489,EVT-10167,AA:BB:CC:00:86,43.0,79.5
SR-2490,EVT-12977,AA:BB:CC:00:40,46.7,87.1
SR-2491,EVT-13831,AA:BB:CC:00:75,43.6,90.2
SR-2492,EVT-11898,AA:BB:CC:00:08,44.8,78.6
SR-2493,EVT-12151,AA:BB:CC:00:96,42.4,88.2
SR-2494,EVT-10725,AA:BB:CC:00:88,45.0,90.8
SR-2495,EVT-13229,AA:BB:CC:00:12,45.1,88.7
SR-2496,EVT-13858,AA:BB:CC:00:49,43.3,85.7
SR-2497,EVT-12148,AA:BB:CC:00:21,44.3,95.5
SR-2498,EVT-12725,AA:BB:CC:00:67,45.3,84.8
SR-2499,EVT-10541,AA:BB:CC:00:39,46.4,80.4
SR-2500,EVT-11432,AA:BB:CC:00:62,45.2,77.2
SR-2501,EVT-12660,AA:BB:CC:00:82,49.6,88.5
SR-2502,EVT-11547,AA:BB:CC:00:58,46.0,81.9
SR-2503,EVT-14360,AA:BB:CC:00:62,47.1,81.9
SR-2504,EVT-11404,AA:BB:CC:00:70,41.9,81.5
SR-2505,EVT-12980,AA:BB:CC:00:36,44.3,86.5
SR-2506,EVT-10272,AA:BB:CC:00:45,46.5,82.4
SR-2507,EVT-10368,AA:BB:CC:00:79,45.8,77.8
SR-2508,EVT-10376,AA:BB:CC:00:15,47.9,92.2
SR-2509,EVT-11083,AA:BB:CC:00:62,43.7,80.8
SR-2510,EVT-10771,AA:BB:CC:00:38,42.1,85.0
SR-2511,EVT-14520,AA:BB:CC:00:64,44.0,85.8
SR-2512,EVT-12007,AA:BB:CC:00:88,40.7,85.1
SR-2513,EVT-13970,AA:BB:CC:00:71,47.1,90.6
SR-2514,EVT-11523,AA:BB:CC:00:09,40.9,88.0
SR-2515,EVT-11278,AA:BB:CC:00:75,46.5,81.4
SR-2516,EVT-11852,AA:BB:CC:00:80,45.4,84.2
SR-2517,EVT-11372,AA:BB:CC:00:71, 48.3 ,84.1
SR-2518,EVT-10737,AA:BB:CC:00:25,46.0,87.3
SR-2519,EVT-13439,AA:BB:CC:00:78,50.3,84.0
SR-2520,EVT-13574,AA:BB:CC:00:65,40.9,84.0
SR-2521,EVT-11300,AA:BB:CC:00:20,46.2,84.0
SR-2522,EVT-14120,AA:BB:CC:00:28,50.0,79.6
SR-2523,EVT-12516,AA:BB:CC:00:49,41.9,84.5
SR-2524,EVT-11619,AA:BB:CC:00:34,47.4,85.3
SR-2525,EVT-13607,AA:BB:CC:00:73,44.0,90.2
SR-2526,EVT-13780,AA:BB:CC:00:20,45.9,85.2
SR-2527,EVT-12472,AA:BB:CC:00:95,46.5,88.0
SR-2528,EVT-14673,AA:BB:CC:00:85,42.3,87.0
SR-2529,EVT-14743,AA:BB:CC:00:22,46.0,92.2
SR-2530,EVT-10549,AA:BB:CC:00:77,43.4,86.3
SR-2531,EVT-13219,AA:BB:CC:00:44,46.2 Nm,85.6
SR-2532,EVT-11530,AA:BB:CC:00:47,45.9,86.6
SR-2533,EVT-14654,AA:BB:CC:00:25,50.8,83.2
SR-2534,EVT-12126,AA:BB:CC:00:22,43.7,90.0
SR-2535,EVT-14635,AA:BB:CC:00:61,45.2,80.5
SR-2536,EVT-14574,AA:BB:CC:00:52,42.0,92.2
SR-2537,EVT-14027,AA:BB:CC:00:20,47.7,85.0
SR-2538,EVT-12325,AA:BB:CC:00:96,45.3,85.2
SR-2539,EVT-11767,AA:BB:CC:00:80,47.0,81.0
SR-2540,EVT-10112,AA:BB:CC:00:20,47.2,85.0
SR-2541,EVT-12839,AA:BB:CC:00:86,45.1,86.0
SR-2542,EVT-14156,AA:BB:CC:00:45,44.1,83.1
SR-2543,EVT-14609,AA:BB:CC:00:37,45.0,78.6
SR-2544,EVT-13436,AA:BB:CC:00:15,47.5,83.9
SR-2545,EVT-13531,AA:BB:CC:00:76,45.8,81.8
SR-2546,EVT-13075,AA:BB:CC:00:09,45.8,81.5
SR-2547,EVT-12791,AA:BB:CC:00:44,50.1,87.2
SR-2548,EVT-10057,AA:BB:CC:00:15,47.2,91.1
SR-2549,EVT-14734,AA:BB:CC:00:44,44.2,86.0
SR-2550,EVT-11756,AA:BB:CC:00:86,43.5,82.7
SR-2551,EVT-10358,AA:BB:CC:00:12,43.3,98.0
SR-2552,EVT-10763,AA:BB:CC:00:27,47.1 Nm,88.2
SR-2553,EVT-10528,AA:BB:CC:00:19,42.6,97.8
SR-2554,EVT-12446,AA:BB:CC:00:25,45.0,86.2
SR-2555,EVT-14762,AA:BB:CC:00:74,47.0,81.0
SR-2556,EVT-11929,AA:BB:CC:00:99,43.2,95.0
SR-2557,EVT-12276,AA:BB:CC:00:64,48.1,93.1
SR-2558,EVT-12971,AA:BB:CC:00:12,41.0,96.2
SR-2559,EVT-11921,AA:BB:CC:00:50,46.2,90.8
SR-2560,EVT-13046,AA:BB:CC:00:72,44.6,82.5
SR-2561,EVT-14386,AA:BB:CC:00:11,45.5,77.4
SR-2562,EVT-13470,AA:BB:CC:00:83,45.8,83.1
SR-2563,EVT-13258,AA:BB:CC:00:23,44.8,85.0
SR-2564,EVT-12102,AA:BB:CC:00:88,45.2,80.2
SR-2565,EVT-11743,AA:BB:CC:00:15,43.9,78.0
SR-2566,EVT-11446,AA:BB:CC:00:63,44.8,81.7
SR-2567,EVT-11494,AA:BB:CC:00:20,44.9,86.3
SR-2568,EVT-11479,AA:BB:CC:00:89,41.1,83.5
