Event_ID,VIN,Line,Station,Shift,Supplier_Code_x,Supplier_Code_y,Tool_ID,Temperature,Torque,Pressure,Vibration_mm_s,Energy_kWh,Inspection_Result
M8063,MA1A**********063,GA-2,STN-02,A,SUP-166,SUP-173,TL-076,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7063,MA1A**********063,GA-2,STN-03,B,SUP-182,SUP-152,TL-001,95 F,50 Nm,4.5 bar,6.73,1.83,FAIL
M7063,MA1A**********063,GA-2,STN-03,B,SUP-182,SUP-152,TL-001,35 C,Unknown,65 psi,4.24,5.17,FAIL
M7063,MA1A**********063,GA-2,STN-03,B,SUP-182,SUP-152,TL-001,85C,35 lb-ft,5.2 bar,6.49,4.33,FAIL
M9063,MA1A**********063,GA-2,STN-03,B,SUP-180,SUP-135,TL-069,104 F,60Nm,72 psi,8.42,4.53,Unknown
M10063,MA1A**********063,PAINT-1,STN-03,A,SUP-081,SUP-108,TL-096,95 F,60Nm,4.5 bar,2.77,5.94,Unknown
M10063,MA1A**********063,PAINT-1,STN-03,A,SUP-081,SUP-108,TL-096,95 F,72 lb-ft,4.5 bar,5.37,2.52,Unknown
M10063,MA1A**********063,PAINT-1,STN-03,A,SUP-081,SUP-108,TL-096,85C,50 Nm,65 psi,6.04,3.57,Unknown
M11063,MA1A**********063,GA-1,STN-05,B,SUP-139,SUP-086,TL-999,35 C,45 Nm,4.5 bar,4.01,5.09,PASS
M11063,MA1A**********063,GA-1,STN-05,B,SUP-139,SUP-086,TL-999,Unknown,Unknown,72 psi,3.34,2.53,PASS
M11063,MA1A**********063,GA-1,STN-05,B,SUP-139,SUP-086,TL-999,Unknown,45 Nm,65 psi,5.38,4.41,PASS
M11063,MA1A**********063,GA-1,STN-05,B,SUP-139,SUP-086,TL-999,Unknown,60Nm,72 psi,0.37,7.37,PASS
M7064,MA1A**********064,TRIM-1,STN-01,C,SUP-171,SUP-088,TL-080,Unknown,60Nm,4.5 bar,6.05,6.95,FAIL
M7064,MA1A**********064,TRIM-1,STN-01,C,SUP-171,SUP-088,TL-080,Unknown,60Nm,4.5 bar,6.05,6.95,PASS
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,104 F,60Nm,72 psi,3.73,4.2,PASS
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,104 F,60Nm,72 psi,3.73,4.2,FAIL
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,Unknown,35 lb-ft,5.2 bar,2.49,5.93,PASS
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,Unknown,35 lb-ft,5.2 bar,2.49,5.93,FAIL
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,35 C,50 Nm,72 psi,6.36,1.82,PASS
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,35 C,50 Nm,72 psi,6.36,1.82,FAIL
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,85C,50 Nm,72 psi,5.97,2.0,PASS
M8064,MA1A**********064,GA-1,STN-03,A,SUP-030,SUP-052,TL-022,85C,50 Nm,72 psi,5.97,2.0,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,104 F,60Nm,65 psi,7.62,5.86,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,104 F,60Nm,65 psi,7.62,5.86,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,40 C,45 Nm,5.2 bar,6.75,7.79,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,40 C,45 Nm,5.2 bar,6.75,7.79,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,95 F,50 Nm,5.2 bar,3.21,7.42,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,95 F,50 Nm,5.2 bar,3.21,7.42,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,40 C,60Nm,5.2 bar,2.43,7.0,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,40 C,60Nm,5.2 bar,2.43,7.0,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,95 F,Unknown,5.2 bar,1.06,4.46,FAIL
M11064,MA1A**********064,PAINT-1,STN-03,C,SUP-096,SUP-155,TL-033,95 F,Unknown,5.2 bar,1.06,4.46,FAIL
M9064,MA1A**********064,TRIM-1,STN-05,C,SUP-027,SUP-193,TL-093,35 C,35 lb-ft,72 psi,3.45,5.88,Unknown
M9064,MA1A**********064,TRIM-1,STN-05,C,SUP-027,SUP-193,TL-093,85C,60Nm,72 psi,1.66,2.31,Unknown
M9064,MA1A**********064,TRIM-1,STN-05,C,SUP-027,SUP-193,TL-093,85C,35 lb-ft,72 psi,4.3,4.04,Unknown
M10064,MA1A**********064,PAINT-1,STN-05,B,SUP-054,SUP-154,TL-011,95 F,60Nm,72 psi,0.77,6.84,Unknown
M10064,MA1A**********064,PAINT-1,STN-05,B,SUP-054,SUP-154,TL-011,40 C,45 Nm,4.5 bar,7.28,1.62,Unknown
M8065,MA1A**********065,PAINT-1,STN-01,NAN,SUP-169,SUP-134,TL-073,104 F,50 Nm,5.2 bar,4.84,0.9,Unknown
M10065,MA1A**********065,PAINT-1,STN-03,B,SUP-044,SUP-153,TL-004,Unknown,45 Nm,5.2 bar,4.3,4.38,FAIL
M10065,MA1A**********065,PAINT-1,STN-03,B,SUP-044,SUP-153,TL-004,85C,50 Nm,72 psi,2.76,7.98,FAIL
M10065,MA1A**********065,PAINT-1,STN-03,B,SUP-044,SUP-153,TL-004,40 C,50 Nm,5.2 bar,2.71,1.76,FAIL
M11065,MA1A**********065,GA-1,STN-03,NAN,SUP-168,SUP-086,TL-071,95 F,Unknown,72 psi,2.1,7.13,FAIL
M11065,MA1A**********065,GA-1,STN-03,NAN,SUP-168,SUP-086,TL-071,104 F,45 Nm,65 psi,7.02,2.58,FAIL
M9065,MA1A**********065,GA-2,STN-04,NAN,SUP-148,SUP-011,TL-059,35 C,Unknown,65 psi,5.39,2.43,FAIL
M7065,MA1A**********065,GA-1,STN-05,NAN,SUP-077,SUP-021,TL-040,35 C,35 lb-ft,4.5 bar,6.54,5.68,Unknown
M7065,MA1A**********065,GA-1,STN-05,NAN,SUP-077,SUP-021,TL-040,95 F,50 Nm,65 psi,2.35,1.82,Unknown
M9066,MA1A**********066,TRIM-1,STN-01,NAN,SUP-044,SUP-176,TL-072,95 F,Unknown,65 psi,5.23,0.77,Unknown
M10066,MA1A**********066,GA-2,STN-01,A,SUP-139,SUP-023,TL-059,35 C,45 Nm,5.2 bar,0.51,2.2,Unknown
M10066,MA1A**********066,GA-2,STN-01,A,SUP-139,SUP-023,TL-059,Unknown,72 lb-ft,4.5 bar,4.79,7.01,Unknown
M10066,MA1A**********066,GA-2,STN-01,A,SUP-139,SUP-023,TL-059,104 F,60Nm,4.5 bar,3.63,5.6,Unknown
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,35 C,72 lb-ft,65 psi,6.87,7.69,FAIL
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,35 C,72 lb-ft,65 psi,6.87,7.69,PASS
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,Unknown,50 Nm,65 psi,1.08,1.64,FAIL
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,Unknown,50 Nm,65 psi,1.08,1.64,PASS
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,40 C,60Nm,72 psi,0.83,1.41,FAIL
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,40 C,60Nm,72 psi,0.83,1.41,PASS
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,95 F,45 Nm,4.5 bar,2.07,2.3,FAIL
M7066,MA1A**********066,TRIM-1,STN-05,NAN,SUP-142,SUP-001,TL-025,95 F,45 Nm,4.5 bar,2.07,2.3,PASS
M8066,MA1A**********066,GA-1,STN-05,NAN,SUP-151,SUP-007,TL-041,95 F,72 lb-ft,4.5 bar,5.44,6.33,FAIL
M11066,MA1A**********066,GA-2,STN-05,C,SUP-069,SUP-113,TL-026,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10067,MA1A**********067,GA-1,STN-01,B,SUP-184,SUP-158,TL-021,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M8067,MA1A**********067,TRIM-1,STN-03,B,SUP-026,SUP-141,TL-013,85C,60Nm,5.2 bar,4.65,1.15,PASS
M8067,MA1A**********067,TRIM-1,STN-03,B,SUP-026,SUP-141,TL-013,85C,60Nm,5.2 bar,5.46,7.43,PASS
M9067,MA1A**********067,GA-1,STN-03,C,SUP-181,SUP-142,TL-009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7067,MA1A**********067,TRIM-1,STN-05,NAN,SUP-045,SUP-015,TL-039,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11067,MA1A**********067,GA-2,STN-05,B,SUP-091,SUP-155,TL-055,40 C,45 Nm,5.2 bar,5.57,2.48,Unknown
M11068,MA1A**********068,TRIM-1,STN-02,C,SUP-101,SUP-147,TL-067,35 C,35 lb-ft,65 psi,8.44,6.12,Unknown
M11068,MA1A**********068,TRIM-1,STN-02,C,SUP-101,SUP-147,TL-067,35 C,35 lb-ft,72 psi,3.17,3.42,Unknown
M7068,MA1A**********068,GA-1,STN-03,C,SUP-054,SUP-166,TL-999,95 F,45 Nm,65 psi,7.42,5.73,Unknown
M10068,MA1A**********068,GA-1,STN-03,NAN,SUP-113,SUP-185,TL-034,35 C,45 Nm,65 psi,3.38,3.68,PASS
M10068,MA1A**********068,GA-1,STN-03,NAN,SUP-113,SUP-185,TL-034,104 F,50 Nm,4.5 bar,3.9,7.55,PASS
M8068,MA1A**********068,TRIM-1,STN-05,C,SUP-196,SUP-045,TL-022,85C,Unknown,5.2 bar,1.14,0.67,PASS
M8068,MA1A**********068,TRIM-1,STN-05,C,SUP-196,SUP-045,TL-022,85C,72 lb-ft,5.2 bar,2.06,4.68,PASS
M9068,MA1A**********068,PAINT-1,STN-05,NAN,SUP-187,SUP-005,TL-092,95 F,Unknown,65 psi,3.33,6.68,FAIL
M9068,MA1A**********068,PAINT-1,STN-05,NAN,SUP-187,SUP-005,TL-092,95 F,Unknown,65 psi,3.33,6.68,FAIL
M9068,MA1A**********068,PAINT-1,STN-05,NAN,SUP-187,SUP-005,TL-092,104 F,35 lb-ft,72 psi,1.61,0.75,FAIL
M9068,MA1A**********068,PAINT-1,STN-05,NAN,SUP-187,SUP-005,TL-092,104 F,35 lb-ft,72 psi,1.61,0.75,FAIL
M11069,MA1A**********069,GA-2,STN-01,C,SUP-170,SUP-135,TL-061,95 F,72 lb-ft,65 psi,6.05,6.16,Unknown
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,35 C,35 lb-ft,4.5 bar,8.02,0.77,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,35 C,35 lb-ft,4.5 bar,8.02,0.77,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,35 C,35 lb-ft,4.5 bar,8.02,0.77,FAIL
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,50 Nm,5.2 bar,1.33,5.21,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,50 Nm,5.2 bar,1.33,5.21,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,50 Nm,5.2 bar,1.33,5.21,FAIL
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,35 lb-ft,5.2 bar,0.77,2.16,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,35 lb-ft,5.2 bar,0.77,2.16,PASS
M8069,MA1A**********069,TRIM-1,STN-02,B,SUP-163,SUP-089,TL-069,40 C,35 lb-ft,5.2 bar,0.77,2.16,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,104 F,72 lb-ft,65 psi,8.14,4.12,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,104 F,72 lb-ft,65 psi,8.14,4.12,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,104 F,72 lb-ft,65 psi,8.14,4.12,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,35 C,45 Nm,65 psi,6.87,3.78,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,35 C,45 Nm,65 psi,6.87,3.78,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,35 C,45 Nm,65 psi,6.87,3.78,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,85C,Unknown,65 psi,1.75,5.64,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,85C,Unknown,65 psi,1.75,5.64,FAIL
M10069,MA1A**********069,GA-1,STN-03,C,SUP-122,SUP-033,TL-042,85C,Unknown,65 psi,1.75,5.64,FAIL
M7069,MA1A**********069,TRIM-1,STN-04,B,SUP-055,SUP-173,TL-061,35 C,35 lb-ft,5.2 bar,1.92,6.51,PASS
M9069,MA1A**********069,GA-2,STN-04,C,SUP-170,SUP-163,TL-040,Unknown,35 lb-ft,72 psi,3.38,6.55,PASS
M9069,MA1A**********069,GA-2,STN-04,C,SUP-170,SUP-163,TL-040,Unknown,35 lb-ft,72 psi,3.38,6.55,FAIL
M9069,MA1A**********069,GA-2,STN-04,C,SUP-170,SUP-163,TL-040,104 F,45 Nm,65 psi,2.58,2.3,PASS
M9069,MA1A**********069,GA-2,STN-04,C,SUP-170,SUP-163,TL-040,104 F,45 Nm,65 psi,2.58,2.3,FAIL
M8070,MA1A**********070,PAINT-1,STN-01,A,SUP-147,SUP-168,TL-029,35 C,72 lb-ft,65 psi,6.51,4.47,PASS
M11070,MA1A**********070,TRIM-1,STN-01,B,SUP-131,SUP-175,TL-032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7070,MA1A**********070,GA-1,STN-03,B,SUP-170,SUP-104,TL-012,95 F,45 Nm,4.5 bar,0.91,1.83,Unknown
M7070,MA1A**********070,GA-1,STN-03,B,SUP-170,SUP-104,TL-012,95 F,35 lb-ft,72 psi,1.56,4.91,Unknown
M9070,MA1A**********070,GA-2,STN-05,C,SUP-131,SUP-137,TL-019,95 F,72 lb-ft,72 psi,7.35,1.08,Unknown
M9070,MA1A**********070,GA-2,STN-05,C,SUP-131,SUP-137,TL-019,85C,Unknown,72 psi,8.2,4.48,Unknown
M9070,MA1A**********070,GA-2,STN-05,C,SUP-131,SUP-137,TL-019,85C,Unknown,4.5 bar,6.99,1.65,Unknown
M10070,MA1A**********070,GA-1,STN-05,A,SUP-154,SUP-120,TL-034,35 C,35 lb-ft,4.5 bar,1.57,5.53,PASS
M10070,MA1A**********070,GA-1,STN-05,A,SUP-154,SUP-120,TL-034,35 C,35 lb-ft,4.5 bar,1.57,5.53,PASS
M7071,MA1A**********071,PAINT-1,STN-02,A,SUP-051,SUP-144,TL-004,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M11071,MA1A**********071,TRIM-1,STN-03,C,SUP-157,SUP-075,TL-028,Unknown,35 lb-ft,72 psi,0.71,2.1,Unknown
M11071,MA1A**********071,TRIM-1,STN-03,C,SUP-157,SUP-075,TL-028,Unknown,35 lb-ft,4.5 bar,7.16,3.72,Unknown
M8071,MA1A**********071,GA-1,STN-05,NAN,SUP-070,SUP-126,TL-073,40 C,50 Nm,72 psi,8.32,0.7,PASS
M9071,MA1A**********071,GA-1,STN-05,A,SUP-092,SUP-092,TL-100,35 C,45 Nm,5.2 bar,3.56,5.93,FAIL
M9071,MA1A**********071,GA-1,STN-05,A,SUP-092,SUP-092,TL-100,104 F,50 Nm,4.5 bar,0.84,5.33,FAIL
M9071,MA1A**********071,GA-1,STN-05,A,SUP-092,SUP-092,TL-100,95 F,45 Nm,5.2 bar,3.8,3.53,FAIL
M9071,MA1A**********071,GA-1,STN-05,A,SUP-092,SUP-092,TL-100,95 F,45 Nm,4.5 bar,2.93,3.18,FAIL
M9071,MA1A**********071,GA-1,STN-05,A,SUP-092,SUP-092,TL-100,35 C,45 Nm,65 psi,2.34,2.79,FAIL
M10071,MA1A**********071,PAINT-1,STN-05,B,SUP-059,SUP-147,TL-057,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M8072,MA1A**********072,GA-2,STN-03,C,SUP-020,SUP-106,TL-065,40 C,50 Nm,5.2 bar,4.65,4.66,FAIL
M8072,MA1A**********072,GA-2,STN-03,C,SUP-020,SUP-106,TL-065,85C,Unknown,5.2 bar,8.45,0.67,FAIL
M11072,MA1A**********072,GA-2,STN-03,C,SUP-187,SUP-107,TL-077,35 C,72 lb-ft,72 psi,3.83,7.69,FAIL
M11072,MA1A**********072,GA-2,STN-03,C,SUP-187,SUP-107,TL-077,95 F,Unknown,5.2 bar,8.14,7.64,FAIL
M11072,MA1A**********072,GA-2,STN-03,C,SUP-187,SUP-107,TL-077,Unknown,50 Nm,5.2 bar,2.25,5.16,FAIL
M7072,MA1A**********072,TRIM-1,STN-05,NAN,SUP-197,SUP-020,TL-059,35 C,35 lb-ft,5.2 bar,3.45,4.58,Unknown
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,85C,45 Nm,72 psi,5.11,5.71,PASS
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,85C,45 Nm,72 psi,5.11,5.71,FAIL
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,85C,45 Nm,72 psi,5.11,5.71,FAIL
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,35 C,72 lb-ft,72 psi,6.63,2.4,PASS
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,35 C,72 lb-ft,72 psi,6.63,2.4,FAIL
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,35 C,72 lb-ft,72 psi,6.63,2.4,FAIL
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,40 C,60Nm,5.2 bar,7.9,4.04,PASS
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,40 C,60Nm,5.2 bar,7.9,4.04,FAIL
M9072,MA1A**********072,GA-1,STN-05,B,SUP-187,SUP-042,TL-094,40 C,60Nm,5.2 bar,7.9,4.04,FAIL
M10072,MA1A**********072,TRIM-1,STN-05,B,SUP-087,SUP-016,TL-009,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M10072,MA1A**********072,TRIM-1,STN-05,B,SUP-087,SUP-016,TL-009,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M8073,MA1A**********073,PAINT-1,STN-02,NAN,SUP-103,SUP-032,TL-080,85C,45 Nm,4.5 bar,3.56,4.5,PASS
M8073,MA1A**********073,PAINT-1,STN-02,NAN,SUP-103,SUP-032,TL-080,40 C,35 lb-ft,72 psi,6.21,3.85,PASS
M8073,MA1A**********073,PAINT-1,STN-02,NAN,SUP-103,SUP-032,TL-080,40 C,50 Nm,5.2 bar,1.26,3.79,PASS
M8073,MA1A**********073,PAINT-1,STN-02,NAN,SUP-103,SUP-032,TL-080,35 C,35 lb-ft,5.2 bar,2.21,6.21,PASS
M8073,MA1A**********073,PAINT-1,STN-02,NAN,SUP-103,SUP-032,TL-080,35 C,45 Nm,5.2 bar,5.28,5.19,PASS
M9073,MA1A**********073,GA-2,STN-03,A,SUP-008,SUP-086,TL-094,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11073,MA1A**********073,GA-1,STN-03,A,SUP-196,SUP-098,TL-041,35 C,50 Nm,4.5 bar,7.24,3.96,Unknown
M7073,MA1A**********073,GA-2,STN-05,B,SUP-099,SUP-197,TL-052,95 F,Unknown,72 psi,8.29,6.49,FAIL
M7073,MA1A**********073,GA-2,STN-05,B,SUP-099,SUP-197,TL-052,95 F,Unknown,72 psi,8.29,6.49,PASS
M10073,MA1A**********073,PAINT-1,STN-05,NAN,SUP-150,SUP-158,TL-050,95 F,50 Nm,5.2 bar,2.37,1.52,FAIL
M10073,MA1A**********073,PAINT-1,STN-05,NAN,SUP-150,SUP-158,TL-050,95 F,60Nm,72 psi,3.92,5.09,FAIL
M8074,MA1A**********074,GA-2,STN-01,NAN,SUP-181,SUP-158,TL-024,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M8074,MA1A**********074,GA-2,STN-01,NAN,SUP-181,SUP-158,TL-024,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9074,MA1A**********074,GA-1,STN-01,NAN,SUP-104,SUP-057,TL-090,35 C,45 Nm,72 psi,3.1,5.68,Unknown
M9074,MA1A**********074,GA-1,STN-01,NAN,SUP-104,SUP-057,TL-090,104 F,50 Nm,4.5 bar,2.26,5.62,Unknown
M9074,MA1A**********074,GA-1,STN-01,NAN,SUP-104,SUP-057,TL-090,35 C,72 lb-ft,4.5 bar,6.92,1.81,Unknown
M7074,MA1A**********074,GA-1,STN-03,NAN,SUP-198,SUP-135,TL-100,85C,35 lb-ft,72 psi,3.05,6.63,Unknown
M10074,MA1A**********074,PAINT-1,STN-05,NAN,SUP-130,SUP-034,TL-032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11074,MA1A**********074,GA-1,STN-05,NAN,SUP-137,SUP-098,TL-052,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M11075,MA1A**********075,GA-1,STN-01,B,SUP-051,SUP-132,TL-023,40 C,35 lb-ft,65 psi,3.28,7.14,PASS
M7075,MA1A**********075,GA-2,STN-03,A,SUP-179,SUP-134,TL-060,104 F,Unknown,4.5 bar,2.27,0.77,PASS
M7075,MA1A**********075,GA-2,STN-03,A,SUP-179,SUP-134,TL-060,104 F,45 Nm,5.2 bar,4.23,1.5,PASS
M7075,MA1A**********075,GA-2,STN-03,A,SUP-179,SUP-134,TL-060,40 C,35 lb-ft,72 psi,5.33,7.73,PASS
M7075,MA1A**********075,GA-2,STN-03,A,SUP-179,SUP-134,TL-060,85C,35 lb-ft,72 psi,7.52,5.28,PASS
M8075,MA1A**********075,TRIM-1,STN-03,NAN,SUP-164,SUP-161,TL-079,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M10075,MA1A**********075,GA-2,STN-04,A,SUP-197,SUP-141,TL-024,40 C,35 lb-ft,65 psi,0.47,3.77,Unknown
M9075,MA1A**********075,TRIM-1,STN-05,A,SUP-036,SUP-086,TL-024,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9075,MA1A**********075,TRIM-1,STN-05,A,SUP-036,SUP-086,TL-024,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M10076,MA1A**********076,GA-1,STN-01,A,SUP-031,SUP-146,TL-059,35 C,72 lb-ft,5.2 bar,0.26,1.11,PASS
M9076,MA1A**********076,PAINT-1,STN-02,A,SUP-111,SUP-031,TL-064,40 C,60Nm,65 psi,6.22,2.03,FAIL
M9076,MA1A**********076,PAINT-1,STN-02,A,SUP-111,SUP-031,TL-064,95 F,72 lb-ft,4.5 bar,0.9,4.96,FAIL
M7076,MA1A**********076,GA-2,STN-03,C,SUP-117,SUP-032,TL-060,85C,35 lb-ft,5.2 bar,6.41,0.68,Unknown
M8076,MA1A**********076,GA-1,STN-05,B,SUP-094,SUP-025,TL-019,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M8076,MA1A**********076,GA-1,STN-05,B,SUP-094,SUP-025,TL-019,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M11076,MA1A**********076,GA-1,STN-05,NAN,SUP-115,SUP-108,TL-095,104 F,45 Nm,4.5 bar,7.0,7.31,Unknown
M11076,MA1A**********076,GA-1,STN-05,NAN,SUP-115,SUP-108,TL-095,35 C,60Nm,65 psi,6.23,7.29,Unknown
M11076,MA1A**********076,GA-1,STN-05,NAN,SUP-115,SUP-108,TL-095,95 F,Unknown,65 psi,0.68,6.88,Unknown
M11076,MA1A**********076,GA-1,STN-05,NAN,SUP-115,SUP-108,TL-095,104 F,35 lb-ft,5.2 bar,2.36,2.21,Unknown
M7077,MA1A**********077,TRIM-1,STN-03,NAN,SUP-141,SUP-136,TL-021,40 C,Unknown,65 psi,1.75,4.17,Unknown
M7077,MA1A**********077,TRIM-1,STN-03,NAN,SUP-141,SUP-136,TL-021,95 F,Unknown,72 psi,7.38,1.39,Unknown
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,95 F,72 lb-ft,5.2 bar,8.14,4.36,FAIL
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,95 F,72 lb-ft,5.2 bar,8.14,4.36,PASS
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,Unknown,72 lb-ft,72 psi,4.82,4.77,FAIL
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,Unknown,72 lb-ft,72 psi,4.82,4.77,PASS
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,85C,35 lb-ft,4.5 bar,3.1,1.21,FAIL
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,85C,35 lb-ft,4.5 bar,3.1,1.21,PASS
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,35 C,Unknown,72 psi,5.16,2.1,FAIL
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,35 C,Unknown,72 psi,5.16,2.1,PASS
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,104 F,72 lb-ft,4.5 bar,8.28,0.84,FAIL
M8077,MA1A**********077,PAINT-1,STN-03,B,SUP-106,SUP-147,TL-009,104 F,72 lb-ft,4.5 bar,8.28,0.84,PASS
M11077,MA1A**********077,PAINT-1,STN-03,A,SUP-089,SUP-149,TL-031,40 C,60Nm,72 psi,0.63,3.73,Unknown
M9077,MA1A**********077,PAINT-1,STN-04,A,SUP-059,SUP-025,TL-083,104 F,72 lb-ft,65 psi,2.88,0.75,Unknown
M10077,MA1A**********077,PAINT-1,STN-05,A,SUP-107,SUP-127,TL-086,Unknown,45 Nm,65 psi,3.2,5.51,PASS
M10077,MA1A**********077,PAINT-1,STN-05,A,SUP-107,SUP-127,TL-086,85C,60Nm,4.5 bar,1.73,5.86,PASS
M10077,MA1A**********077,PAINT-1,STN-05,A,SUP-107,SUP-127,TL-086,35 C,72 lb-ft,5.2 bar,7.41,2.53,PASS
M10077,MA1A**********077,PAINT-1,STN-05,A,SUP-107,SUP-127,TL-086,40 C,45 Nm,4.5 bar,5.11,4.83,PASS
M10077,MA1A**********077,PAINT-1,STN-05,A,SUP-107,SUP-127,TL-086,40 C,72 lb-ft,72 psi,1.87,2.08,PASS
