Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,Machine_ID,Planned_Time_Minutes,Run_Time_Minutes,Downtime_Minutes,Ideal_Cycle_Time,Total_Units,Reject_Units,Good_Units,Availability,Performance,Quality,OEE,OEE (%)
M7439,MA1AB100000000439,WO10439,Hatch Z,TRIM-1,STN-01,2026-03-01 15:08,ENG-1004,SUP-179,EMP275,TL-016,,Valid,MC-105,480,475,5,1.02,451,15,436,0.9895833333333334,0.9684631578947368,0.9667405764966741,0.9265,92.65
M7440,MA1AB100000000440,WO10440,Hatch Z,GA-2,STN-04,2026-03-01 15:10,ENG-1036,SUP-059,EMP296,TL-012,A,Valid,MC-101,480,473,7,1.1,560,3,557,0.9854166666666667,1.302325581395349,0.9946428571428572,1.2764583333333335,127.65
M7441,MA1AB100000000441,WO10441,Sedan X,PAINT-1,STN-03,2026-03-01 15:11,ENG-1451,SUP-077,EMP170,TL-049,B,Valid,MC-102,480,474,6,1.04,556,7,549,0.9875,1.219915611814346,0.987410071942446,1.1895,118.95
M7442,MA1AB100000000442,WO10442,Hatch Z,GA-2,STN-01,2026-03-01 15:12,ENG-1271,SUP-145,EMP104,TL-079,B,Valid,MC-103,480,441,39,0.84,527,12,515,0.91875,1.003809523809524,0.9772296015180265,0.90125,90.12
M7443,MA1AB100000000443,WO10443,SUV Pro,PAINT-1, stn-05 ,2026-03-01 15:13,ENG-1109,SUP-161,EMP177,TL-053,,Valid,MC-104,480,438,42,0.87,499,13,486,0.9125,0.9911643835616438,0.9739478957915831,0.880875,88.09
M7444,MA1AB100000000444,WO10444,Sedan X,GA-1,STN-01,2026-03-01 15:15,ENG-1071,,EMP163,TL-076,,Valid,MC-105,480,443,37,1.01,587,3,584,0.9229166666666667,1.3383069977426636,0.9948892674616695,1.2288333333333334,122.88
M7445,MA1AB100000000445,WO10445,SUV Pro,TRIM-1,STN-03,2026-03-01 15:16,ENG-1405,SUP-036,EMP226,TL-036,A,Valid,MC-101,480,478,2,1.08,516,4,512,0.9958333333333333,1.1658577405857742,0.9922480620155039,1.152,115.2
M7446,MA1AB100000000446,WO10446,Sedan X,PAINT-1,Stn-03,2026-03-01 15:17,ENG-1481,SUP-177,EMP113,TL-085,C,Valid,MC-102,480,442,38,1.12,569,11,558,0.9208333333333333,1.4418099547511314,0.9806678383128296,1.302,130.2
M7447,MA1AB100000000447,WO10447,Sedan X,GA-2, stn-05 ,2026-03-01 15:18,ENG-1200,SUP-076,EMP127,TL-999,B,Valid,MC-103,480,461,19,1.2,460,4,456,0.9604166666666667,1.1973969631236443,0.991304347826087,1.1400000000000001,114.0
M7448,MA1AB100000000448,WO10448,SUV Pro,TRIM-1,STN-01,2026-03-01 15:20,ENG-1123,SUP-128,EMP136,TL-068,A,Valid,MC-104,480,478,2,0.82,460,0,460,0.9958333333333333,0.7891213389121339,1.0,0.7858333333333333,78.58
M7449,MA1AB100000000449,WO10449,SUV Pro,PAINT-1,STN-02,2026-03-01 15:21,ENG-1198,SUP-146,EMP315,TL-047,B,Valid,MC-105,480,469,11,1.07,584,12,572,0.9770833333333333,1.332366737739872,0.9794520547945206,1.2750833333333331,127.51
M7450,MA1AB100000000450,WO10450,SUV Pro,GA-1,STN-01,2026-03-01 15:22,ENG-1300,SUP-018,EMP107,TL-034,B,Valid,MC-101,480,445,35,1.05,483,5,478,0.9270833333333334,1.1396629213483147,0.989648033126294,1.045625,104.56
M7451,MA1AB100000000451,WO10451,Sedan X,GA-1,Stn-03,2026-03-01 15:23,ENG-1203,SUP-130,EMP246,TL-081,,Valid,MC-102,480,439,41,0.88,543,9,534,0.9145833333333333,1.0884738041002278,0.9834254143646409,0.979,97.9
M7452,MA1AB100000000452,WO10452,SUV Pro,TRIM-1,STN-01,2026-03-01 15:25,ENG-1327,SUP-138,EMP375,TL-079,B,Valid,MC-103,480,432,48,0.94,577,0,577,0.9,1.2555092592592592,1.0,1.1299583333333332,113.0
M7453,MA1AB100000000453,WO10453,SUV Pro,GA-1,STN-03,2026-03-01 15:26,ENG-1040,SUP-131,EMP204,TL-020,C,Valid,MC-104,480,463,17,1.19,525,8,517,0.9645833333333333,1.349352051835853,0.9847619047619047,1.2817291666666666,128.17
M7454,MA1AB100000000454,WO10454,SUV Pro,GA-1,STN-03,2026-03-01 15:27,ENG-1357,SUP-112,EMP222,TL-008,B,Valid,MC-105,480,456,24,1.18,595,9,586,0.95,1.53969298245614,0.984873949579832,1.440583333333333,144.06
M7455,MA1AB100000000455,WO10455,Sedan X,TRIM-1,STN-01,2026-03-01 15:28,ENG-1232,SUP-157,EMP128,TL-040,B,Valid,MC-101,480,455,25,0.8,524,12,512,0.9479166666666666,0.9213186813186814,0.9770992366412213,0.8533333333333334,85.33
M7456,MA1AB100000000456,WO10456,Sedan X,GA-1, stn-05 ,2026-03-01 15:30,ENG-1070,SUP-180,EMP105,TL-021,,Valid,MC-102,480,471,9,0.81,458,4,454,0.98125,0.7876433121019109,0.9912663755458515,0.766125,76.61
M7457,MA1AB100000000457,WO10457,SUV Pro,PAINT-1,STN-02,2026-03-01 15:31,ENG-1190,SUP-033,EMP237,TL-094,A,Valid,MC-103,480,467,13,0.97,486,11,475,0.9729166666666667,1.0094646680942183,0.977366255144033,0.9598958333333333,95.99
M7458,MA1AB100000000458,WO10458,Sedan X,PAINT-1,Stn-03,2026-03-01 15:32,ENG-1219,SUP-070,EMP368,TL-009,C,Valid,MC-104,480,443,37,1.07,502,10,492,0.9229166666666667,1.2125056433408579,0.9800796812749004,1.0967500000000001,109.68
M7459,MA1AB100000000459,WO10459,Hatch Z,GA-1,STN-04,2026-03-01 15:33,ENG-1233,SUP-131,EMP284,TL-008,,Valid,MC-105,480,464,16,1.04,476,5,471,0.9666666666666667,1.066896551724138,0.9894957983193278,1.0205000000000002,102.05
M7460,MA1AB100000000460,WO10460,Hatch Z,GA-2,STN-03,2026-03-01 15:35,ENG-1080,SUP-066,EMP152,TL-074,A,Valid,MC-101,480,476,4,1.09,557,1,556,0.9916666666666667,1.275483193277311,0.9982046678635548,1.2625833333333336,126.26
M7461,MA1AB100000000461,WO10461,Sedan X,GA-1,STN-01,2026-03-01 15:36,ENG-1439,SUP-004,EMP225,TL-006,,Valid,MC-102,480,454,26,0.89,591,4,587,0.9458333333333333,1.158568281938326,0.9932318104906938,1.0883958333333335,108.84
M7462,MA1AB100000000462,WO10462,SUV Pro,TRIM-1,STN-02,2026-03-01 15:37,ENG-1091,SUP-010,EMP383,TL-092,,Valid,MC-103,480,431,49,1.09,574,8,566,0.8979166666666667,1.451647331786543,0.9860627177700348,1.2852916666666667,128.53
M7463,MA1AB100000000463,WO10463,Sedan X,PAINT-1,STN-02,2026-03-01 15:38,ENG-1213,SUP-185,EMP263,TL-035,A,Valid,MC-104,480,432,48,0.84,549,3,546,0.9,1.0675,0.994535519125683,0.9554999999999999,95.55
M7464,MA1AB100000000464,WO10464,Hatch Z,PAINT-1,STN-01,2026-03-01 15:40,ENG-1257,SUP-173,EMP126,TL-023,B,Valid,MC-105,480,472,8,1.09,540,11,529,0.9833333333333333,1.2470338983050848,0.9796296296296296,1.2012708333333333,120.13
M7465,MA1AB100000000465,WO10465,Hatch Z,GA-1,STN-04,2026-03-01 15:41,ENG-1035,SUP-120,EMP244,TL-100,C,Valid,MC-101,480,447,33,1.0,519,5,514,0.93125,1.1610738255033557,0.9903660886319846,1.0708333333333333,107.08
M7466,MA1AB100000000466,WO10466,SUV Pro,GA-1,STN-05,2026-03-01 15:42,ENG-1233,SUP-003,EMP288,TL-026,C,Valid,MC-102,480,445,35,1.18,479,15,464,0.9270833333333334,1.2701573033707863,0.9686847599164927,1.1406666666666665,114.07
M7467,MA1AB100000000467,WO10467,Hatch Z,PAINT-1, stn-05 ,2026-03-01 15:43,ENG-1318,SUP-063,EMP337,TL-048,,Valid,MC-103,480,434,46,0.87,576,11,565,0.9041666666666667,1.1546543778801843,0.9809027777777778,1.0240625,102.41
M7468,MA1AB100000000468,WO10468,Sedan X,GA-2,STN-02,2026-03-01 15:45,ENG-1003,SUP-105,EMP112,TL-030,C,Valid,MC-104,480,446,34,1.19,527,4,523,0.9291666666666667,1.406121076233184,0.9924098671726755,1.2966041666666668,129.66
M7469,MA1AB100000000469,WO10469,Hatch Z,GA-1,STN-03,2026-03-01 15:46,ENG-1000,SUP-195,EMP292,TL-095,C,Valid,MC-105,480,449,31,1.05,570,10,560,0.9354166666666667,1.3329621380846326,0.9824561403508771,1.225,122.5
M7470,MA1AB100000000470,WO10470,Sedan X,GA-2,STN-05,2026-03-01 15:47,ENG-1121,SUP-108,EMP351,TL-008,B,Valid,MC-101,480,470,10,1.15,543,11,532,0.9791666666666666,1.3286170212765955,0.9797421731123389,1.274583333333333,127.46
M7471,MA1AB100000000471,WO10471,Hatch Z,PAINT-1,STN-01,2026-03-01 15:48,ENG-1022,SUP-060,EMP366,TL-053,C,Valid,MC-102,480,455,25,1.0,568,14,554,0.9479166666666666,1.2483516483516484,0.9753521126760564,1.1541666666666668,115.42
M7472,MA1AB100000000472,WO10472,SUV Pro,GA-1,STN-05,2026-03-01 15:50,ENG-1048,SUP-130,EMP168,TL-082,,Valid,MC-103,480,450,30,1.08,540,11,529,0.9375,1.296,0.9796296296296296,1.19025,119.02
M7473,MA1AB100000000473,WO10473,Sedan X,GA-1,STN-04,2026-03-01 15:51,ENG-1339,SUP-034,EMP221,TL-038,C,Valid,MC-104,480,449,31,1.03,482,13,469,0.9354166666666667,1.1057015590200445,0.9730290456431535,1.0063958333333332,100.64
M7474,MA1AB100000000474,WO10474,SUV Pro,TRIM-1, stn-05 ,2026-03-01 15:52,ENG-1425,SUP-189,EMP267,TL-041,,Valid,MC-105,480,436,44,1.08,468,5,463,0.9083333333333333,1.1592660550458718,0.9893162393162394,1.0417500000000002,104.18
M7475,MA1AB100000000475,WO10475,SUV Pro,GA-2,STN-01,2026-03-01 15:53,ENG-1483,SUP-052,EMP169,TL-100,A,Valid,MC-101,480,433,47,1.17,591,4,587,0.9020833333333333,1.5969284064665126,0.9932318104906938,1.4308125,143.08
M7476,MA1AB100000000476,WO10476,Sedan X,GA-1,STN-02,2026-03-01 15:55,ENG-1230,SUP-120,EMP260,TL-053,A,Valid,MC-102,480,472,8,0.93,451,8,443,0.9833333333333333,0.8886228813559323,0.9822616407982262,0.8583125,85.83
M7477,MA1AB100000000477,WO10477,Hatch Z,PAINT-1,Stn-03,2026-03-01 15:56,ENG-1106,SUP-116,EMP257,TL-060,C,Valid,MC-103,480,445,35,0.96,481,4,477,0.9270833333333334,1.0376629213483146,0.9916839916839917,0.9540000000000001,95.4
M7478,MA1AB100000000478,WO10478,Sedan X,GA-1,STN-02,2026-03-01 15:57,ENG-1413,SUP-176,EMP255,TL-091,A,Valid,MC-104,480,434,46,0.98,521,8,513,0.9041666666666667,1.1764516129032259,0.9846449136276392,1.0473750000000002,104.74
M7479,MA1AB100000000479,WO10479,Sedan X,PAINT-1,STN-02,2026-03-01 15:58,ENG-1046,SUP-183,EMP227,TL-046,,Valid,MC-105,480,468,12,1.0,538,7,531,0.975,1.1495726495726495,0.9869888475836431,1.1062499999999997,110.62
M7480,MA1AB100000000480,WO10480,Hatch Z,GA-1, stn-05 ,2026-03-01 16:00,ENG-1153,SUP-067,EMP189,TL-004,,Valid,MC-101,480,466,14,1.18,504,14,490,0.9708333333333333,1.276223175965665,0.9722222222222222,1.2045833333333331,120.46
M7481,MA1AB100000000481,WO10481,SUV Pro,GA-2,STN-01,2026-03-01 16:01,ENG-1236,SUP-027,EMP171,TL-016,A,Valid,MC-102,480,439,41,1.07,581,1,580,0.9145833333333333,1.416104783599089,0.9982788296041308,1.2929166666666667,129.29
M7482,MA1AB100000000482,WO10482,Sedan X,GA-2,STN-02,2026-03-01 16:02,ENG-1101,SUP-103,EMP290,TL-088,A,Valid,MC-103,480,463,17,0.89,561,3,558,0.9645833333333333,1.078380129589633,0.9946524064171123,1.0346250000000001,103.46
M7483,MA1AB100000000483,WO10483,Hatch Z,PAINT-1,Stn-03,2026-03-01 16:03,ENG-1038,SUP-006,EMP133,TL-026,,Valid,MC-104,480,472,8,0.81,590,5,585,0.9833333333333333,1.0125000000000002,0.9915254237288136,0.9871875000000001,98.72
M7484,MA1AB100000000484,WO10484,Sedan X,GA-1,Stn-03,2026-03-01 16:05,ENG-1424,SUP-085,EMP162,TL-006,,Valid,MC-105,480,448,32,1.09,528,10,518,0.9333333333333333,1.2846428571428574,0.9810606060606061,1.176291666666667,117.63
M7485,MA1AB100000000485,WO10485,Sedan X,GA-2,STN-05,2026-03-01 16:06,ENG-1221,SUP-186,EMP302,TL-064,A,Valid,MC-101,480,447,33,0.89,560,4,556,0.93125,1.1149888143176734,0.9928571428571429,1.0309166666666667,103.09
M7486,MA1AB100000000486,WO10486,SUV Pro,TRIM-1,STN-02,2026-03-01 16:07,ENG-1181,SUP-055,EMP195,TL-036,C,Valid,MC-102,480,440,40,1.2,549,12,537,0.9166666666666666,1.497272727272727,0.9781420765027322,1.3424999999999998,134.25
M7487,MA1AB100000000487,WO10487,SUV Pro,GA-2,STN-01,2026-03-01 16:08,ENG-1314,SUP-159,EMP225,TL-083,C,Valid,MC-103,480,464,16,0.99,489,11,478,0.9666666666666667,1.0433405172413794,0.9775051124744376,0.9858750000000001,98.59
M7488,MA1AB100000000488,WO10488,SUV Pro,TRIM-1,STN-05,2026-03-01 16:10,ENG-1245,SUP-016,EMP144,TL-036,,Valid,MC-104,480,464,16,1.18,600,2,598,0.9666666666666667,1.5258620689655173,0.9966666666666667,1.4700833333333334,147.01
M7489,MA1AB100000000489,WO10489,Sedan X,TRIM-1,STN-02,2026-03-01 16:11,ENG-1329,SUP-135,EMP227,TL-081,A,Valid,MC-105,480,456,24,0.92,493,13,480,0.95,0.9946491228070176,0.973630831643002,0.9199999999999999,92.0
M7490,MA1AB100000000490,WO10490,SUV Pro,PAINT-1,STN-04,2026-03-01 16:12,ENG-1278,SUP-125,EMP276,TL-073,C,Valid,MC-101,480,467,13,0.89,543,10,533,0.9729166666666667,1.0348394004282655,0.9815837937384899,0.9882708333333333,98.83
M7491,MA1AB100000000491,WO10491,SUV Pro,PAINT-1,STN-02,2026-03-01 16:13,ENG-1013,SUP-082,EMP212,TL-004,C,Valid,MC-102,480,461,19,1.01,524,14,510,0.9604166666666667,1.1480260303687635,0.9732824427480916,1.0731249999999999,107.31
M7492,MA1AB100000000492,WO10492,Sedan X,TRIM-1,STN-05,2026-03-01 16:15,ENG-1183,SUP-197,EMP399,TL-030,B,Valid,MC-103,480,455,25,0.9,467,8,459,0.9479166666666666,0.9237362637362637,0.9828693790149893,0.860625,86.06
M7493,MA1AB100000000493,WO10493,Sedan X,GA-2, stn-05 ,2026-03-01 16:16,ENG-1123,SUP-069,EMP373,TL-095,A,Valid,MC-104,480,466,14,1.2,469,1,468,0.9708333333333333,1.2077253218884119,0.997867803837953,1.1699999999999997,117.0
M7494,MA1AB100000000494,WO10494,Sedan X,TRIM-1,STN-03,2026-03-01 16:17,ENG-1478,SUP-045,EMP190,TL-031,C,Valid,MC-105,480,476,4,1.04,462,10,452,0.9916666666666667,1.0094117647058825,0.9783549783549783,0.9793333333333334,97.93
M7495,MA1AB100000000495,WO10495,Hatch Z,PAINT-1,STN-05,2026-03-01 16:18,ENG-1014,SUP-181,EMP280,TL-073,B,Valid,MC-101,480,446,34,0.94,516,8,508,0.9291666666666667,1.0875336322869955,0.9844961240310077,0.9948333333333332,99.48
M7496,MA1AB100000000496,WO10496,Hatch Z,GA-2,Stn-03,2026-03-01 16:20,ENG-1414,SUP-127,EMP377,TL-040,B,Valid,MC-102,480,461,19,0.9,487,8,479,0.9604166666666667,0.9507592190889371,0.9835728952772074,0.8981250000000001,89.81
M7497,MA1AB100000000497,WO10497,SUV Pro,GA-1,STN-01,2026-03-01 16:21,ENG-1028,SUP-060,EMP212,TL-003,,Valid,MC-103,480,437,43,1.06,536,15,521,0.9104166666666667,1.3001372997711673,0.9720149253731343,1.1505416666666668,115.05
M7498,MA1AB100000000498,WO10498,Sedan X,PAINT-1,STN-05,2026-03-01 16:22,ENG-1103,SUP-034,EMP274,TL-092,B,Valid,MC-104,480,452,28,1.09,515,6,509,0.9416666666666667,1.2419247787610619,0.9883495145631068,1.1558541666666666,115.59
M7499,MA1AB100000000499,WO10499,SUV Pro,GA-1,STN-01,2026-03-01 16:23,ENG-1075,SUP-151,EMP172,TL-100,A,Valid,MC-105,480,457,23,0.81,504,1,503,0.9520833333333333,0.8933041575492342,0.998015873015873,0.8488125000000001,84.88
M7500,MA1AB100000000500,WO10500,Hatch Z,PAINT-1,STN-01,2026-03-01 16:25,ENG-1191,SUP-181,EMP302,TL-076,A,Valid,MC-101,480,435,45,0.98,586,11,575,0.90625,1.320183908045977,0.9812286689419796,1.1739583333333334,117.4
M7501,MA1AB100000000501,WO10501,SUV Pro,PAINT-1,STN-03,2026-03-01 16:26,ENG-1069,SUP-041,EMP323,TL-082,,Valid,MC-102,480,445,35,0.85,452,4,448,0.9270833333333334,0.863370786516854,0.9911504424778761,0.7933333333333333,79.33
M7502,MA1AB100000000502,WO10502,Hatch Z,PAINT-1,STN-02,2026-03-01 16:27,ENG-1362,SUP-144,EMP282,TL-029,B,Valid,MC-103,480,460,20,1.06,563,12,551,0.9583333333333334,1.2973478260869566,0.9786856127886323,1.216791666666667,121.68
M7503,MA1AB100000000503,WO10503,SUV Pro,PAINT-1, stn-05 ,2026-03-01 16:28,ENG-1352,SUP-076,EMP165,TL-023,A,Valid,MC-104,480,447,33,0.85,593,12,581,0.93125,1.1276286353467562,0.9797639123102867,1.0288541666666666,102.89
M7504,MA1AB100000000504,WO10504,Hatch Z,TRIM-1,Stn-03,2026-03-01 16:30,ENG-1394,SUP-146,EMP116,TL-024,C,Valid,MC-105,480,463,17,0.84,490,2,488,0.9645833333333333,0.8889848812095031,0.9959183673469387,0.8539999999999999,85.4
M7505,MA1AB100000000505,WO10505,Hatch Z,GA-2, stn-05 ,2026-03-01 16:31,ENG-1289,SUP-027,EMP354,TL-019,C,Valid,MC-101,480,441,39,0.94,513,11,502,0.91875,1.093469387755102,0.9785575048732943,0.9830833333333332,98.31
M7506,MA1AB100000000506,WO10506,Hatch Z,GA-1,STN-02,2026-03-01 16:32,ENG-1177,SUP-082,EMP185,TL-082,A,Valid,MC-102,480,461,19,1.19,550,12,538,0.9604166666666667,1.4197396963123645,0.9781818181818182,1.333791666666667,133.38
M7507,MA1AB100000000507,WO10507,Hatch Z,PAINT-1,STN-04,2026-03-01 16:33,ENG-1005,SUP-068,EMP207,TL-032,A,Valid,MC-103,480,430,50,0.92,544,14,530,0.8958333333333334,1.163906976744186,0.9742647058823529,1.0158333333333336,101.58
M7508,MA1AB100000000508,WO10508,SUV Pro,PAINT-1,Stn-03,2026-03-01 16:35,ENG-1055,SUP-185,EMP100,TL-007,,Valid,MC-104,480,469,11,0.88,478,6,472,0.9770833333333333,0.8968869936034115,0.9874476987447699,0.8653333333333333,86.53
M7509,MA1AB100000000509,WO10509,SUV Pro,TRIM-1,STN-02,2026-03-01 16:36,ENG-1452,SUP-106,EMP352,TL-049,C,Valid,MC-105,480,466,14,0.81,528,5,523,0.9708333333333333,0.9177682403433477,0.990530303030303,0.8825625,88.26
M7510,MA1AB100000000510,WO10510,Hatch Z,TRIM-1,STN-01,2026-03-01 16:37,ENG-1424,SUP-123,EMP395,TL-084,B,Valid,MC-101,480,433,47,0.89,598,1,597,0.9020833333333333,1.2291454965357969,0.9983277591973244,1.1069375000000001,110.69
M7511,MA1AB100000000511,WO10511,Sedan X,TRIM-1,STN-01,2026-03-01 16:38,ENG-1409,SUP-009,EMP250,TL-003,C,Valid,MC-102,480,477,3,1.04,507,11,496,0.99375,1.1054088050314466,0.9783037475345168,1.0746666666666667,107.47
M7512,MA1AB100000000512,WO10512,SUV Pro,GA-1,STN-01,2026-03-01 16:40,ENG-1175,SUP-044,EMP292,TL-021,A,Valid,MC-103,480,451,29,1.03,457,9,448,0.9395833333333333,1.0437028824833703,0.9803063457330415,0.9613333333333333,96.13
M7513,MA1AB100000000513,WO10513,Hatch Z,GA-1,STN-03,2026-03-01 16:41,ENG-1304,SUP-158,EMP347,TL-091,A,Valid,MC-104,480,480,0,1.01,580,6,574,1.0,1.2204166666666665,0.9896551724137931,1.2077916666666664,120.78
M7514,MA1AB100000000514,WO10514,SUV Pro,GA-2,STN-05,2026-03-01 16:42,ENG-1455,SUP-112,EMP180,TL-007,A,Valid,MC-105,480,470,10,0.95,592,14,578,0.9791666666666666,1.196595744680851,0.9763513513513513,1.1439583333333332,114.4
M7515,MA1AB100000000515,WO10515,SUV Pro,GA-2,STN-02,2026-03-01 16:43,ENG-1209,SUP-179,EMP383,TL-093,C,Valid,MC-101,480,445,35,1.19,536,13,523,0.9270833333333334,1.4333483146067414,0.9757462686567164,1.2966041666666666,129.66
M7516,MA1AB100000000516,WO10516,Hatch Z,PAINT-1,STN-03,2026-03-01 16:45,ENG-1121,SUP-025,EMP125,TL-051,,Valid,MC-102,480,439,41,1.12,472,11,461,0.9145833333333333,1.2041913439635537,0.9766949152542372,1.0756666666666668,107.57
M7517,MA1AB100000000517,WO10517,Sedan X,GA-1,STN-03,2026-03-01 16:46,ENG-1001,SUP-110,EMP144,TL-038,,Valid,MC-103,480,468,12,0.89,462,3,459,0.975,0.8785897435897436,0.9935064935064936,0.8510625,85.11
M7518,MA1AB100000000518,WO10518,Sedan X,GA-1,STN-01,2026-03-01 16:47,ENG-1105,SUP-044,EMP249,TL-011,,Valid,MC-104,480,467,13,1.0,551,11,540,0.9729166666666667,1.1798715203426124,0.9800362976406534,1.125,112.5
M7519,MA1AB100000000519,WO10519,Sedan X,PAINT-1,Stn-03,2026/03/01 16:48,ENG-1203,SUP-121,EMP350,TL-085,C,Valid,MC-105,480,433,47,1.09,556,10,546,0.9020833333333333,1.3996304849884529,0.9820143884892086,1.2398750000000003,123.99
M7520,MA1AB100000000520,WO10520,Sedan X,TRIM-1,STN-02,2026-03-01 16:50,ENG-1189,SUP-098,EMP289,TL-024,,Valid,MC-101,480,470,10,1.18,582,5,577,0.9791666666666666,1.4611914893617022,0.9914089347079038,1.4184583333333334,141.85
M7521,MA1AB100000000521,WO10521,Sedan X,PAINT-1,STN-04,2026-03-01 16:51,ENG-1238,SUP-068,EMP215,TL-035,A,Valid,MC-102,480,462,18,1.13,593,3,590,0.9625,1.4504112554112552,0.9949409780775716,1.388958333333333,138.9
M7522,MA1AB100000000522,WO10522,Sedan X,GA-1,STN-01,2026-03-01 16:52,ENG-1342,SUP-089,EMP377,TL-053,B,Valid,MC-103,480,431,49,1.15,515,5,510,0.8979166666666667,1.3741299303944317,0.9902912621359223,1.221875,122.19
M7523,MA1AB100000000523,WO10523,Hatch Z,GA-1,Stn-03,2026-03-01 16:53,ENG-1198,SUP-134,EMP314,TL-069,,Valid,MC-104,480,454,26,1.06,459,11,448,0.9458333333333333,1.0716740088105727,0.9760348583877996,0.9893333333333334,98.93
M7524,MA1AB100000000524,WO10524,Hatch Z,GA-2,STN-04,2026-03-01 16:55,ENG-1153,SUP-021,EMP302,TL-092,A,Valid,MC-105,480,441,39,1.08,544,2,542,0.91875,1.3322448979591837,0.9963235294117647,1.2195,121.95
M7525,MA1AB100000000525,WO10525,Hatch Z,GA-2,STN-01,2026-03-01 16:56,ENG-1486,SUP-194,EMP329,TL-023,B,Valid,MC-101,480,441,39,0.93,461,0,461,0.91875,0.9721768707482994,1.0,0.8931875,89.32
M7526,MA1AB100000000526,WO10526,Sedan X,GA-2,STN-02,2026-03-01 16:57,ENG-1021,SUP-109,EMP140,TL-088,,Valid,MC-102,480,469,11,1.16,539,10,529,0.9770833333333333,1.3331343283582089,0.9814471243042672,1.2784166666666665,127.84
M7527,MA1AB100000000527,WO10527,Sedan X,GA-2,Stn-03,2026-03-01 16:58,ENG-1304,SUP-067,EMP263,TL-094,A,Valid,MC-103,480,475,5,1.1,521,13,508,0.9895833333333334,1.2065263157894737,0.9750479846449136,1.1641666666666668,116.42
M7528,MA1AB100000000528,WO10528,Sedan X,TRIM-1,STN-05,2026-03-01 17:00,ENG-1203,SUP-142,EMP266,TL-036,,Valid,MC-104,480,459,21,1.0,472,6,466,0.95625,1.028322440087146,0.9872881355932204,0.9708333333333334,97.08
M7529,MA1AB100000000529,WO10529,Sedan X,TRIM-1,STN-01,2026-03-01 17:01,ENG-1212,SUP-039,EMP175,TL-073,A,Valid,MC-105,480,444,36,0.95,458,1,457,0.925,0.9799549549549549,0.9978165938864629,0.9044791666666666,90.45
M7530,MA1AB100000000530,WO10530,Sedan X,GA-1,Stn-03,2026-03-01 17:02,ENG-1146,SUP-138,EMP276,TL-053,C,Valid,MC-101,480,440,40,1.0,531,8,523,0.9166666666666666,1.2068181818181818,0.9849340866290018,1.0895833333333333,108.96
M7531,MA1AB100000000531,WO10531,SUV Pro,TRIM-1,STN-05,2026-03-01 17:03,ENG-1311,SUP-122,EMP119,TL-023,C,Valid,MC-102,480,450,30,1.1,525,6,519,0.9375,1.2833333333333334,0.9885714285714285,1.189375,118.94
M7532,MA1AB100000000532,WO10532,SUV Pro,GA-2,STN-05,2026-03-01 17:05,ENG-1311,SUP-175,EMP305,TL-005,,Valid,MC-103,480,437,43,0.93,570,6,564,0.9104166666666667,1.2130434782608697,0.9894736842105263,1.09275,109.28
M7533,MA1AB100000000533,WO10533,SUV Pro,GA-2,STN-01,2026-03-01 17:06,ENG-1381,SUP-122,EMP237,TL-048,A,Valid,MC-104,480,473,7,0.82,510,11,499,0.9854166666666667,0.8841437632135306,0.9784313725490196,0.8524583333333333,85.25
M7534,MA1AB100000000534,WO10534,SUV Pro,PAINT-1,STN-03,2026-03-01 17:07,ENG-1143,SUP-126,EMP150,TL-030,B,Valid,MC-105,480,455,25,0.83,521,15,506,0.9479166666666666,0.9503956043956044,0.9712092130518234,0.8749583333333333,87.5
M7535,MA1AB100000000535,WO10535,SUV Pro,TRIM-1,Stn-03,2026-03-01 17:08,ENG-1422,SUP-083,EMP237,TL-094,,Valid,MC-101,480,457,23,1.08,540,8,532,0.9520833333333333,1.276148796498906,0.9851851851851852,1.197,119.7
M7536,MA1AB100000000536,WO10536,Hatch Z,GA-1,STN-02,2026-03-01 17:10,ENG-1226,SUP-055,EMP308,TL-095,,Valid,MC-102,480,436,44,1.0,537,1,536,0.9083333333333333,1.231651376146789,0.9981378026070763,1.1166666666666667,111.67
M7537,MA1AB100000000537,WO10537,Hatch Z,PAINT-1,Stn-03,2026-03-01 17:11,ENG-1028,SUP-132,EMP181,TL-009,C,Valid,MC-103,480,432,48,0.96,479,11,468,0.9,1.0644444444444443,0.9770354906054279,0.9359999999999998,93.6
M7538,MA1AB100000000538,WO10538,Hatch Z,TRIM-1,STN-02,2026-03-01 17:12,ENG-1399,SUP-135,EMP391,TL-004,B,Valid,MC-104,480,471,9,0.93,532,14,518,0.98125,1.0504458598726116,0.9736842105263158,1.003625,100.36
M7539,MA1AB100000000539,WO10539,Sedan X,GA-2,Stn-03,2026-03-01 17:13,ENG-1029,SUP-064,EMP116,TL-059,A,Valid,MC-105,480,459,21,0.85,450,8,442,0.95625,0.8333333333333334,0.9822222222222222,0.7827083333333335,78.27
M7540,MA1AB100000000540,WO10540,SUV Pro,GA-2,STN-03,2026-03-01 17:15,ENG-1188,SUP-119,EMP358,TL-051,A,Valid,MC-101,480,456,24,0.83,512,14,498,0.95,0.9319298245614035,0.97265625,0.8611249999999999,86.11
