VIN,Total_Energy_kWh,Energy_per_Vehicle_kWh
MA1AB100000003685,7.75,7.75
MA1AB100000003686,5.06,5.06
MA1AB100000003687,0.0,0.0
MA1AB100000003688,14.0,14.0
MA1AB100000003689,7.63,7.63
MA1AB100000003690,5.23,5.23
MA1AB100000003691,2.54,2.54
MA1AB100000003692,6.65,6.65
MA1AB100000003693,13.239999999999998,13.239999999999998
MA1AB100000003694,0.0,0.0
MA1AB100000003695,7.35,7.35
MA1AB100000003696,14.5,14.5
MA1AB100000003697,8.75,8.75
MA1AB100000003698,0.0,0.0
MA1AB100000003699,3.97,3.97
MA1AB100000003700,2.83,2.83
MA1AB100000003701,4.33,4.33
MA1AB100000003702,14.3,14.3
MA1AB100000003703,14.48,14.48
MA1AB100000003704,29.62,29.62
MA1AB100000003705,0.0,0.0
MA1AB100000003706,3.51,3.51
MA1AB100000003707,13.39,13.39
MA1AB100000003708,16.21,16.21
MA1AB100000003709,7.28,7.28
MA1AB100000003710,10.45,10.45
MA1AB100000003711,5.07,5.07
MA1AB100000003712,4.38,4.38
MA1AB100000003713,9.58,9.58
MA1AB100000003714,15.399999999999999,15.399999999999999
MA1AB100000003715,1.94,1.94
MA1AB100000003716,10.96,10.96
MA1AB100000003717,2.24,2.24
MA1AB100000003718,6.01,6.01
MA1AB100000003719,11.57,11.57
MA1AB100000003720,5.82,5.82
MA1AB100000003721,13.89,13.89
MA1AB100000003722,11.93,11.93
MA1AB100000003723,20.02,20.02
MA1AB100000003724,6.15,6.15
MA1AB100000003725,14.82,14.82
MA1AB100000003726,11.59,11.59
MA1AB100000003727,20.59,20.59
MA1AB100000003728,10.22,10.22
MA1AB100000003729,0.0,0.0
MA1AB100000003730,10.41,10.41
MA1AB100000003731,1.96,1.96
MA1AB100000003732,16.77,16.77
MA1AB100000003733,0.0,0.0
MA1AB100000003734,4.8,4.8
MA1AB100000003735,8.04,8.04
MA1AB100000003736,1.97,1.97
MA1AB100000003737,0.0,0.0
MA1AB100000003738,0.0,0.0
MA1AB100000003739,10.620000000000001,10.620000000000001
MA1AB100000003740,0.8,0.8
MA1AB100000003741,16.77,16.77
MA1AB100000003742,11.49,11.49
MA1AB100000003743,11.42,11.42
MA1AB100000003744,12.889999999999999,12.889999999999999
MA1AB100000003745,4.1,4.1
MA1AB100000003746,0.0,0.0
MA1AB100000003747,16.11,16.11
MA1AB100000003748,11.879999999999999,11.879999999999999
MA1AB100000003749,9.62,9.62
MA1AB100000003750,14.99,14.99
MA1AB100000003751,9.86,9.86
MA1AB100000003752,0.0,0.0
MA1AB100000003753,5.57,5.57
MA1AB100000003754,26.84,26.84
MA1AB100000003755,9.9,9.9
MA1AB100000003756,7.66,7.66
MA1AB100000003757,7.6,7.6
MA1AB100000003758,27.11,27.11
MA1AB100000003759,8.14,8.14
MA1AB100000003760,6.699999999999999,6.699999999999999
MA1AB100000003761,21.02,21.02
MA1AB100000003762,2.2,2.2
MA1AB100000003763,13.35,13.35
MA1AB100000003764,4.29,4.29
MA1AB100000003765,8.28,8.28
MA1AB100000003766,0.0,0.0
MA1AB100000003767,0.0,0.0
MA1AB100000003768,0.76,0.76
MA1AB100000003769,10.97,10.97
MA1AB100000003770,7.64,7.64
MA1AB100000003771,10.49,10.49
MA1AB100000003772,2.58,2.58
MA1AB100000003773,14.16,14.16
MA1AB100000003774,0.0,0.0
MA1AB100000003775,4.68,4.68
MA1AB100000003776,2.46,2.46
MA1AB100000003777,6.64,6.64
MA1AB100000003778,19.5,19.5
MA1AB100000003779,0.0,0.0
MA1AB100000003780,8.76,8.76
MA1AB100000003781,13.01,13.01
MA1AB100000003782,0.0,0.0
MA1AB100000003783,14.91,14.91
MA1AB100000003784,7.16,7.16
MA1AB100000003785,11.280000000000001,11.280000000000001
MA1AB100000003786,14.38,14.38
MA1AB100000003787,12.68,12.68
MA1AB100000003788,1.43,1.43
MA1AB100000003789,11.49,11.49
MA1AB100000003790,0.62,0.62
MA1AB100000003791,0.0,0.0
MA1AB100000003792,0.0,0.0
MA1AB100000003793,7.38,7.38
MA1AB100000003794,3.14,3.14
MA1AB100000003795,0.51,0.51
MA1AB100000003796,4.79,4.79
MA1AB100000003797,15.75,15.75
MA1AB100000003798,5.4399999999999995,5.4399999999999995
MA1AB100000003799,0.0,0.0
MA1AB100000003800,3.76,3.76
MA1AB100000003801,18.65,18.65
MA1AB100000003802,13.16,13.16
MA1AB100000003803,8.6,8.6
MA1AB100000003804,6.83,6.83
MA1AB100000003805,8.93,8.93
MA1AB100000003806,4.25,4.25
MA1AB100000003807,4.26,4.26
MA1AB100000003808,6.57,6.57
MA1AB100000003809,10.12,10.12
MA1AB100000003810,16.78,16.78
MA1AB100000003811,1.4100000000000001,1.4100000000000001
MA1AB100000003812,11.48,11.48
MA1AB100000003813,3.24,3.24
MA1AB100000003814,17.41,17.41
MA1AB100000003815,0.0,0.0
MA1AB100000003816,1.5699999999999998,1.5699999999999998
MA1AB100000003817,12.46,12.46
MA1AB100000003818,6.85,6.85
MA1AB100000003819,2.99,2.99
MA1AB100000003820,3.94,3.94
MA1AB100000003821,7.21,7.21
MA1AB100000003822,14.17,14.17
MA1AB100000003823,12.629999999999999,12.629999999999999
MA1AB100000003824,5.67,5.67
MA1AB100000003825,11.69,11.69
MA1AB100000003826,15.25,15.25
MA1AB100000003827,19.03,19.03
MA1AB100000003828,12.379999999999999,12.379999999999999
MA1AB100000003829,1.01,1.01
MA1AB100000003830,4.8100000000000005,4.8100000000000005
MA1AB100000003831,5.550000000000001,5.550000000000001
MA1AB100000003832,39.06,39.06
MA1AB100000003833,0.0,0.0
MA1AB100000003834,0.0,0.0
MA1AB100000003835,7.43,7.43
MA1AB100000003836,1.69,1.69
MA1AB100000003837,19.479999999999997,19.479999999999997
MA1AB100000003838,10.51,10.51
MA1AB100000003839,13.96,13.96
MA1AB100000003840,7.57,7.57
MA1AB100000003841,2.74,2.74
MA1AB100000003842,16.3,16.3
MA1AB100000003843,16.67,16.67
MA1AB100000003844,7.59,7.59
MA1AB100000003845,11.030000000000001,11.030000000000001
MA1AB100000003846,0.0,0.0
MA1AB100000003847,0.84,0.84
MA1AB100000003848,11.09,11.09
MA1AB100000003849,3.81,3.81
MA1AB100000003850,3.3400000000000003,3.3400000000000003
MA1AB100000003851,6.94,6.94
MA1AB100000003852,15.540000000000001,15.540000000000001
MA1AB100000003853,2.83,2.83
MA1AB100000003854,4.3,4.3
MA1AB100000003855,4.39,4.39
MA1AB100000003856,0.0,0.0
MA1AB100000003857,16.82,16.82
MA1AB100000003858,7.52,7.52
MA1AB100000003859,18.26,18.26
MA1AB100000003860,0.0,0.0
MA1AB100000003861,6.11,6.11
MA1AB100000003862,7.82,7.82
MA1AB100000003863,13.06,13.06
MA1AB100000003864,12.32,12.32
MA1AB100000003865,21.09,21.09
MA1AB100000003866,0.0,0.0
MA1AB100000003867,9.21,9.21
MA1AB100000003868,7.38,7.38
MA1AB100000003869,7.35,7.35
MA1AB100000003870,5.44,5.44
MA1AB100000003871,32.519999999999996,32.519999999999996
MA1AB100000003872,3.73,3.73
MA1AB100000003873,0.0,0.0
MA1AB100000003874,12.09,12.09
MA1AB100000003875,5.09,5.09
MA1AB100000003876,2.6,2.6
MA1AB100000003877,13.58,13.58
MA1AB100000003878,2.3,2.3
MA1AB100000003879,7.18,7.18
MA1AB100000003880,1.37,1.37
MA1AB100000003881,6.15,6.15
MA1AB100000003882,0.0,0.0
MA1AB100000003883,23.15,23.15
MA1AB100000003884,5.31,5.31
MA1AB100000003885,9.49,9.49
MA1AB100000003886,35.65,35.65
MA1AB100000003887,1.39,1.39
MA1AB100000003888,0.0,0.0
MA1AB100000003889,16.86,16.86
MA1AB100000003890,17.59,17.59
MA1AB100000003891,3.88,3.88
MA1AB100000003892,12.34,12.34
MA1AB100000003893,5.85,5.85
MA1AB100000003894,14.74,14.74
MA1AB100000003895,19.48,19.48
MA1AB100000003896,21.61,21.61
MA1AB100000003897,4.01,4.01
MA1AB100000003898,24.08,24.08
MA1AB100000003899,0.0,0.0
MA1AB100000003900,7.51,7.51
MA1AB100000003901,21.28,21.28
MA1AB100000003902,11.14,11.14
MA1AB100000003903,11.780000000000001,11.780000000000001
MA1AB100000003904,7.0,7.0
MA1AB100000003905,0.0,0.0
MA1AB100000003906,8.07,8.07
MA1AB100000003907,7.09,7.09
MA1AB100000003908,16.7,16.7
MA1AB100000003909,18.72,18.72
MA1AB100000003910,6.83,6.83
MA1AB100000003911,7.37,7.37
MA1AB100000003912,7.3,7.3
MA1AB100000003913,4.67,4.67
MA1AB100000003914,16.82,16.82
MA1AB100000003915,4.109999999999999,4.109999999999999
MA1AB100000003916,4.54,4.54
MA1AB100000003917,7.21,7.21
MA1AB100000003918,7.6899999999999995,7.6899999999999995
MA1AB100000003919,0.0,0.0
MA1AB100000003920,0.0,0.0
MA1AB100000003921,21.91,21.91
MA1AB100000003922,5.82,5.82
MA1AB100000003923,6.92,6.92
MA1AB100000003924,8.92,8.92
MA1AB100000003925,9.940000000000001,9.940000000000001
MA1AB100000003926,12.97,12.97
MA1AB100000003927,6.15,6.15
MA1AB100000003928,11.36,11.36
MA1AB100000003929,3.08,3.08
MA1AB100000003930,7.279999999999999,7.279999999999999
MA1AB100000003931,20.39,20.39
MA1AB100000003932,3.3099999999999996,3.3099999999999996
MA1AB100000003933,6.42,6.42
MA1AB100000003934,6.25,6.25
MA1AB100000003935,2.94,2.94
MA1AB100000003936,5.82,5.82
MA1AB100000003937,13.36,13.36
MA1AB100000003938,2.98,2.98
MA1AB100000003939,5.04,5.04
MA1AB100000003940,12.17,12.17
MA1AB100000003941,16.74,16.74
MA1AB100000003942,3.4800000000000004,3.4800000000000004
MA1AB100000003943,17.06,17.06
MA1AB100000003944,4.32,4.32
MA1AB100000003945,17.0,17.0
MA1AB100000003946,6.71,6.71
MA1AB100000003947,17.91,17.91
MA1AB100000003948,7.58,7.58
MA1AB100000003949,10.68,10.68
MA1AB100000003950,3.7,3.7
MA1AB100000003951,18.34,18.34
MA1AB100000003952,3.39,3.39
MA1AB100000003953,9.8,9.8
MA1AB100000003954,11.799999999999999,11.799999999999999
MA1AB100000003955,3.09,3.09
MA1AB100000003956,37.16,37.16
MA1AB100000003957,0.0,0.0
MA1AB100000003958,4.71,4.71
MA1AB100000003959,0.0,0.0
MA1AB100000003960,11.27,11.27
MA1AB100000003961,6.53,6.53
MA1AB100000003962,11.27,11.27
MA1AB100000003963,8.73,8.73
MA1AB100000003964,9.07,9.07
MA1AB100000003965,0.81,0.81
MA1AB100000003966,0.0,0.0
MA1AB100000003967,14.23,14.23
MA1AB100000003968,4.64,4.64
MA1AB100000003969,0.0,0.0
MA1AB100000003970,5.78,5.78
MA1AB100000003971,3.96,3.96
MA1AB100000003972,0.0,0.0
MA1AB100000003973,13.8,13.8
MA1AB100000003974,8.51,8.51
MA1AB100000003975,6.5600000000000005,6.5600000000000005
MA1AB100000003976,8.09,8.09
MA1AB100000003977,8.290000000000001,8.290000000000001
MA1AB100000003978,14.64,14.64
MA1AB100000003979,39.49,39.49
MA1AB100000003980,6.57,6.57
MA1AB100000003981,10.54,10.54
MA1AB100000003982,4.96,4.96
MA1AB100000003983,11.620000000000001,11.620000000000001
MA1AB100000003984,7.32,7.32
MA1AB100000003985,29.62,29.62
MA1AB100000003986,0.0,0.0
MA1AB100000003987,1.47,1.47
MA1AB100000003988,2.86,2.86
MA1AB100000003989,5.4,5.4
MA1AB100000003990,8.09,8.09
MA1AB100000003991,8.46,8.46
MA1AB100000003992,9.13,9.13
MA1AB100000003993,15.879999999999999,15.879999999999999
MA1AB100000003994,0.75,0.75
MA1AB100000003995,1.96,1.96
MA1AB100000003997,6.43,6.43
MA1AB100000003998,6.2299999999999995,6.2299999999999995
MA1AB100000003999,14.06,14.06
MA1AB100000004000,8.98,8.98
MA1AB100000004001,0.75,0.75
MA1AB100000004002,14.04,14.04
MA1AB100000004003,5.45,5.45
MA1AB100000004004,2.51,2.51
MA1AB100000004005,9.79,9.79
MA1AB100000004006,12.200000000000001,12.200000000000001
MA1AB100000004007,9.16,9.16
MA1AB100000004008,15.53,15.53
MA1AB100000004009,0.0,0.0
MA1AB100000004010,2.65,2.65
MA1AB100000004011,11.190000000000001,11.190000000000001
MA1AB100000004012,1.73,1.73
MA1AB100000004013,9.89,9.89
MA1AB100000004014,17.09,17.09
MA1AB100000004015,2.22,2.22
MA1AB100000004016,0.0,0.0
MA1AB100000004017,18.77,18.77
MA1AB100000004018,3.42,3.42
MA1AB100000004019,0.0,0.0
MA1AB100000004020,12.72,12.72
MA1AB100000004021,9.66,9.66
MA1AB100000004022,7.23,7.23
MA1AB100000004023,8.870000000000001,8.870000000000001
MA1AB100000004024,7.8,7.8
MA1AB100000004025,8.83,8.83
MA1AB100000004026,11.32,11.32
MA1AB100000004027,24.26,24.26
MA1AB100000004028,17.56,17.56
MA1AB100000004029,8.11,8.11
MA1AB100000004030,9.73,9.73
MA1AB100000004031,6.739999999999999,6.739999999999999
MA1AB100000004032,5.49,5.49
MA1AB100000004033,6.95,6.95
MA1AB100000004034,0.0,0.0
MA1AB100000004035,14.88,14.88
MA1AB100000004036,0.76,0.76
MA1AB100000004037,16.91,16.91
MA1AB100000004038,4.98,4.98
MA1AB100000004039,7.03,7.03
MA1AB100000004040,12.98,12.98
MA1AB100000004041,0.0,0.0
MA1AB100000004042,26.23,26.23
MA1AB100000004043,19.75,19.75
MA1AB100000004044,27.36,27.36
MA1AB100000004045,0.78,0.78
MA1AB100000004046,11.120000000000001,11.120000000000001
MA1AB100000004047,6.8,6.8
MA1AB100000004048,6.18,6.18
MA1AB100000004049,6.66,6.66
MA1AB100000004050,0.0,0.0
MA1AB100000004051,3.69,3.69
MA1AB100000004052,6.89,6.89
MA1AB100000004053,1.12,1.12
MA1AB100000004054,0.0,0.0
MA1AB100000004055,12.280000000000001,12.280000000000001
MA1AB100000004056,7.76,7.76
MA1AB100000004057,27.12,27.12
MA1AB100000004058,6.88,6.88
MA1AB100000004059,5.05,5.05
MA1AB100000004060,14.75,14.75
MA1AB100000004061,0.0,0.0
MA1AB100000004062,29.04,29.04
MA1AB100000004063,19.4,19.4
MA1AB100000004064,32.53,32.53
MA1AB100000004065,9.71,9.71
MA1AB100000004066,0.0,0.0
MA1AB100000004067,2.48,2.48
MA1AB100000004068,9.54,9.54
MA1AB100000004069,6.16,6.16
MA1AB100000004070,0.0,0.0
MA1AB100000004071,5.82,5.82
MA1AB100000004072,20.490000000000002,20.490000000000002
MA1AB100000004073,3.96,3.96
MA1AB100000004074,0.0,0.0
MA1AB100000004075,7.14,7.14
MA1AB100000004076,23.689999999999998,23.689999999999998
MA1AB100000004077,3.73,3.73
MA1AB100000004078,25.11,25.11
MA1AB100000004079,5.96,5.96
MA1AB100000004080,17.650000000000002,17.650000000000002
MA1AB100000004081,13.05,13.05
MA1AB100000004082,0.0,0.0
MA1AB100000004083,5.15,5.15
MA1AB100000004084,3.27,3.27
MA1AB100000004085,26.39,26.39
MA1AB100000004086,5.02,5.02
MA1AB100000004087,5.73,5.73
MA1AB100000004088,0.0,0.0
MA1AB100000004089,14.58,14.58
MA1AB100000004090,0.0,0.0
MA1AB100000004091,0.0,0.0
MA1AB100000004092,0.0,0.0
MA1AB100000004093,0.0,0.0
MA1AB100000004094,11.19,11.19
MA1AB100000004095,22.75,22.75
MA1AB100000004096,9.44,9.44
MA1AB100000004097,7.33,7.33
MA1AB100000004098,0.0,0.0
MA1AB100000004099,3.18,3.18
MA1AB100000004100,21.05,21.05
MA1AB100000004101,6.82,6.82
MA1AB100000004102,0.0,0.0
MA1AB100000004103,4.61,4.61
MA1AB100000004104,7.720000000000001,7.720000000000001
MA1AB100000004105,2.51,2.51
MA1AB100000004106,10.34,10.34
MA1AB100000004107,0.0,0.0
MA1AB100000004108,13.600000000000001,13.600000000000001
MA1AB100000004109,33.75,33.75
MA1AB100000004110,0.0,0.0
MA1AB100000004111,0.0,0.0
MA1AB100000004112,12.27,12.27
MA1AB100000004113,8.08,8.08
MA1AB100000004114,16.18,16.18
MA1AB100000004115,15.05,15.05
MA1AB100000004116,0.0,0.0
MA1AB100000004117,16.07,16.07
MA1AB100000004118,7.2,7.2
MA1AB100000004119,5.25,5.25
MA1AB100000004120,1.94,1.94
MA1AB100000004121,13.17,13.17
MA1AB100000004122,6.6499999999999995,6.6499999999999995
MA1AB100000004123,3.07,3.07
MA1AB100000004124,13.9,13.9
MA1AB100000004125,1.14,1.14
MA1AB100000004126,18.82,18.82
MA1AB100000004127,10.34,10.34
MA1AB100000004128,13.73,13.73
MA1AB100000004129,4.67,4.67
MA1AB100000004130,2.34,2.34
MA1AB100000004131,0.0,0.0
MA1AB100000004132,35.63,35.63
MA1AB100000004133,0.0,0.0
MA1AB100000004134,0.0,0.0
MA1AB100000004135,22.28,22.28
MA1AB100000004136,18.85,18.85
MA1AB100000004137,7.42,7.42
MA1AB100000004138,9.65,9.65
MA1AB100000004139,11.98,11.98
MA1AB100000004140,8.9,8.9
MA1AB100000004141,8.9,8.9
MA1AB100000004142,17.490000000000002,17.490000000000002
MA1AB100000004143,12.379999999999999,12.379999999999999
MA1AB100000004144,7.03,7.03
MA1AB100000004145,18.240000000000002,18.240000000000002
MA1AB100000004146,10.33,10.33
MA1AB100000004147,15.24,15.24
MA1AB100000004148,0.0,0.0
MA1AB100000004149,12.49,12.49
MA1AB100000004150,11.89,11.89
MA1AB100000004151,0.0,0.0
MA1AB100000004152,22.5,22.5
MA1AB100000004153,0.0,0.0
MA1AB100000004154,0.0,0.0
MA1AB100000004155,4.43,4.43
MA1AB100000004156,6.68,6.68
MA1AB100000004157,13.85,13.85
MA1AB100000004158,26.13,26.13
MA1AB100000004159,19.96,19.96
MA1AB100000004160,14.22,14.22
MA1AB100000004161,0.0,0.0
MA1AB100000004162,4.14,4.14
MA1AB100000004163,12.440000000000001,12.440000000000001
MA1AB100000004164,0.0,0.0
MA1AB100000004165,2.05,2.05
MA1AB100000004166,15.149999999999999,15.149999999999999
MA1AB100000004167,13.92,13.92
MA1AB100000004168,10.84,10.84
MA1AB100000004169,15.120000000000001,15.120000000000001
MA1AB100000004170,25.29,25.29
MA1AB100000004171,2.11,2.11
MA1AB100000004172,10.59,10.59
MA1AB100000004173,15.07,15.07
MA1AB100000004174,0.0,0.0
MA1AB100000004175,11.7,11.7
MA1AB100000004176,4.83,4.83
MA1AB100000004177,1.35,1.35
MA1AB100000004178,12.68,12.68
MA1AB100000004179,0.0,0.0
MA1AB100000004180,6.13,6.13
MA1AB100000004181,5.83,5.83
MA1AB100000004182,2.04,2.04
MA1AB100000004183,5.44,5.44
MA1AB100000004184,3.76,3.76
MA1AB100000004185,15.32,15.32
MA1AB100000004186,7.51,7.51
MA1AB100000004187,1.34,1.34
MA1AB100000004188,6.09,6.09
MA1AB100000004189,3.62,3.62
MA1AB100000004190,7.199999999999999,7.199999999999999
MA1AB100000004191,18.95,18.95
MA1AB100000004192,3.85,3.85
MA1AB100000004193,0.0,0.0
MA1AB100000004194,9.53,9.53
MA1AB100000004195,11.34,11.34
MA1AB100000004196,17.85,17.85
MA1AB100000004197,0.0,0.0
MA1AB100000004198,13.14,13.14
MA1AB100000004199,0.0,0.0
MA1AB100000004200,0.0,0.0
MA1AB100000004201,12.280000000000001,12.280000000000001
MA1AB100000004202,19.75,19.75
MA1AB100000004203,3.94,3.94
MA1AB100000004204,3.04,3.04
MA1AB100000004205,29.470000000000002,29.470000000000002
MA1AB100000004206,4.58,4.58
MA1AB100000004207,5.59,5.59
MA1AB100000004208,3.24,3.24
MA1AB100000004209,2.56,2.56
MA1AB100000004210,3.65,3.65
MA1AB100000004211,0.0,0.0
MA1AB100000004212,2.05,2.05
MA1AB100000004213,4.609999999999999,4.609999999999999
MA1AB100000004214,0.0,0.0
MA1AB100000004215,16.73,16.73
MA1AB100000004216,0.0,0.0
MA1AB100000004217,4.15,4.15
MA1AB100000004218,19.65,19.65
MA1AB100000004219,20.17,20.17
MA1AB100000004220,11.65,11.65
MA1AB100000004221,0.0,0.0
MA1AB100000004222,5.41,5.41
MA1AB100000004223,13.63,13.63
MA1AB100000004224,13.44,13.44
MA1AB100000004225,6.26,6.26
MA1AB100000004226,8.3,8.3
MA1AB100000004227,0.0,0.0
MA1AB100000004228,4.6,4.6
MA1AB100000004229,12.59,12.59
MA1AB100000004230,0.0,0.0
MA1AB100000004231,0.0,0.0
MA1AB100000004232,10.879999999999999,10.879999999999999
MA1AB100000004233,4.62,4.62
MA1AB100000004234,2.54,2.54
MA1AB100000004235,10.73,10.73
MA1AB100000004236,0.0,0.0
MA1AB100000004237,3.13,3.13
MA1AB100000004238,0.0,0.0
MA1AB100000004239,26.73,26.73
MA1AB100000004240,6.23,6.23
MA1AB100000004241,1.22,1.22
MA1AB100000004242,2.28,2.28
MA1AB100000004243,3.78,3.78
MA1AB100000004244,4.65,4.65
MA1AB100000004245,13.32,13.32
MA1AB100000004246,15.149999999999999,15.149999999999999
MA1AB100000004247,5.31,5.31
MA1AB100000004248,7.3,7.3
MA1AB100000004249,10.0,10.0
MA1AB100000004250,2.16,2.16
MA1AB100000004251,18.36,18.36
MA1AB100000004252,6.14,6.14
MA1AB100000004253,4.04,4.04
MA1AB100000004254,7.5,7.5
MA1AB100000004255,15.030000000000001,15.030000000000001
MA1AB100000004256,6.54,6.54
MA1AB100000004257,7.57,7.57
MA1AB100000004258,5.01,5.01
MA1AB100000004259,3.15,3.15
MA1AB100000004260,32.01,32.01
MA1AB100000004261,4.58,4.58
MA1AB100000004262,5.39,5.39
MA1AB100000004263,3.56,3.56
MA1AB100000004264,0.0,0.0
MA1AB100000004265,4.35,4.35
MA1AB100000004266,20.16,20.16
MA1AB100000004267,8.48,8.48
MA1AB100000004268,3.82,3.82
MA1AB100000004269,5.22,5.22
MA1AB100000004270,4.49,4.49
MA1AB100000004271,0.0,0.0
MA1AB100000004272,12.08,12.08
MA1AB100000004273,5.25,5.25
MA1AB100000004274,5.29,5.29
MA1AB100000004275,12.309999999999999,12.309999999999999
MA1AB100000004276,11.73,11.73
MA1AB100000004277,0.0,0.0
MA1AB100000004278,0.0,0.0
MA1AB100000004279,7.859999999999999,7.859999999999999
MA1AB100000004280,8.8,8.8
MA1AB100000004281,8.7,8.7
MA1AB100000004282,13.17,13.17
MA1AB100000004283,2.37,2.37
MA1AB100000004284,11.93,11.93
MA1AB100000004285,10.76,10.76
MA1AB100000004286,3.76,3.76
MA1AB100000004287,3.37,3.37
MA1AB100000004288,8.48,8.48
MA1AB100000004289,13.48,13.48
MA1AB100000004290,1.59,1.59
MA1AB100000004291,1.74,1.74
MA1AB100000004292,25.15,25.15
MA1AB100000004293,10.21,10.21
MA1AB100000004294,2.25,2.25
MA1AB100000004295,16.84,16.84
MA1AB100000004296,13.940000000000001,13.940000000000001
MA1AB100000004297,10.13,10.13
MA1AB100000004298,16.0,16.0
MA1AB100000004299,2.49,2.49
MA1AB100000004300,11.49,11.49
MA1AB100000004301,8.950000000000001,8.950000000000001
MA1AB100000004302,19.580000000000002,19.580000000000002
MA1AB100000004303,1.08,1.08
MA1AB100000004304,1.97,1.97
MA1AB100000004305,5.71,5.71
MA1AB100000004306,0.0,0.0
MA1AB100000004307,7.41,7.41
MA1AB100000004308,10.82,10.82
MA1AB100000004309,18.990000000000002,18.990000000000002
MA1AB100000004310,8.83,8.83
MA1AB100000004311,14.48,14.48
MA1AB100000004312,0.0,0.0
MA1AB100000004313,0.92,0.92
MA1AB100000004314,1.02,1.02
MA1AB100000004315,15.92,15.92
MA1AB100000004316,5.659999999999999,5.659999999999999
MA1AB100000004317,3.5700000000000003,3.5700000000000003
MA1AB100000004318,4.62,4.62
MA1AB100000004319,2.04,2.04
MA1AB100000004320,9.58,9.58
MA1AB100000004321,3.88,3.88
MA1AB100000004322,9.42,9.42
MA1AB100000004323,6.52,6.52
MA1AB100000004324,13.34,13.34
MA1AB100000004325,6.55,6.55
MA1AB100000004326,21.29,21.29
MA1AB100000004327,4.7,4.7
MA1AB100000004328,13.920000000000002,13.920000000000002
MA1AB100000004330,8.74,8.74
MA1AB100000004331,7.54,7.54
MA1AB100000004332,11.28,11.28
MA1AB100000004333,5.95,5.95
MA1AB100000004334,13.919999999999998,13.919999999999998
MA1AB100000004335,10.53,10.53
MA1AB100000004336,12.719999999999999,12.719999999999999
MA1AB100000004337,5.33,5.33
MA1AB100000004338,7.17,7.17
MA1AB100000004339,0.0,0.0
MA1AB100000004340,0.0,0.0
MA1AB100000004341,11.64,11.64
MA1AB100000004342,13.379999999999999,13.379999999999999
MA1AB100000004343,3.14,3.14
MA1AB100000004344,6.72,6.72
MA1AB100000004345,0.0,0.0
MA1AB100000004346,14.440000000000001,14.440000000000001
MA1AB100000004347,4.86,4.86
MA1AB100000004348,21.939999999999998,21.939999999999998
MA1AB100000004349,1.72,1.72
MA1AB100000004350,11.74,11.74
MA1AB100000004351,0.0,0.0
MA1AB100000004352,20.27,20.27
MA1AB100000004353,2.05,2.05
MA1AB100000004354,24.89,24.89
MA1AB100000004355,8.92,8.92
MA1AB100000004356,8.45,8.45
MA1AB100000004357,7.0200000000000005,7.0200000000000005
MA1AB100000004358,3.4,3.4
MA1AB100000004359,0.0,0.0
MA1AB100000004360,14.23,14.23
MA1AB100000004361,1.89,1.89
MA1AB100000004362,11.02,11.02
MA1AB100000004363,3.2199999999999998,3.2199999999999998
MA1AB100000004364,0.0,0.0
MA1AB100000004365,10.27,10.27
MA1AB100000004366,6.51,6.51
MA1AB100000004367,3.86,3.86
MA1AB100000004368,7.5200000000000005,7.5200000000000005
MA1AB100000004369,0.55,0.55
MA1AB100000004370,6.67,6.67
MA1AB100000004371,15.209999999999999,15.209999999999999
MA1AB100000004372,5.58,5.58
MA1AB100000004373,11.94,11.94
MA1AB100000004374,6.69,6.69
MA1AB100000004375,4.1,4.1
MA1AB100000004376,12.45,12.45
MA1AB100000004377,11.47,11.47
MA1AB100000004378,6.41,6.41
MA1AB100000004379,20.83,20.83
MA1AB100000004380,16.6,16.6
MA1AB100000004381,16.6,16.6
MA1AB100000004382,6.45,6.45
MA1AB100000004383,2.88,2.88
MA1AB100000004384,8.77,8.77
MA1AB100000004385,2.25,2.25
MA1AB100000004386,3.76,3.76
MA1AB100000004387,2.12,2.12
MA1AB100000004388,4.46,4.46
MA1AB100000004389,4.88,4.88
MA1AB100000004390,3.21,3.21
MA1AB100000004391,4.38,4.38
MA1AB100000004392,3.18,3.18
MA1AB100000004393,26.15,26.15
MA1AB100000004394,2.61,2.61
MA1AB100000004395,13.969999999999999,13.969999999999999
MA1AB100000004396,12.629999999999999,12.629999999999999
MA1AB100000004397,1.9699999999999998,1.9699999999999998
MA1AB100000004398,9.22,9.22
MA1AB100000004399,11.36,11.36
MA1AB100000004400,6.73,6.73
MA1AB100000004401,0.86,0.86
MA1AB100000004402,8.93,8.93
MA1AB100000004403,12.530000000000001,12.530000000000001
MA1AB100000004404,14.26,14.26
MA1AB100000004405,12.58,12.58
MA1AB100000004406,20.11,20.11
MA1AB100000004407,2.5,2.5
MA1AB100000004408,6.79,6.79
MA1AB100000004409,1.9,1.9
MA1AB100000004410,15.91,15.91
MA1AB100000004411,0.0,0.0
MA1AB100000004412,20.08,20.08
MA1AB100000004413,5.36,5.36
MA1AB100000004414,16.88,16.88
MA1AB100000004415,12.43,12.43
MA1AB100000004416,1.49,1.49
MA1AB100000004417,2.96,2.96
MA1AB100000004418,13.45,13.45
MA1AB100000004419,10.87,10.87
MA1AB100000004420,10.02,10.02
MA1AB100000004421,11.69,11.69
MA1AB100000004422,11.65,11.65
MA1AB100000004423,26.0,26.0
MA1AB100000004424,0.0,0.0
MA1AB100000004425,31.61,31.61
