Insp_ID,Event_ID,VIN,Source,Defect,Scrap_Code,Is_Rework
QI-2352,EVT-12390,XX4348,Human-QA2,None,,False
QI-2353,EVT-12806,XX1032,Human-QA2,Reject,,False
QI-2354,EVT-14603,XX4682,Cam-1,None,,False
QI-2355,EVT-10231,XX1344,Cam-1,None,,False
QI-2356,EVT-10803,XX0605,Cam-1,None,,False
QI-2357,EVT-11193,XX2656,Cam-2,None,,False
QI-2358,EVT-13475,XX0592,Cam-2,None,S-01,False
QI-2359,EVT-10233,XX3955,Human-QA2,None,,False
QI-2360,EVT-12567,XX0012,Human-QA2,None,,False
QI-2361,EVT-12147,XX0122,Cam-1,None,,False
QI-2362,EVT-12355,XX4521,Cam-1,na,,False
QI-2363,EVT-12850,XX2277,Cam-2,None,,False
QI-2364,EVT-11723,XX2645,Cam-2,None,S-01,True
QI-2365,EVT-14482,XX4074,Cam-1,OK,,False
QI-2366,EVT-11146,XX0878,Human-QA2,None,,False
QI-2367,EVT-10131,XX0786,Cam-2,None,,False
QI-2368,EVT-12109,XX2077,Cam-1,None,,False
QI-2369,EVT-10831,XX0101,Cam-1,None,,False
QI-2370,EVT-13761,XX0376,Cam-1,None,,False
QI-2371,EVT-10731,XX0646,Cam-2,None,,False
QI-2372,EVT-10402,XX3383,Human-QA2,None,S-01,False
QI-2373,EVT-11617,XX3512,Cam-2,None,,False
QI-2374,EVT-14109,XX2741,Human-QA2,OK,,False
QI-2375,EVT-10269,XX3529,Cam-2,None,,False
QI-2376,EVT-11154,XX4817,Cam-1,na,S-02,False
QI-2377,EVT-12348,XX2024,Cam-1,na,,False
QI-2378,EVT-12751,XX4567,Human-QA1,None,,False
QI-2379,EVT-11983,XX1953,Cam-1,None,,False
QI-2380,EVT-14522,XX1046,Human-QA2,None,,False
QI-2381,EVT-12163,XX2098,Cam-1,None,,False
QI-2382,EVT-12283,XX3823,Human-QA1,None,,False
QI-2383,EVT-14163,XX4822,Cam-1,None,,False
QI-2384,EVT-12790,XX3867,Cam-1,None,,False
QI-2385,EVT-14062,XX3632,Cam-2,None,,False
QI-2386,EVT-14486,XX2015,Human-QA2,Reject,,False
QI-2387,EVT-12151,XX2350,Human-QA1,None,,False
QI-2388,EVT-12661,XX3399,Cam-2,None,,False
QI-2389,EVT-10772,XX0384,Human-QA1,None,,False
QI-2390,EVT-11966,XX2586,Cam-1,None,,False
QI-2391,EVT-12351,XX0703,Human-QA1,None,,False
QI-2392,EVT-12426,XX2097,Cam-2,OK,,False
QI-2393,EVT-13246,XX0319,Cam-1,None,,False
QI-2394,EVT-13476,XX0021,Cam-2,None,S-01,False
QI-2395,EVT-14183,XX3505,Human-QA2,None,,False
QI-2396,EVT-12677,XX0592,Human-QA2,OK,,False
QI-2397,EVT-14720,XX4105,Human-QA2,OK,,False
QI-2398,EVT-12924,XX2197,Human-QA1,na,,False
QI-2399,EVT-13892,XX1461,Human-QA2,Repair,,False
QI-2400,EVT-12779,XX2547,Human-QA1,None,,False
QI-2401,EVT-12462,XX1912,Human-QA1,na,,False
QI-2402,EVT-10454,XX3127,Cam-2,None,,False
QI-2403,EVT-13634,XX4393,Cam-1,None,,False
QI-2404,EVT-13246,XX2566,Cam-1,None,,False
QI-2405,EVT-14304,XX1271,Cam-2,None,,False
QI-2406,EVT-13384,XX0282,Human-QA2,OK,,False
QI-2407,EVT-12418,XX2817,Cam-2,None,,False
QI-2408,EVT-12850,XX4353,Cam-2,OK,,False
QI-2409,EVT-12133,XX1830,Cam-1,OK,,False
QI-2410,EVT-14742,XX0553,Human-QA1,OK,,False
QI-2411,EVT-12868,XX3740,Cam-2,None,S-01,False
QI-2412,EVT-13337,XX2965,Cam-2,None,,False
QI-2413,EVT-11721,XX3468,Human-QA1,OK,,False
QI-2414,EVT-12026,XX2925,Cam-1,None,,False
QI-2415,EVT-11186,XX2808,Human-QA2,Reject,,False
QI-2416,EVT-11150,XX2920,Cam-2,OK,,False
QI-2417,EVT-12874,XX3005,Human-QA2,None,S-01,False
QI-2418,EVT-14212,XX1571,Human-QA2,None,,False
QI-2419,EVT-11429,XX2297,Cam-2,None,,False
QI-2420,EVT-10648,XX2337,Human-QA2,Repair,S-02,False
QI-2421,EVT-10355,XX2457,Cam-2,None,,True
QI-2422,EVT-12823,XX4405,Human-QA1,None,,False
QI-2423,EVT-13385,XX0061,Human-QA1,None,S-02,False
QI-2424,EVT-13966,XX3576,Human-QA1,None,,False
QI-2425,EVT-13934,XX2829,Human-QA1,None,,False
QI-2426,EVT-13934,XX2575,Cam-1,None,,False
QI-2427,EVT-11191,XX3383,Human-QA1,None,,False
QI-2428,EVT-13483,XX3765,Cam-2,None,,False
QI-2429,EVT-14164,XX2248,Cam-2,None,,False
QI-2430,EVT-10266,XX3425,Cam-2,Repair,,False
QI-2431,EVT-14910,XX1099,Human-QA2,OK,,False
QI-2432,EVT-11880,XX2804,Cam-2,Reject,,False
QI-2433,EVT-11548,XX3108,Cam-1,None,,False
QI-2434,EVT-10381,XX0198,Cam-1,None,S-01,False
QI-2435,EVT-11635,XX2092,Cam-1,None,,False
QI-2436,EVT-14469,XX2689,Cam-1,Repair,,False
QI-2437,EVT-10684,XX1569,Cam-1,None,,False
QI-2438,EVT-14601,XX0871,Cam-1,None,,False
QI-2439,EVT-12284,XX0510,Human-QA1,OK,,False
QI-2440,EVT-13658,XX2464,Cam-1,None,,False
QI-2441,EVT-12372,XX4034,Human-QA2,None,,False
QI-2442,EVT-12637,XX2457,Cam-1,None,,False
QI-2443,EVT-14849,XX4392,Cam-2,None,S-01,False
QI-2444,EVT-11951,XX1889,Cam-2,OK,,False
QI-2445,EVT-11445,XX2251,Human-QA2,Repair,,False
QI-2446,EVT-14827,XX4672,Cam-1,na,,False
QI-2447,EVT-10020,XX0985,Human-QA1,None,,False
QI-2448,EVT-14400,XX0796,Human-QA1,None,,False
QI-2449,EVT-13424,XX0848,Human-QA1,None,,False
QI-2450,EVT-14699,XX1392,Human-QA1,na,,False
QI-2451,EVT-11009,XX2994,Cam-1,None,,False
QI-2452,EVT-14540,XX4458,Human-QA2,na,,False
QI-2453,EVT-11081,XX4572,Human-QA1,None,,False
QI-2454,EVT-12648,XX4400,Cam-1,None,,False
QI-2455,EVT-14852,XX2233,Cam-1,na,,False
QI-2456,EVT-14419,XX2313,Cam-1,na,,False
QI-2457,EVT-12463,XX1438,Cam-1,OK,,False
QI-2458,EVT-13756,XX0402,Cam-1,None,,False
QI-2459,EVT-12452,XX2221,Cam-2,None,S-03,False
QI-2460,EVT-13994,XX0878,Cam-1,OK,,False
QI-2461,EVT-13967,XX3155,Cam-1,None,,False
QI-2462,EVT-13741,XX0907,Cam-1,Repair,,False
QI-2463,EVT-13913,XX4442,Cam-2,None,,False
QI-2464,EVT-13796,XX1096,Cam-2,None,,False
QI-2465,EVT-10384,XX3523,Human-QA2,OK,,False
QI-2466,EVT-14104,XX1807,Human-QA2,None,,False
QI-2467,EVT-12562,XX1677,Cam-1,None,,False
QI-2468,EVT-12217,XX0208,Human-QA1,None,,False
QI-2469,EVT-10146,XX1366,Cam-1,None,,False
QI-2470,EVT-13589,XX1410,Human-QA2,None,S-02,False
QI-2471,EVT-11926,XX2926,Human-QA1,Repair,S-02,False
QI-2472,EVT-13754,XX4258,Human-QA1,None,,True
QI-2473,EVT-10079,XX2064,Human-QA2,None,,False
QI-2474,EVT-14899,XX2791,Cam-1,None,S-01,False
QI-2475,EVT-13537,XX0246,Human-QA2,na,,False
QI-2476,EVT-11759,XX2603,Human-QA1,None,,False
QI-2477,EVT-10977,XX3482,Cam-2,None,,False
QI-2478,EVT-14902,XX1478,Cam-1,Repair,,False
QI-2479,EVT-12804,XX2498,Human-QA2,OK,,False
QI-2480,EVT-11585,XX1481,Human-QA2,None,,False
QI-2481,EVT-14390,XX1788,Human-QA2,None,,False
QI-2482,EVT-11153,XX1813,Cam-2,na,,False
QI-2483,EVT-10612,XX4212,Cam-2,None,,False
QI-2484,EVT-12930,XX2924,Cam-1,None,,False
QI-2485,EVT-11810,XX2562,Cam-1,na,,False
QI-2486,EVT-13578,XX2947,Cam-1,None,,False
QI-2487,EVT-14164,XX4109,Human-QA2,OK,,False
QI-2488,EVT-14651,XX2325,Cam-2,None,,True
QI-2489,EVT-12956,XX0916,Cam-1,None,S-02,False
QI-2490,EVT-14595,XX0893,Cam-2,None,,False
QI-2491,EVT-13206,XX4313,Human-QA1,None,,False
QI-2492,EVT-10829,XX2797,Cam-1,Reject,,False
QI-2493,EVT-14597,XX4390,Cam-2,na,,False
QI-2494,EVT-10973,XX2816,Cam-1,None,,False
QI-2495,EVT-13416,XX4594,Cam-2,None,,False
QI-2496,EVT-10729,XX0977,Cam-2,None,,False
QI-2497,EVT-10900,XX0750,Human-QA2,OK,,False
QI-2498,EVT-10659,XX3556,Human-QA1,OK,,False
QI-2499,EVT-10760,XX3169,Cam-1,OK,,False
QI-2500,EVT-10331,XX4800,Cam-2,OK,S-02,False
QI-2501,EVT-10958,XX3016,Cam-1,None,,False
QI-2502,EVT-13491,XX3627,Cam-2,None,,False
QI-2503,EVT-11758,XX0269,Human-QA1,None,S-02,False
QI-2504,EVT-14408,XX3029,Cam-2,None,,False
QI-2505,EVT-11855,XX1012,Cam-2,None,,False
QI-2506,EVT-13209,XX2136,Cam-1,None,,False
QI-2507,EVT-10354,XX1249,Human-QA1,None,,False
QI-2508,EVT-12272,XX3208,Cam-2,None,S-03,False
QI-2509,EVT-14709,XX0763,Cam-1,None,,False
QI-2510,EVT-14194,XX2972,Cam-2,na,,False
QI-2511,EVT-14890,XX0723,Cam-1,OK,,True
QI-2512,EVT-12438,XX1406,Human-QA1,None,,False
QI-2513,EVT-13162,XX0439,Human-QA2,None,,False
QI-2514,EVT-13880,XX0315,Human-QA1,None,,False
QI-2515,EVT-10203,XX2113,Cam-1,na,,False
QI-2516,EVT-13965,XX4997,Human-QA1,None,,True
QI-2517,EVT-11773,XX0592,Cam-1,None,,False
QI-2518,EVT-10608,XX4741,Cam-1,None,,False
QI-2519,EVT-12680,XX4291,Human-QA1,Repair,,False
QI-2520,EVT-11140,XX3671,Human-QA2,None,,False
QI-2521,EVT-14161,XX1910,Human-QA1,None,,False
QI-2522,EVT-12178,XX4097,Cam-1,None,,False
QI-2523,EVT-14874,XX4464,Human-QA2,None,,False
QI-2524,EVT-14996,XX2424,Cam-1,None,,False
QI-2525,EVT-14923,XX3263,Human-QA2,Repair,,False
QI-2526,EVT-10738,XX4386,Human-QA1,na,,False
QI-2527,EVT-12700,XX4896,Human-QA1,None,,False
QI-2528,EVT-13723,XX3271,Cam-1,Reject,,False
QI-2529,EVT-10657,XX4331,Human-QA2,None,,False
QI-2530,EVT-12726,XX1254,Cam-1,None,,False
QI-2531,EVT-11109,XX3298,Human-QA2,Reject,,False
QI-2532,EVT-13212,XX1454,Cam-1,None,,False
QI-2533,EVT-12164,XX0196,Human-QA1,None,,False
QI-2534,EVT-10146,XX0790,Cam-2,None,,False
QI-2535,EVT-14055,XX2205,Cam-1,None,,False
QI-2536,EVT-14631,XX3068,Cam-2,Reject,,False
QI-2537,EVT-13229,XX3554,Human-QA1,OK,,False
QI-2538,EVT-14514,XX4450,Cam-2,None,,False
QI-2539,EVT-12618,XX0813,Human-QA2,None,,False
QI-2540,EVT-13600,XX4931,Cam-2,Repair,,False
QI-2541,EVT-13375,XX2581,Cam-1,None,,False
QI-2542,EVT-13638,XX1532,Cam-2,None,,False
QI-2543,EVT-12317,XX0405,Human-QA2,Reject,,False
QI-2544,EVT-10921,XX2748,Human-QA1,na,,False
QI-2545,EVT-14787,XX2845,Human-QA2,None,,False
QI-2546,EVT-14907,XX2337,Cam-1,None,S-02,False
QI-2547,EVT-13539,XX0090,Human-QA2,None,,False
QI-2548,EVT-13890,XX1406,Cam-2,na,,False
QI-2549,EVT-14337,XX3574,Cam-2,Reject,,False
QI-2550,EVT-14029,XX1618,Human-QA2,Reject,,False
QI-2551,EVT-12978,XX3595,Cam-2,None,,False
QI-2552,EVT-11087,XX1526,Cam-2,Repair,,False
QI-2553,EVT-13166,XX1696,Cam-1,None,,False
QI-2554,EVT-12096,XX3691,Cam-1,na,,False
QI-2555,EVT-12192,XX4042,Cam-1,None,,False
QI-2556,EVT-10916,XX3163,Human-QA1,Reject,,False
QI-2557,EVT-14493,XX0753,Human-QA1,None,,False
QI-2558,EVT-14866,XX0716,Cam-1,OK,,False
QI-2559,EVT-14766,XX2442,Human-QA2,None,,False
QI-2560,EVT-10427,XX3430,Human-QA2,None,,False
QI-2561,EVT-13088,XX0475,Human-QA2,None,,False
QI-2562,EVT-14176,XX2822,Cam-1,None,,False
QI-2563,EVT-12231,XX1652,Human-QA1,None,,False
QI-2564,EVT-10708,XX2118,Cam-2,None,,False
QI-2565,EVT-13663,XX4799,Human-QA2,None,,False
QI-2566,EVT-11981,XX3761,Cam-1,None,,False
QI-2567,EVT-11388,XX2088,Cam-1,None,,False
QI-2568,EVT-10202,XX2902,Cam-2,None,,False
QI-2569,EVT-13302,XX3101,Human-QA1,None,,False
QI-2570,EVT-14694,XX3593,Human-QA1,na,,False
QI-2571,EVT-14101,XX4373,Cam-1,None,,False
QI-2572,EVT-12404,XX3656,Cam-2,None,,False
QI-2573,EVT-13520,XX0183,Human-QA1,None,,False
QI-2574,EVT-13217,XX1623,Cam-2,Repair,,False
QI-2575,EVT-12102,XX0084,Cam-2,None,,False
QI-2576,EVT-10146,XX0086,Cam-1,Repair,,False
QI-2577,EVT-14681,XX1743,Cam-2,None,,False
QI-2578,EVT-10979,XX1311,Cam-2,OK,,False
QI-2579,EVT-10735,XX0941,Cam-2,na,,False
QI-2580,EVT-10694,XX1037,Human-QA2,None,,False
QI-2581,EVT-10853,XX1401,Cam-2,None,,False
QI-2582,EVT-10247,XX3481,Cam-2,Repair,,False
QI-2583,EVT-12179,XX4821,Cam-1,Reject,,False
QI-2584,EVT-14537,XX3012,Human-QA1,None,,False
QI-2585,EVT-12303,XX4714,Human-QA1,na,,False
QI-2586,EVT-11409,XX3904,Cam-2,OK,,False
QI-2587,EVT-12552,XX0725,Cam-1,None,,False
QI-2588,EVT-13771,XX0188,Cam-1,None,,False
QI-2589,EVT-12463,XX4831,Cam-2,None,,True
QI-2590,EVT-13737,XX2773,Cam-2,None,,False
QI-2591,EVT-10985,XX4613,Human-QA1,None,,False
QI-2592,EVT-14054,XX2581,Human-QA1,na,,False
QI-2593,EVT-13134,XX3701,Human-QA1,na,,False
QI-2594,EVT-14000,XX2940,Cam-2,None,S-02,False
QI-2595,EVT-11932,XX1139,Human-QA1,None,,False
QI-2596,EVT-11420,XX0204,Cam-1,OK,,False
QI-2597,EVT-14896,XX3381,Human-QA2,Reject,,False
QI-2598,EVT-10122,XX1346,Human-QA2,None,,False
QI-2599,EVT-12317,XX0361,Human-QA2,None,,False
QI-2600,EVT-10685,XX1144,Cam-1,na,S-02,False
QI-2601,EVT-11661,XX0214,Human-QA2,None,,False
QI-2602,EVT-11920,XX1849,Cam-2,None,,False
QI-2603,EVT-12875,XX3383,Cam-2,OK,,False
QI-2604,EVT-13632,XX0642,Human-QA2,None,,False
QI-2605,EVT-14431,XX0606,Human-QA2,na,,False
QI-2606,EVT-14956,XX0366,Human-QA1,na,,False
QI-2607,EVT-13900,XX1229,Cam-1,None,,False
QI-2608,EVT-12163,XX0899,Human-QA1,None,,False
QI-2609,EVT-12838,XX4283,Cam-1,None,,False
QI-2610,EVT-13460,XX2772,Human-QA1,None,,False
QI-2611,EVT-11919,XX3065,Cam-2,None,,False
QI-2612,EVT-12097,XX2751,Cam-1,Repair,,False
QI-2613,EVT-11171,XX0090,Human-QA2,OK,,False
QI-2614,EVT-10554,XX0989,Cam-1,None,,False
QI-2615,EVT-13207,XX2441,Cam-1,na,,False
QI-2616,EVT-13289,XX3212,Human-QA1,na,,False
QI-2617,EVT-14008,XX0293,Human-QA2,na,,False
QI-2618,EVT-14601,XX1490,Human-QA1,Reject,,False
QI-2619,EVT-11816,XX4727,Human-QA2,None,,False
QI-2620,EVT-11877,XX3170,Human-QA1,None,S-01,False
QI-2621,EVT-10188,XX4266,Human-QA2,None,S-02,False
QI-2622,EVT-11440,XX1450,Cam-1,OK,,False
QI-2623,EVT-11220,XX4986,Cam-2,None,,False
QI-2624,EVT-12597,XX1091,Human-QA2,na,,False
QI-2625,EVT-12868,XX3630,Human-QA1,na,,False
QI-2626,EVT-12061,XX2616,Cam-1,None,,False
QI-2627,EVT-12907,XX0151,Human-QA1,OK,,False
QI-2628,EVT-11715,XX0984,Cam-1,Repair,,False
QI-2629,EVT-13535,XX1820,Cam-1,None,,False
QI-2630,EVT-10611,XX0977,Human-QA2,None,,False
QI-2631,EVT-12509,XX0189,Human-QA1,None,,False
QI-2632,EVT-12925,XX2779,Cam-1,na,S-02,False
QI-2633,EVT-10283,XX3757,Human-QA1,na,,False
QI-2634,EVT-12670,XX2572,Cam-1,None,,False
QI-2635,EVT-14094,XX1187,Human-QA2,None,,False
QI-2636,EVT-11627,XX3902,Cam-2,None,,False
QI-2637,EVT-11611,XX3440,Cam-2,None,,False
QI-2638,EVT-10716,XX2565,Cam-2,None,S-03,False
QI-2639,EVT-14629,XX4811,Cam-2,None,,False
QI-2640,EVT-10681,XX1348,Human-QA2,None,,False
QI-2641,EVT-13439,XX3408,Human-QA2,None,,False
QI-2642,EVT-14256,XX2626,Human-QA2,OK,,False
QI-2643,EVT-14269,XX3753,Human-QA1,None,,False
QI-2644,EVT-11522,XX0667,Cam-1,Reject,,False
QI-2645,EVT-11359,XX4684,Cam-1,None,,False
QI-2646,EVT-12073,XX0773,Cam-2,None,,False
QI-2647,EVT-11789,XX3205,Cam-2,Repair,,False
QI-2648,EVT-13575,XX4950,Cam-1,Reject,,False
QI-2649,EVT-13370,XX1165,Cam-1,None,,False
QI-2650,EVT-12484,XX4954,Cam-1,None,,False
QI-2651,EVT-11818,XX4595,Human-QA2,None,,False
QI-2652,EVT-12058,XX0649,Human-QA2,None,,False
QI-2653,EVT-12666,XX2224,Human-QA2,Repair,,False
QI-2654,EVT-11433,XX4896,Cam-2,None,,False
QI-2655,EVT-13405,XX4947,Human-QA2,None,,False
QI-2656,EVT-13384,XX1060,Cam-1,None,,False
QI-2657,EVT-13072,XX0988,Cam-2,Repair,,False
QI-2658,EVT-10522,XX2191,Cam-2,None,,False
QI-2659,EVT-11693,XX4745,Human-QA2,None,,False
QI-2660,EVT-14183,XX4624,Cam-2,None,,False
QI-2661,EVT-12289,XX1786,Cam-1,None,,False
QI-2662,EVT-11155,XX1528,Cam-2,None,,False
QI-2663,EVT-10597,XX4680,Human-QA1,na,,False
QI-2664,EVT-11645,XX4320,Cam-1,None,,False
QI-2665,EVT-12158,XX1902,Cam-1,Repair,,True
QI-2666,EVT-12336,XX2404,Human-QA2,na,,False
QI-2667,EVT-11857,XX2986,Cam-1,None,,False
QI-2668,EVT-11714,XX1851,Cam-1,None,S-01,False
QI-2669,EVT-13738,XX1008,Cam-2,OK,,True
QI-2670,EVT-14896,XX0546,Human-QA1,None,,False
QI-2671,EVT-12784,XX0525,Cam-2,na,,False
QI-2672,EVT-13176,XX4011,Human-QA1,None,,False
QI-2673,EVT-10202,XX1738,Cam-1,None,,False
QI-2674,EVT-12898,XX1081,Cam-2,None,S-02,False
QI-2675,EVT-13572,XX2022,Cam-2,na,,False
QI-2676,EVT-11264,XX1339,Human-QA2,Reject,,False
QI-2677,EVT-12459,XX2159,Cam-2,OK,,False
QI-2678,EVT-11237,XX3188,Human-QA1,na,,False
QI-2679,EVT-11554,XX1331,Human-QA1,na,,False
QI-2680,EVT-13742,XX0771,Cam-1,None,,False
QI-2681,EVT-10052,XX1742,Human-QA2,OK,S-01,False
QI-2682,EVT-13582,XX4406,Human-QA2,OK,,False
QI-2683,EVT-13159,XX4190,Cam-2,None,,False
QI-2684,EVT-10671,XX4113,Cam-1,None,,False
QI-2685,EVT-14104,XX1359,Human-QA1,na,,False
QI-2686,EVT-10690,XX3134,Human-QA2,None,,False
QI-2687,EVT-10082,XX2797,Cam-1,None,,False
QI-2688,EVT-14320,XX1597,Cam-2,None,,False
QI-2689,EVT-13568,XX1981,Human-QA2,None,,False
QI-2690,EVT-12477,XX0556,Cam-2,None,S-01,False
QI-2691,EVT-11451,XX3965,Human-QA1,None,,False
QI-2692,EVT-12020,XX3572,Human-QA1,None,,False
QI-2693,EVT-12125,XX3060,Cam-1,None,,False
QI-2694,EVT-11175,XX4355,Cam-2,None,S-03,False
QI-2695,EVT-11079,XX2761,Cam-1,OK,,False
QI-2696,EVT-12404,XX0835,Human-QA1,na,,False
QI-2697,EVT-11282,XX1648,Human-QA2,None,,False
QI-2698,EVT-10534,XX3060,Human-QA1,None,,False
QI-2699,EVT-13848,XX0867,Cam-1,na,,False
QI-2700,EVT-14666,XX0904,Cam-2,OK,,False
QI-2701,EVT-14673,XX2458,Human-QA1,None,,False
QI-2702,EVT-12453,XX4984,Cam-1,na,,False
QI-2703,EVT-12162,XX0143,Cam-2,Repair,,False
QI-2704,EVT-11826,XX3724,Cam-1,None,,False
QI-2705,EVT-13998,XX2787,Human-QA1,None,,True
QI-2706,EVT-13692,XX3391,Cam-2,Repair,S-01,False
QI-2707,EVT-11839,XX2696,Human-QA1,None,,False
QI-2708,EVT-14059,XX2760,Human-QA1,None,,False
QI-2709,EVT-10330,XX3350,Human-QA1,OK,,False
QI-2710,EVT-12772,XX3890,Human-QA1,None,,False
QI-2711,EVT-11527,XX3734,Human-QA1,None,,False
QI-2712,EVT-14183,XX1722,Cam-1,None,,False
QI-2713,EVT-10573,XX3154,Human-QA2,None,,False
QI-2714,EVT-13695,XX4115,Human-QA2,None,,False
QI-2715,EVT-10523,XX4741,Human-QA1,None,,False
QI-2716,EVT-11171,XX2832,Human-QA1,None,,False
QI-2717,EVT-12553,XX1705,Human-QA1,None,S-01,False
QI-2718,EVT-14179,XX0458,Cam-2,None,,False
QI-2719,EVT-11421,XX1277,Human-QA1,None,,False
QI-2720,EVT-12231,XX4775,Cam-2,OK,,False
QI-2721,EVT-12216,XX3316,Cam-1,Reject,,False
QI-2722,EVT-12155,XX1609,Human-QA2,Reject,,False
QI-2723,EVT-10851,XX3895,Human-QA1,None,,False
QI-2724,EVT-11179,XX1097,Human-QA2,None,,False
QI-2725,EVT-13595,XX0627,Cam-1,None,,False
QI-2726,EVT-14367,XX1291,Human-QA2,None,,False
QI-2727,EVT-11859,XX4718,Cam-1,None,,False
QI-2728,EVT-10001,XX4824,Human-QA1,na,,False
QI-2729,EVT-10737,XX3412,Cam-1,None,,False
QI-2730,EVT-12812,XX2145,Human-QA1,None,,False
QI-2731,EVT-12792,XX0900,Human-QA2,OK,,False
QI-2732,EVT-12818,XX0698,Cam-1,None,,False
QI-2733,EVT-14894,XX2931,Cam-2,None,,False
QI-2734,EVT-12163,XX4056,Cam-2,na,,False
QI-2735,EVT-13076,XX4192,Cam-2,OK,,False
QI-2736,EVT-14161,XX3618,Human-QA1,None,S-03,False
QI-2737,EVT-10526,XX3441,Cam-1,None,S-01,False
QI-2738,EVT-10448,XX3417,Cam-2,None,,False
QI-2739,EVT-13220,XX3051,Human-QA1,None,,False
QI-2740,EVT-14161,XX2490,Cam-2,None,S-01,False
QI-2741,EVT-11851,XX0793,Human-QA2,None,,False
QI-2742,EVT-10119,XX2076,Human-QA2,None,,False
QI-2743,EVT-14484,XX3544,Human-QA2,None,,False
QI-2744,EVT-14382,XX0923,Cam-2,None,,True
QI-2745,EVT-12847,XX1482,Human-QA1,OK,,False
QI-2746,EVT-11790,XX0742,Cam-2,Repair,,False
QI-2747,EVT-14513,XX5000,Human-QA1,None,S-01,False
QI-2748,EVT-13017,XX2034,Cam-2,Repair,,False
QI-2749,EVT-10350,XX1446,Human-QA1,OK,,False
QI-2750,EVT-12202,XX0375,Cam-2,None,,False
QI-2751,EVT-13332,XX2910,Cam-1,None,,False
QI-2752,EVT-11552,XX0624,Cam-1,None,,False
QI-2753,EVT-12250,XX1049,Human-QA1,None,,False
QI-2754,EVT-13237,XX0606,Human-QA2,Reject,,False
QI-2755,EVT-13509,XX2114,Human-QA2,None,,True
QI-2756,EVT-10047,XX2577,Human-QA2,None,,False
QI-2757,EVT-12276,XX0278,Human-QA1,None,,False
QI-2758,EVT-13796,XX2058,Cam-1,None,,True
QI-2759,EVT-14024,XX1165,Human-QA1,na,,False
QI-2760,EVT-13184,XX3882,Cam-2,None,,False
QI-2761,EVT-11892,XX4124,Cam-2,na,,False
QI-2762,EVT-10897,XX3172,Cam-2,None,,False
QI-2763,EVT-11738,XX2768,Cam-2,na,,False
QI-2764,EVT-10968,XX4945,Cam-2,Reject,,False
QI-2765,EVT-13002,XX0261,Cam-2,Repair,,False
QI-2766,EVT-13160,XX4134,Human-QA2,None,,False
QI-2767,EVT-14741,XX3566,Human-QA2,Reject,,False
QI-2768,EVT-14106,XX3819,Cam-2,None,S-02,False
QI-2769,EVT-13098,XX4563,Human-QA1,None,,False
QI-2770,EVT-12503,XX2795,Cam-1,None,,False
QI-2771,EVT-11470,XX1204,Cam-2,OK,S-01,False
QI-2772,EVT-13499,XX2013,Cam-2,None,S-01,False
QI-2773,EVT-13752,XX1811,Human-QA1,Reject,,False
QI-2774,EVT-13630,XX3609,Human-QA2,None,,False
QI-2775,EVT-12638,XX0304,Human-QA1,None,,False
QI-2776,EVT-12561,XX1097,Cam-1,None,S-01,False
QI-2777,EVT-14494,XX4029,Cam-1,None,S-01,False
QI-2778,EVT-13603,XX3619,Human-QA1,None,,False
QI-2779,EVT-10386,XX1167,Cam-2,None,S-01,False
QI-2780,EVT-13673,XX4310,Human-QA2,None,,False
QI-2781,EVT-10137,XX2353,Cam-2,Reject,,True
QI-2782,EVT-13751,XX0345,Cam-2,None,,False
QI-2783,EVT-12700,XX0744,Cam-2,None,,False
QI-2784,EVT-14577,XX1622,Cam-2,None,,False
QI-2785,EVT-10299,XX2542,Human-QA2,None,S-01,False
QI-2786,EVT-10031,XX1923,Human-QA1,na,,False
QI-2787,EVT-12504,XX1149,Cam-1,Repair,,False
QI-2788,EVT-10541,XX2889,Cam-1,None,,False
QI-2789,EVT-13456,XX3951,Human-QA2,None,,False
QI-2790,EVT-13403,XX0657,Human-QA1,None,,False
QI-2791,EVT-12091,XX4713,Human-QA2,None,,False
QI-2792,EVT-10546,XX0776,Cam-2,None,,False
QI-2793,EVT-10983,XX1670,Human-QA2,None,,False
QI-2794,EVT-14140,XX2008,Human-QA1,None,,False
QI-2795,EVT-10379,XX4598,Cam-1,na,,True
QI-2796,EVT-10496,XX1660,Human-QA2,na,,False
QI-2797,EVT-11915,XX0607,Cam-1,None,,False
QI-2798,EVT-12185,XX3704,Cam-1,None,,False
QI-2799,EVT-14503,XX0430,Cam-1,na,,False
QI-2800,EVT-10184,XX3373,Human-QA1,None,,False
QI-2801,EVT-10488,XX1005,Cam-2,na,,False
QI-2802,EVT-12065,XX1613,Cam-2,None,,False
QI-2803,EVT-11720,XX4190,Human-QA1,None,S-01,False
QI-2804,EVT-10170,XX2363,Cam-2,None,,False
QI-2805,EVT-10399,XX2201,Cam-2,Repair,,False
QI-2806,EVT-13592,XX2188,Cam-2,Reject,,False
QI-2807,EVT-13652,XX1621,Human-QA2,None,,False
QI-2808,EVT-10238,XX4312,Cam-2,None,,False
QI-2809,EVT-11340,XX2842,Human-QA2,None,,False
QI-2810,EVT-14415,XX4466,Cam-1,None,,False
QI-2811,EVT-13621,XX0972,Human-QA2,Repair,,False
QI-2812,EVT-12569,XX2289,Cam-2,None,,False
QI-2813,EVT-12575,XX1559,Human-QA1,Reject,,True
QI-2814,EVT-11348,XX2369,Cam-1,na,,False
QI-2815,EVT-14854,XX2093,Cam-1,None,,False
